fold_id,study,recording_key,adaptation_seed,method,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D00,0.42524629831314087,0.9108383183377391,2.1539454460144043,0.7803739309310913,0.23991191387176514
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DET-D10,0.4599851369857788,0.8938278951630401,1.471879482269287,0.8441235423088074,0.23992836475372314
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D10,0.4576323330402374,0.8945876874756109,1.5164222717285156,0.8398058414459229,0.25756338238716125
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DET-D01,0.39928314089775085,0.9190270363646968,2.701136827468872,0.7327286601066589,0.26873528957366943
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DET-D11,0.4256002902984619,0.9086424598479889,2.1467180252075195,0.7810235023498535,0.23389166593551636
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D01,0.39800360798835754,0.9193136598963076,2.729015588760376,0.7303805947303772,0.2820684015750885
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D11,0.4342729151248932,0.9044030897495589,1.9715008735656738,0.7969387769699097,0.26974350214004517
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D01-SHUFFLED-LORA,0.41661399602890015,0.9114628530977613,2.3320789337158203,0.7645326852798462,0.36812087893486023
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D11-SHUFFLED-BOTH,0.46711280941963196,0.8880026802938189,1.3383204936981201,0.8572036027908325,0.40426430106163025
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D01-WRONG-LORA-0,0.4430277645587921,0.9063101039250925,1.798136830329895,0.8130049109458923,0.21826350688934326
study01_layout_01_heldout_01,study01,study01/study01_p04,20260823,DIFF-D11-WRONG-BOTH-0,0.47857603430747986,0.9016201060025758,1.127737283706665,0.8782399296760559,0.20567946135997772
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,RAW,2.436594247817993,0.28908659833613826,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DET-D00,0.898737907409668,0.7009809699193996,8.663003921508789,0.36885005235671997,1.2665073871612549
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D00,0.9719263315200806,0.6716486858774358,7.982997894287109,0.39888718724250793,1.1482012271881104
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DET-D10,0.973310649394989,0.6689770431399412,7.970635414123535,0.39945536851882935,1.2512632608413696
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D10,1.012699842453003,0.6537864070139037,7.62605094909668,0.4156210124492645,1.1714142560958862
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DET-D01,0.9433175921440125,0.6790573408411542,8.24250602722168,0.3871459364891052,1.1908092498779297
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DET-D11,0.9865828156471252,0.6718268238318379,7.852993488311768,0.4049023687839508,1.2188994884490967
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D01,1.0084506273269653,0.654635432174946,7.662571907043457,0.41387712955474854,1.1069363355636597
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D11,1.0724347829818726,0.6499344464140965,7.128247261047363,0.44013676047325134,1.1126444339752197
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D01-SHUFFLED-LORA,0.9648290276527405,0.6792631335757573,8.04665756225586,0.39597442746162415,1.2138699293136597
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D11-SHUFFLED-BOTH,0.6772013902664185,0.8355940791941903,11.121309280395508,0.2779294550418854,1.434099793434143
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D01-WRONG-LORA-0,0.9560558795928955,0.6756280491334044,8.125999450683594,0.39237383008003235,1.1647573709487915
study01_layout_01_heldout_01,study01,study01/study01_p05,20260821,DIFF-D11-WRONG-BOTH-0,1.2402962446212769,0.5668741728785132,5.865156650543213,0.5090286135673523,1.0954424142837524
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,RAW,2.436594247817993,0.28908659833613826,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DET-D00,0.898737907409668,0.7009809699193996,8.663003921508789,0.36885005235671997,1.2665073871612549
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D00,0.96725994348526,0.6733400488770107,8.024801254272461,0.39697206020355225,1.1508357524871826
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DET-D10,0.973310649394989,0.6689770431399412,7.970635414123535,0.39945536851882935,1.2512632608413696
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D10,1.0084049701690674,0.6552817253563541,7.662964820861816,0.4138583838939667,1.174180507659912
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DET-D01,0.9455347657203674,0.677119711761529,8.222114562988281,0.38805586099624634,1.1843504905700684
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DET-D11,0.973757266998291,0.6798744055663136,7.966650009155273,0.39963868260383606,1.2456722259521484
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D01,0.9973044395446777,0.660738324289332,7.7591094970703125,0.40930262207984924,1.1134529113769531
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D11,1.025174856185913,0.6672521452787659,7.519704818725586,0.42074090242385864,1.1740612983703613
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D01-SHUFFLED-LORA,0.9231987595558167,0.7043651980392268,8.429760932922363,0.37888896465301514,1.2863895893096924
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D11-SHUFFLED-BOTH,0.7252135276794434,0.8209930079466345,10.526347160339355,0.2976340651512146,1.53821861743927
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D01-WRONG-LORA-0,0.9545182585716248,0.6744479510775411,8.13998031616211,0.3917427361011505,1.1648136377334595
study01_layout_01_heldout_01,study01,study01/study01_p05,20260822,DIFF-D11-WRONG-BOTH-0,1.245606541633606,0.562682324551265,5.828047275543213,0.5112079977989197,1.085504412651062
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,RAW,2.436594247817993,0.28908659833613826,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DET-D00,0.898737907409668,0.7009809699193996,8.663003921508789,0.36885005235671997,1.2665073871612549
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D00,0.9708889722824097,0.671545790066705,7.992272853851318,0.3984614610671997,1.147176742553711
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DET-D10,0.973310649394989,0.6689770431399412,7.970635414123535,0.39945536851882935,1.2512632608413696
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D10,1.0117508172988892,0.6537522893247084,7.6341938972473145,0.41523152589797974,1.1710859537124634
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DET-D01,0.9337798357009888,0.6834028767722726,8.330775260925293,0.3832315504550934,1.2007575035095215
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DET-D11,0.9850323796272278,0.6704621372784662,7.866654396057129,0.40426602959632874,1.2302111387252808
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D01,1.0077354907989502,0.6546766266919726,7.668733596801758,0.4135836064815521,1.099240779876709
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D11,1.0362013578414917,0.6594188836633016,7.426781177520752,0.4252662658691406,1.1567072868347168
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D01-SHUFFLED-LORA,0.9225934147834778,0.7066990155583613,8.435458183288574,0.3786405026912689,1.3158929347991943
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D11-SHUFFLED-BOTH,0.6882968544960022,0.8294758318848874,10.980149269104004,0.28248313069343567,1.4967678785324097
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D01-WRONG-LORA-0,0.9367032647132874,0.6839838037274627,8.303624153137207,0.3844313621520996,1.1976804733276367
study01_layout_01_heldout_01,study01,study01/study01_p05,20260823,DIFF-D11-WRONG-BOTH-0,1.2308658361434937,0.5673044813140312,5.9314494132995605,0.5051583051681519,1.1171997785568237
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,RAW,0.2885408401489258,0.9617855058802962,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DET-D00,0.3135651648044586,0.9497668545382998,-0.7224106788635254,1.0867271423339844,0.36028823256492615
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D00,0.3163376748561859,0.9490932526633371,-0.7988726496696472,1.0963358879089355,0.3816547989845276
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DET-D10,0.405639111995697,0.914437613737523,-2.9586503505706787,1.4058290719985962,0.41214045882225037
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D10,0.4430999159812927,0.8974790399876732,-3.7258872985839844,1.535657525062561,0.48252156376838684
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DET-D01,0.2840937376022339,0.9590839287822285,0.13491234183311462,0.9845876097679138,0.27344560623168945
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DET-D11,0.36235153675079346,0.9332280909514252,-1.978456735610962,1.255806803703308,0.32445991039276123
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D01,0.3076709508895874,0.9527280257659082,-0.5575841069221497,1.066299557685852,0.3496614098548889
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D11,0.3878463804721832,0.9230543113784392,-2.5690484046936035,1.3441643714904785,0.3950831890106201
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D01-SHUFFLED-LORA,0.3345818817615509,0.9435939330856319,-1.285902500152588,1.1595650911331177,0.3213646709918976
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D11-SHUFFLED-BOTH,0.4269406795501709,0.9063113745130515,-3.403205633163452,1.479654312133789,0.45806407928466797
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D01-WRONG-LORA-0,0.4217279553413391,0.9067602779886326,-3.296502113342285,1.4615885019302368,0.5540401339530945
study02_layout_02_heldout_03,study02,study02/study02_p11,20260821,DIFF-D11-WRONG-BOTH-0,0.40877243876457214,0.9127568190893441,-3.0254862308502197,1.416688323020935,0.5412821769714355
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,RAW,0.2885408401489258,0.9617855058802962,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DET-D00,0.3135651648044586,0.9497668545382998,-0.7224106788635254,1.0867271423339844,0.36028823256492615
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D00,0.3148129880428314,0.9495226756254704,-0.7569068670272827,1.091051697731018,0.3815913498401642
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DET-D10,0.405639111995697,0.914437613737523,-2.9586503505706787,1.4058290719985962,0.41214045882225037
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D10,0.44220754504203796,0.89782211316328,-3.7083771228790283,1.5325648784637451,0.47981739044189453
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DET-D01,0.28135570883750916,0.959660872056093,0.21903185546398163,0.9750983119010925,0.26591598987579346
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DET-D11,0.3486797511577606,0.9380621848327612,-1.6443885564804077,1.2084242105484009,0.2970883846282959
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D01,0.30240166187286377,0.9544252400302924,-0.40753814578056335,1.0480376482009888,0.3442724049091339
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D11,0.36610013246536255,0.9317558908834513,-2.0678517818450928,1.2687983512878418,0.3502512276172638
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D01-SHUFFLED-LORA,0.3615448772907257,0.9346665039329647,-1.9590984582901,1.2530111074447632,0.3304099440574646
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D11-SHUFFLED-BOTH,0.41488951444625854,0.911826010510787,-3.15450382232666,1.4378883838653564,0.4356958270072937
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D01-WRONG-LORA-0,0.4511868953704834,0.8927976169241051,-3.882984161376953,1.5636847019195557,0.6041162610054016
study02_layout_02_heldout_03,study02,study02/study02_p11,20260822,DIFF-D11-WRONG-BOTH-0,0.4385664165019989,0.8991734811379941,-3.636561870574951,1.519945740699768,0.5936267375946045
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,RAW,0.2885408401489258,0.9617855058802962,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D00,0.3135651648044586,0.9497668545382998,-0.7224106788635254,1.0867271423339844,0.36028823256492615
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D00,0.31502974033355713,0.9495323248791403,-0.7628851532936096,1.091802954673767,0.38371479511260986
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D10,0.405639111995697,0.914437613737523,-2.9586503505706787,1.4058290719985962,0.41214045882225037
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D10,0.44151803851127625,0.8982510762640047,-3.6948232650756836,1.5301752090454102,0.4826236963272095
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D01,0.28555360436439514,0.9585566115571723,0.09039293974637985,0.9896470308303833,0.27514731884002686
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D11,0.3519252836704254,0.9369407706545042,-1.7248632907867432,1.2196723222732544,0.2989729642868042
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D01,0.3005165755748749,0.9549500560304013,-0.3532225489616394,1.0415045022964478,0.34543558955192566
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D11,0.3636990487575531,0.9324800432533862,-2.01069712638855,1.26047682762146,0.3528509736061096
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D01-SHUFFLED-LORA,0.3221924602985382,0.9480523551446286,-0.958161473274231,1.1166268587112427,0.2920190095901489
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D11-SHUFFLED-BOTH,0.41230514645576477,0.9124489369705907,-3.100228786468506,1.4289315938949585,0.4306652247905731
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D01-WRONG-LORA-0,0.3795976936817169,0.9254248305076128,-2.3823251724243164,1.3155770301818848,0.47902536392211914
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D11-WRONG-BOTH-0,0.3683001399040222,0.930188940623818,-2.1198911666870117,1.2764228582382202,0.4712122678756714
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,RAW,0.5776519179344177,0.873675963180387,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D00,0.40291905403137207,0.9167458831368894,3.1289682388305664,0.6975118517875671,0.4137074649333954
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D00,0.3743586838245392,0.9298769906076213,3.767566204071045,0.6480697393417358,0.38898584246635437
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D10,0.3794068694114685,0.9260842105807057,3.6512205600738525,0.6568088531494141,0.4192952513694763
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D10,0.3545628786087036,0.936865378958342,4.2394585609436035,0.6138001680374146,0.3967944383621216
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D01,0.5137951374053955,0.8648053685682721,1.0175246000289917,0.8894546031951904,0.5328422784805298
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D11,0.4919716417789459,0.8760147790688452,1.3945226669311523,0.8516749143600464,0.5434035658836365
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D01,0.5085950493812561,0.8705380055854365,1.1058824062347412,0.8804524540901184,0.5207822918891907
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D11,0.4987621009349823,0.875387558453796,1.2754559516906738,0.8634300827980042,0.5398575067520142
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D01-SHUFFLED-LORA,0.4139792323112488,0.9179743967772869,2.8937535285949707,0.7166586518287659,0.38818997144699097
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D11-SHUFFLED-BOTH,0.43872472643852234,0.9049798674299336,2.389481782913208,0.7594966888427734,0.3668179214000702
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D01-WRONG-LORA-0,0.38046348094940186,0.9276623069684002,3.6270651817321777,0.6586380004882812,0.3561547100543976
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D11-WRONG-BOTH-0,0.44630637764930725,0.9024739043602138,2.2406628131866455,0.7726216316223145,0.3566085398197174
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,RAW,0.5776519179344177,0.873675963180387,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D00,0.40291905403137207,0.9167458831368894,3.1289682388305664,0.6975118517875671,0.4137074649333954
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D00,0.37533631920814514,0.9295437890899844,3.744913339614868,0.6497620940208435,0.38238319754600525
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D10,0.3794068694114685,0.9260842105807057,3.6512205600738525,0.6568088531494141,0.4192952513694763
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D10,0.3554864823818207,0.9365707125132876,4.216862678527832,0.6153991222381592,0.3901641070842743
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D01,0.525766909122467,0.8589926945295138,0.8174594640731812,0.9101794362068176,0.5470501780509949
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D11,0.5060882568359375,0.8691737366518129,1.148798942565918,0.8761128187179565,0.558908998966217
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D01,0.5196781158447266,0.8658305814294531,0.9186357855796814,0.899638831615448,0.5301904678344727
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D11,0.5052145719528198,0.8727030960363625,1.1638067960739136,0.874600350856781,0.544757604598999
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D01-SHUFFLED-LORA,0.37533631920814514,0.9295437890899844,3.744913339614868,0.6497620940208435,0.38238319754600525
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D11-SHUFFLED-BOTH,0.44008398056030273,0.9044104156153013,2.3626134395599365,0.7618497610092163,0.36043110489845276
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D01-WRONG-LORA-0,0.3850492537021637,0.9262702730677971,3.522998809814453,0.6665765643119812,0.345587819814682
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D11-WRONG-BOTH-0,0.4516771733760834,0.9003898946661008,2.1367619037628174,0.7819192409515381,0.35787615180015564
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,RAW,0.5776519179344177,0.873675963180387,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D00,0.40291905403137207,0.9167458831368894,3.1289682388305664,0.6975118517875671,0.4137074649333954
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D00,0.3779739737510681,0.9288643052997949,3.684086799621582,0.6543282270431519,0.3860457241535187
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D10,0.3794068694114685,0.9260842105807057,3.6512205600738525,0.6568088531494141,0.4192952513694763
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D10,0.35851559042930603,0.9357503036997126,4.143163204193115,0.6206429600715637,0.394149512052536
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D01,0.5037716627120972,0.8708749229970151,1.1886496543884277,0.8721024394035339,0.5185505151748657
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D11,0.48060378432273865,0.8824326381240922,1.5975804328918457,0.8319954872131348,0.5296865105628967
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D01,0.5188924074172974,0.8693549344809008,0.9317779541015625,0.8982786536216736,0.5448631048202515
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D11,0.5085889101028442,0.87444718950908,1.1059871912002563,0.8804417848587036,0.5606196522712708
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D01-SHUFFLED-LORA,0.4073161780834198,0.9194561536330831,3.034691333770752,0.7051239013671875,0.4081018567085266
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D11-SHUFFLED-BOTH,0.4392257034778595,0.9050382361470691,2.3795697689056396,0.7603639960289001,0.35643672943115234
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D01-WRONG-LORA-0,0.38191908597946167,0.9270249162999127,3.5938973426818848,0.6611578464508057,0.3545112609863281
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D11-WRONG-BOTH-0,0.45133399963378906,0.9003787744174163,2.1433634757995605,0.7813252210617065,0.35222479701042175
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,RAW,0.7837794423103333,0.7938340716919512,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D00,0.49083319306373596,0.8780860190202944,4.065199375152588,0.6262389421463013,0.46118736267089844
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D00,0.4854632318019867,0.8820093290459956,4.160750389099121,0.6193875670433044,0.4614851772785187
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D10,0.4822617173194885,0.8812818175512882,4.218221664428711,0.6153028607368469,0.4726135730743408
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D10,0.4752035140991211,0.8859284003319968,4.346283912658691,0.6062975525856018,0.46973589062690735
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D01,0.4575769007205963,0.8964235886515816,4.674594879150391,0.5838083028793335,0.4151575267314911
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D11,0.4279921054840088,0.9085399635881566,5.255162239074707,0.5460619330406189,0.4196849465370178
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D01,0.46271398663520813,0.8951651617298878,4.577624320983887,0.5903624892234802,0.444094181060791
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D11,0.42807692289352417,0.90902413643205,5.253439903259277,0.546170175075531,0.4371320605278015
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D01-SHUFFLED-LORA,0.4232432544231415,0.9169387602156664,5.352076530456543,0.5400030612945557,0.34449633955955505
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D11-SHUFFLED-BOTH,0.6941133141517639,0.8102958382833175,1.0552695989608765,0.8855977654457092,0.23362977802753448
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D01-WRONG-LORA-0,0.49433404207229614,0.880463311974954,4.003466606140137,0.6307055950164795,0.43511727452278137
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D11-WRONG-BOTH-0,0.6399329304695129,0.8100046064847032,1.7611877918243408,0.816470742225647,0.36417922377586365
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,RAW,0.7837794423103333,0.7938340716919512,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D00,0.49083319306373596,0.8780860190202944,4.065199375152588,0.6262389421463013,0.46118736267089844
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D00,0.4865873157978058,0.8817646878220554,4.140661716461182,0.6208217740058899,0.46446168422698975
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D10,0.4822617173194885,0.8812818175512882,4.218221664428711,0.6153028607368469,0.4726135730743408
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D10,0.476516455411911,0.8855705935207349,4.322319030761719,0.6079726815223694,0.4727744162082672
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D01,0.45556211471557617,0.8973392198849592,4.712925434112549,0.5812376737594604,0.4120526611804962
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D11,0.43667659163475037,0.9048487180715108,5.080678939819336,0.5571421980857849,0.42192038893699646
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D01,0.46096283197402954,0.8955178015528049,4.61055850982666,0.5881282687187195,0.4345700144767761
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D11,0.4364122152328491,0.9055083918435881,5.085939407348633,0.556804895401001,0.4334390461444855
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D01-SHUFFLED-LORA,0.44245588779449463,0.9120791474565005,4.966477394104004,0.5645158290863037,0.31181856989860535
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D11-SHUFFLED-BOTH,0.6924137473106384,0.8098990580382082,1.0765633583068848,0.8834293484687805,0.23760981857776642
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D01-WRONG-LORA-0,0.49810194969177246,0.8784274543622099,3.937511920928955,0.6355128884315491,0.4543333947658539
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D11-WRONG-BOTH-0,0.6424184441566467,0.8108391341295745,1.727516770362854,0.8196418881416321,0.37492722272872925
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,RAW,0.7837794423103333,0.7938340716919512,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D00,0.49083319306373596,0.8780860190202944,4.065199375152588,0.6262389421463013,0.46118736267089844
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D00,0.48237109184265137,0.8835805098689788,4.216251850128174,0.6154423952102661,0.46084484457969666
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D10,0.4822617173194885,0.8812818175512882,4.218221664428711,0.6153028607368469,0.4726135730743408
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D10,0.4719756245613098,0.8875761735148273,4.405486106872559,0.6021791696548462,0.46907228231430054
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D01,0.45836034417152405,0.8957358667933747,4.659736633300781,0.584807813167572,0.4179491102695465
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D11,0.43744146823883057,0.9042591492065,5.065478324890137,0.5581180453300476,0.42353901267051697
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D01,0.46258893609046936,0.8953529640892487,4.579972267150879,0.5902029871940613,0.42379528284072876
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D11,0.439550518989563,0.9046846782648634,5.023701190948486,0.5608089566230774,0.43452757596969604
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D01-SHUFFLED-LORA,0.4389176070690155,0.9133069037828399,5.036216735839844,0.5600014328956604,0.3096429407596588
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D11-SHUFFLED-BOTH,0.6942270994186401,0.8095129103505694,1.0538454055786133,0.8857429623603821,0.23088428378105164
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D01-WRONG-LORA-0,0.49839165806770325,0.8780151698845476,3.932461738586426,0.635882556438446,0.4488672614097595
