aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.9035943565721245,0.0,0.0,1.4229371256319332,6.081813152612064e-08,,,False,0,0.0007064749952405691,corrupted_identity,0,corrupted_identity,0.3842936070415334,,,,,,,,,,,,development,0.0,,,,0.8312554609599545,False,False,0.8820989203375275,deterministic,-1,35,success,0.8820989203375275,0.1
True,6.3553048575071935,0.7027717402171904,False,,10.0,0.27415993223480895,0.9185913571299826,8.722411417069547e-16,3.0637142125869854,1.0000000000000004,6.08181315241958e-08,,,False,0,0.0001383479975629598,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.3842936070415334,,,,,,,,,,,,development,0.0,0.0,0.0,1.0,0.40207368404006577,True,False,0.6199141932893097,deterministic,-1,35,success,0.6199141932893097,0.1
False,-1.525861482138574,1.6772534881981338,False,population_projector_Pi0,10.0,-1.7919109087448812,0.056281764679943024,3.7177377478582967,-11.383070651304807,2.3866262574527863,3.7177377476362343,,,False,100,7.735689582012128,population_only__M0__trust_0p1,200,population_only,0.3842936070415334,,,,,,,,,,,,development,1306.6484375,0.02518824693249674,1.872808739327613,0.9993655522164683,6.561321958561543,False,False,3.270926784282555,M0,20260801,35,success,3.270926784282555,0.1
False,-1.380299060837598,1.7261421437401647,False,population_projector_Pi0,10.0,-1.6083847990452118,0.012057769771549261,3.236225298646031,-10.518057441126263,2.4561917404457736,3.236225298226863,,,False,100,5.64027910400182,population_only__M0__trust_0p1,200,population_only,0.3842936070415334,,,,,,,,,,,,development,1314.7734375,0.02518824693249674,1.872808739327613,0.9993655522164683,5.025249315347707,False,False,2.9608756102734346,M0,20260802,35,success,2.9608756102734346,0.1
False,-1.8281659010586393,1.9534451076915658,False,population_projector_Pi0,10.0,-1.7554116312110883,-0.03351024832027214,3.312189933897481,-10.96803810622857,2.7796295666183988,3.3121899338128284,,,False,100,6.411096271011047,population_only__M0__trust_0p1,200,population_only,0.3842936070415334,,,,,,,,,,,,development,1314.7734375,0.02518824693249674,1.872808739327613,0.9993655522164683,6.67686573138963,False,False,3.118309342201258,M0,20260803,35,success,3.118309342201258,0.1
False,-3.739336379796383,2.2213404085740502,False,population_projector_Pi0,10.0,-2.112915968587632,0.012009850220269305,3.862239552968296,-12.237044738353111,3.1608277360264236,3.862239552736698,,,False,100,6.323646815988468,population_only__M0__trust_0p1,200,population_only,0.3842936070415334,,,,,,,,,,,,development,1314.7734375,0.02518824693249674,1.872808739327613,0.9993655522164683,6.837805978467545,False,False,3.608855785417109,M0,20260804,35,success,3.608855785417109,0.1
False,-2.361489560759621,1.8107654328778455,False,population_projector_Pi0,10.0,-1.65921141047974,0.048203633703865385,3.4466481339887993,-11.030843990648478,2.576605360252865,3.44664813401495,,,False,100,5.472109666006872,population_only__M0__trust_0p1,200,population_only,0.3842936070415334,,,,,,,,,,,,development,1314.7734375,0.02518824693249674,1.872808739327613,0.9993655522164683,5.570512426336694,False,False,3.1409389130361096,M0,20260805,35,success,3.1409389130361096,0.1
True,2.620609164568295,1.0530130779384441,False,population_projector_Pi0,10.0,-0.7193303125333015,0.03985236432530064,2.124861529819112,-6.703913172372581,1.4983714023745647,2.1248615297813958,,,False,500,31.582821439020336,population_only__M0__trust_0p1,1000,population_only,0.3842936070415334,,,,,,,,,,,,development,1314.7734375,0.02518824693249674,1.872808739327613,0.9993655522164683,1.4909915192682235,False,False,1.9085913408618709,M0,-1,35,success,1.9085913408618709,0.1
False,-1.52741167250336,1.6774018346338326,False,sim35_paired_query_upper_bound,10.0,-1.7920394098599641,0.056277510142340455,3.717897706902069,-11.383525073948903,2.386837345103597,3.7178977066800605,,,False,100,5.408630894991802,oracle_projector__M0__trust_0p1,200,oracle_projector,0.3842936070415334,,,,,,2,,,,,,development,1332.59375,0.0,0.0,1.0,6.562019820838635,True,False,3.271097914948771,M0,20260801,35,success,3.271097914948771,0.1
False,-1.3818063107446807,1.726273451684303,False,sim35_paired_query_upper_bound,10.0,-1.6082744447229125,0.012049418513430851,3.2361365669092383,-10.518057011374323,2.456378583394378,3.236136566490129,,,False,100,5.428879544022493,oracle_projector__M0__trust_0p1,200,oracle_projector,0.3842936070415334,,,,,,2,,,,,,development,1332.59375,0.0,0.0,1.0,5.026730957717812,True,False,2.960875463778135,M0,20260802,35,success,2.960875463778135,0.1
