erp_amplitude_relative_preservation,erp_latency_relative_preservation,fold,method,motion_coherence_reduction,nonartifact_observation_preservation,observation_change_ratio,oracle_nondeployable,output_input_RMS_ratio,outputs_frozen_before_query_imu_scoring,participant,protocol,query_event_used_for_inference,query_imu_used_for_inference,query_session,reference_free_covariance_distortion,reference_free_psd_distortion,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation,status,task
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.0,0.0,nan,nan,success,ERP
0.8576701762452843,1.0,0,STRONG-POP,0.03426973149180412,0.8086166381835938,0.18542712926864624,False,0.9770720601081848,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.1310724969880866,0.14273538002458178,nan,nan,success,ERP
0.961876410424995,1.0,0,DET-NULL,0.024575751274824142,0.8577912747859955,0.13533520698547363,False,0.9834046363830566,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.1013772581423241,0.10940382326215402,nan,nan,success,ERP
0.9572506921358072,1.0,0,DET-MATCH,0.02413225919008255,0.8639438599348068,0.12763157486915588,False,0.9811099767684937,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.09310574250356832,0.10597438515814618,nan,nan,success,ERP
0.9508343960458054,1.0,0,DET-WRONG-1,0.013899102807044983,0.8795558586716652,0.1162886843085289,False,0.9837419986724854,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.08821133989730029,0.09418457063543198,nan,nan,success,ERP
0.9558056023627796,1.0,0,DET-WRONG-2,0.017567705363035202,0.8731870353221893,0.121714748442173,False,0.9838347434997559,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.08819905991623135,0.09876669658654588,nan,nan,success,ERP
0.8858107029108822,1.0,0,DET-WRONG-3,0.01231696829199791,0.8480251282453537,0.14983691275119781,False,0.9818242192268372,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.1352549915721648,0.11945300646818247,nan,nan,success,ERP
0.9722742319476412,1.0,0,TEMPORAL-SHUFFLED,0.01899018883705139,0.8629908263683319,0.13218294084072113,False,0.9807538986206055,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.10065248043260487,0.10805643782361317,nan,nan,success,ERP
0.9995596089113267,1.0,0,ASR-LIKE,-0.00018789991736412048,0.9359304755926132,0.07647329568862915,False,0.9842709898948669,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.0708145293357038,0.04858783210614036,nan,nan,success,ERP
0.9597429392948286,1.0,0,ORACLE-QUERY-IMU,0.04548740107566118,0.7861628234386444,0.22363752126693726,True,0.9746720790863037,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.0444429213380914,0.15170403609764782,nan,nan,success,ERP
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
0.9765719126716425,1.0,0,STRONG-POP,0.03340601921081543,0.7739167958498001,0.22145143151283264,False,0.9389017820358276,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.2174608728604804,0.17613497818673463,nan,nan,success,ERP
0.977997684582182,1.0,0,DET-NULL,0.028886929154396057,0.8248414695262909,0.17405195534229279,False,0.9462517499923706,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.16477343633305008,0.14058264860895592,nan,nan,success,ERP
0.969756767645088,1.0,0,DET-MATCH,0.026254191994667053,0.8398340493440628,0.16051925718784332,False,0.947397768497467,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.1465507182482563,0.13119594838663073,nan,nan,success,ERP
0.960423910944622,1.0,0,DET-WRONG-1,0.015170872211456299,0.8662096709012985,0.13402292132377625,False,0.9600974321365356,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.12966467261940812,0.10644882303285297,nan,nan,success,ERP
0.9593445232012052,1.0,0,DET-WRONG-2,0.01692892611026764,0.8679085671901703,0.12997089326381683,False,0.9619885683059692,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.11095037884043744,0.10494079688674575,nan,nan,success,ERP
0.928809671314181,1.0,0,DET-WRONG-3,0.0127125084400177,0.8277463614940643,0.17160186171531677,False,0.962132453918457,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.20132291982847347,0.13673060058612566,nan,nan,success,ERP
0.9691211711825567,1.0,0,TEMPORAL-SHUFFLED,0.019570454955101013,0.8468751609325409,0.1515430361032486,False,0.9552223682403564,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.13516253296019,0.12341679702786407,nan,nan,success,ERP
0.9811281239699391,1.0,0,ASR-LIKE,-0.000584721565246582,0.9140470400452614,0.07356653362512589,False,0.9870168566703796,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.0418521404240004,0.06363692273295173,nan,nan,success,ERP
0.8892642745267759,1.0,0,ORACLE-QUERY-IMU,0.1832401528954506,0.5930306613445282,0.41991230845451355,True,0.907564640045166,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.24427848300316038,0.30170959520416013,nan,nan,success,ERP
nan,nan,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.0,0.0,1.0,1.0,success,SSVEP
nan,nan,0,STRONG-POP,0.0342654325067997,0.7784484922885895,0.22540317475795746,False,0.9429987072944641,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.2053974150696471,0.178892872572335,0.9925189612877788,0.97465992641369,success,SSVEP
nan,nan,0,DET-NULL,0.027528829872608185,0.8416453152894974,0.1624467670917511,False,0.9528300762176514,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.16382092480920554,0.13079531393499327,0.999955371530717,0.9985496673997332,success,SSVEP
nan,nan,0,DET-MATCH,0.025837887078523636,0.8418897092342377,0.16190941631793976,False,0.955336332321167,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.1624439735845856,0.1336405267105689,0.9978101971105019,0.9980747993698756,success,SSVEP
nan,nan,0,DET-WRONG-1,0.004978761076927185,0.6946760416030884,0.3140183091163635,False,0.9551107287406921,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.2942893468717877,0.24560634505540024,0.9984245872109982,0.9732697243541141,success,SSVEP
nan,nan,0,DET-WRONG-2,0.0259244404733181,0.8368358314037323,0.1687820702791214,False,0.9507007002830505,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.1643027475336957,0.14142242770174085,0.9964268032046594,0.9963363575188618,success,SSVEP
nan,nan,0,DET-WRONG-3,0.03195696324110031,0.8324152678251266,0.17350342869758606,False,0.9480612277984619,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.15429817155460432,0.14278581020214426,0.9970755319976858,0.9995921369960636,success,SSVEP
nan,nan,0,TEMPORAL-SHUFFLED,0.014829587191343307,0.8531608134508133,0.15047577023506165,False,0.9542649388313293,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.1606511852580419,0.1230199864798412,0.998960805067812,0.9987412916749011,success,SSVEP
nan,nan,0,ASR-LIKE,-3.785640001296997e-05,0.9250715672969818,0.06485597789287567,False,0.9907084107398987,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.029973443812046134,0.05534214359219279,0.9999468383429483,0.9999646016575846,success,SSVEP
nan,nan,0,ORACLE-QUERY-IMU,0.052218785509467125,0.6294989287853241,0.40253162384033203,True,0.9154064059257507,True,sub-02,S0_STATIC_XSESSION,False,False,ses-03,0.2228189475434926,0.27681457450192415,0.9836265652028438,0.9994588026114571,success,SSVEP
nan,nan,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.0,0.0,1.0,1.0,success,SSVEP
nan,nan,0,STRONG-POP,0.05620533227920532,0.7047813832759857,0.334161639213562,False,0.8937719464302063,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.3299999200051742,0.23384896862390353,0.9832515173796349,0.9745303827587147,success,SSVEP
nan,nan,0,DET-NULL,0.04917213320732117,0.7770566642284393,0.24921323359012604,False,0.911375880241394,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.2374604638308737,0.18086317904848967,0.9910907710213132,0.9898711211886574,success,SSVEP
nan,nan,0,DET-MATCH,0.04203352332115173,0.7924215793609619,0.23231731355190277,False,0.9169871211051941,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.23369477492766422,0.17119619677618628,0.9935896222277845,0.9939141832609366,success,SSVEP
nan,nan,0,DET-WRONG-1,0.050272613763809204,0.6378430426120758,0.39913642406463623,False,0.9291123151779175,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.35411243096090084,0.26211115493981857,0.9993213612389554,0.979326136054907,success,SSVEP
nan,nan,0,DET-WRONG-2,0.04995498061180115,0.7864688038825989,0.238181009888649,False,0.9138827919960022,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.227557597533813,0.1775395808656122,0.9928112340061769,0.9939695787278428,success,SSVEP
nan,nan,0,DET-WRONG-3,0.0418776273727417,0.783919632434845,0.24154441058635712,False,0.9107967615127563,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.21928316067029502,0.17913242097274293,0.9927695035785176,0.9906067479569871,success,SSVEP
nan,nan,0,TEMPORAL-SHUFFLED,0.03249555826187134,0.8264912962913513,0.1928497552871704,False,0.9280198216438293,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.19779501460285612,0.14288733863527164,0.9942572407646619,0.9969767547104251,success,SSVEP
nan,nan,0,ASR-LIKE,-1.856684684753418e-05,0.7673301547765732,0.13173942267894745,False,0.9792503118515015,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.2525964829160256,0.20003909918363005,0.9998260876101166,0.9997817782965207,success,SSVEP
nan,nan,0,ORACLE-QUERY-IMU,0.15865769237279892,0.5415037274360657,0.5210486650466919,True,0.8535269498825073,True,sub-02,S0_STATIC_XSESSION,False,False,ses-04,0.3264537829817184,0.3549511397274936,0.9814858390930455,0.9920613163404365,success,SSVEP
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.0,0.0,nan,nan,success,ERP
0.8711733285894787,1.0,0,STRONG-POP,0.034971268847584724,0.8079543262720108,0.18426713347434998,False,0.9783338904380798,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.12844420661413472,0.14433259853689853,nan,nan,success,ERP
0.9849966473719501,1.0,0,DET-NULL,0.02493159845471382,0.8540413677692413,0.13426600396633148,False,0.9843930602073669,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.10247199709187792,0.11271417416306038,nan,nan,success,ERP
0.9931655042702294,1.0,0,DET-MATCH,0.02496561035513878,0.8584791123867035,0.12689611315727234,False,0.9802114963531494,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.08658110171166113,0.11498710250516801,nan,nan,success,ERP
0.9933770011236246,1.0,0,DET-WRONG-1,0.02543850615620613,0.8566696494817734,0.12839603424072266,False,0.9796212911605835,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.08770184836516032,0.11718007502354946,nan,nan,success,ERP
0.990595536215225,1.0,0,DET-WRONG-2,0.02479836344718933,0.859142854809761,0.1267610639333725,False,0.979745090007782,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.08700003676130598,0.11434373161996901,nan,nan,success,ERP
0.9906295186355945,1.0,0,DET-WRONG-3,0.026454705744981766,0.8510565608739853,0.13391698896884918,False,0.9804544448852539,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.09210831485857948,0.1210021196396928,nan,nan,success,ERP
0.992962369981131,1.0,0,TEMPORAL-SHUFFLED,0.021533828228712082,0.8657363951206207,0.12170637398958206,False,0.9797218441963196,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.08315639601784242,0.10915996831519399,nan,nan,success,ERP
0.9995564799990269,1.0,0,ASR-LIKE,-0.00017515569925308228,0.9350495412945747,0.07728027552366257,False,0.9839348793029785,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.06887027641579078,0.05055736523507621,nan,nan,success,ERP
0.9644930841593267,1.0,0,ORACLE-QUERY-IMU,0.04663580283522606,0.784982442855835,0.2230755239725113,True,0.9748016595840454,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.04834704920810849,0.15579471355729554,nan,nan,success,ERP
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
0.9765719126716425,1.0,0,STRONG-POP,0.03340601921081543,0.7739167958498001,0.22145143151283264,False,0.9389017820358276,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.2174608728604804,0.17613497818673463,nan,nan,success,ERP
0.977997684582182,1.0,0,DET-NULL,0.028886929154396057,0.8248414695262909,0.17405195534229279,False,0.9462517499923706,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.16477343633305008,0.14058264860895592,nan,nan,success,ERP
0.9792099002080025,1.0,0,DET-MATCH,0.02695906162261963,0.8407449424266815,0.15857551991939545,False,0.945777416229248,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.14384049594114526,0.1312969739386166,nan,nan,success,ERP
0.9854473084256552,1.0,0,DET-WRONG-1,0.029003992676734924,0.8330225199460983,0.16739442944526672,False,0.9440723061561584,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.15157669921176617,0.13821879330277317,nan,nan,success,ERP
0.9814003996356819,1.0,0,DET-WRONG-2,0.027409642934799194,0.8386113941669464,0.16155429184436798,False,0.9450199604034424,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.14747992888165093,0.13325113439599567,nan,nan,success,ERP
0.9850799469101139,1.0,0,DET-WRONG-3,0.027920305728912354,0.8351954221725464,0.16515403985977173,False,0.9448675513267517,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.14959912338910913,0.1362878802982772,nan,nan,success,ERP
0.9702637488894471,1.0,0,TEMPORAL-SHUFFLED,0.02230355143547058,0.8499677330255508,0.14958490431308746,False,0.9488537907600403,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.13997476583154345,0.12265304845535407,nan,nan,success,ERP
0.9811281239699391,1.0,0,ASR-LIKE,-0.000584721565246582,0.9140470400452614,0.07356653362512589,False,0.9870168566703796,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.0418521404240004,0.06363692273295173,nan,nan,success,ERP
0.8892642745267759,1.0,0,ORACLE-QUERY-IMU,0.1832401528954506,0.5930306613445282,0.41991230845451355,True,0.907564640045166,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.24427848300316038,0.30170959520416013,nan,nan,success,ERP
nan,nan,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.0,0.0,1.0,1.0,success,SSVEP
nan,nan,0,STRONG-POP,0.05620533227920532,0.7047813832759857,0.334161639213562,False,0.8937719464302063,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.3299999200051742,0.23384896862390353,0.9832515173796349,0.9745303827587147,success,SSVEP
nan,nan,0,DET-NULL,0.04917213320732117,0.7770566642284393,0.24921323359012604,False,0.911375880241394,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.2374604638308737,0.18086317904848967,0.9910907710213132,0.9898711211886574,success,SSVEP
nan,nan,0,DET-MATCH,0.03974919021129608,0.7994909286499023,0.22345992922782898,False,0.9208638668060303,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.2024095029353228,0.16556520195293564,0.9927574894620702,0.9926370860297922,success,SSVEP
nan,nan,0,DET-WRONG-1,0.053209275007247925,0.6735842525959015,0.3599225580692291,False,0.9164450764656067,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.33272260818845506,0.24340593439441624,0.9948778007705126,0.9825859546098067,success,SSVEP
nan,nan,0,DET-WRONG-2,0.040074288845062256,0.7919681370258331,0.23145796358585358,False,0.9195160865783691,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.20919961683356203,0.171613735782794,0.9925315110440486,0.9964965101083256,success,SSVEP
nan,nan,0,DET-WRONG-3,0.0391150563955307,0.8048213869333267,0.21788820624351501,False,0.9207912087440491,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.20029062270684336,0.16163352527400043,0.9931384707524971,0.9890721602178807,success,SSVEP
nan,nan,0,TEMPORAL-SHUFFLED,0.0400715172290802,0.7983019053936005,0.22500541806221008,False,0.9194603562355042,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.20428475393425202,0.1668812473465642,0.9934071892462629,0.9917160086664265,success,SSVEP
nan,nan,0,ASR-LIKE,-1.856684684753418e-05,0.7673301547765732,0.13173942267894745,False,0.9792503118515015,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.2525964829160256,0.20003909918363005,0.9998260876101166,0.9997817782965207,success,SSVEP
nan,nan,0,ORACLE-QUERY-IMU,0.15865769237279892,0.5415037274360657,0.5210486650466919,True,0.8535269498825073,True,sub-02,S2_MOTION_XSPEED,False,False,ses-04,0.3264537829817184,0.3549511397274936,0.9814858390930455,0.9920613163404365,success,SSVEP
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
0.9894241980413614,1.0,0,STRONG-POP,0.031918227672576904,0.7712973654270172,0.22121046483516693,False,0.9384519457817078,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.23350736904164357,0.17923241838090712,nan,nan,success,ERP
0.9755102087427813,1.0,0,DET-NULL,0.02860124409198761,0.8237393945455551,0.17399583756923676,False,0.9454815983772278,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.17467504651373666,0.14347582926175018,nan,nan,success,ERP
0.9768466783669982,1.0,0,DET-MATCH,0.029157325625419617,0.8295106142759323,0.17003007233142853,False,0.9439212679862976,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.16362189725580503,0.14210644633601238,nan,nan,success,ERP
0.9751787706007955,1.0,0,DET-WRONG-1,0.027557373046875,0.8357204049825668,0.1631072461605072,False,0.9435796737670898,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.16134509657734653,0.13767781932746848,nan,nan,success,ERP
0.9744642416193718,1.0,0,DET-WRONG-2,0.02826981246471405,0.8322349935770035,0.16712641716003418,False,0.9435269832611084,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.1623186372389843,0.1407798315734466,nan,nan,success,ERP
0.9732829936216825,1.0,0,DET-WRONG-3,0.027070999145507812,0.8376399576663971,0.16121827065944672,False,0.9451485872268677,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.15679105931027354,0.13565256052964786,nan,nan,success,ERP
0.9747010709940851,1.0,0,TEMPORAL-SHUFFLED,0.027954906225204468,0.8333023339509964,0.1657974123954773,False,0.9446345567703247,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.1609057017179661,0.13881899800241124,nan,nan,success,ERP
0.9798283918187398,1.0,0,ASR-LIKE,-0.0005019605159759521,0.9181679636240005,0.07460974901914597,False,0.986745297908783,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.03489976863443886,0.060210129890223736,nan,nan,success,ERP
0.8559496748120101,1.0,0,ORACLE-QUERY-IMU,0.17842062562704086,0.5842560529708862,0.4224773943424225,True,0.9063735604286194,True,sub-02,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.26964627768589583,0.3126825370435176,nan,nan,success,ERP
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.0,0.0,nan,nan,success,ERP
0.9586931265263995,1.0,0,STRONG-POP,-0.004592642188072205,0.6975619494915009,0.2903459072113037,False,0.8621347546577454,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.36848385688430363,0.2569996924915406,nan,nan,success,ERP
0.9761360593657958,1.0,0,DET-NULL,-0.01889026165008545,0.7546788603067398,0.23463493585586548,False,0.9048828482627869,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.27122518772247567,0.19573857658440277,nan,nan,success,ERP
0.9817007112770246,1.0,0,DET-MATCH,-0.019828423857688904,0.761937752366066,0.22129014134407043,False,0.9028473496437073,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.29218815282344024,0.20284666715388713,nan,nan,success,ERP
0.8610467558804671,1.0,0,DET-WRONG-1,0.027568906545639038,0.7330470681190491,0.26632875204086304,False,0.8874168992042542,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.2939293414209739,0.21730618598786022,nan,nan,success,ERP
0.987090153439006,1.0,0,DET-WRONG-2,-0.0019977837800979614,0.7670284658670425,0.22382162511348724,False,0.9090288281440735,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.24015131464449327,0.1813563609846932,nan,nan,success,ERP
0.9691948520425794,1.0,0,DET-WRONG-3,-0.017735198140144348,0.7875345945358276,0.20218773186206818,False,0.9414636492729187,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.17888181380346174,0.14881391130454277,nan,nan,success,ERP
0.9559739717084069,1.0,0,TEMPORAL-SHUFFLED,-0.019949406385421753,0.760227844119072,0.22193582355976105,False,0.904488205909729,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.2853935921435713,0.2015879898348664,nan,nan,success,ERP
0.9999602901123352,1.0,0,ASR-LIKE,-1.5422701835632324e-05,0.9969922655727714,0.03783991560339928,False,0.9972764253616333,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.00041384392619961576,0.0021285057002769633,nan,nan,success,ERP
0.9673258940235484,1.0,0,ORACLE-QUERY-IMU,0.13896151259541512,0.3835643529891968,0.6137612462043762,True,0.7894914746284485,True,sub-05,S0_STATIC_XSESSION,False,False,ses-03,0.5069413181197662,0.4724270991398914,nan,nan,success,ERP
1.0,1.0,0,RAW,0.0,1.0,0.0,False,1.0,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
0.8115272380725231,0.892578125,0,STRONG-POP,0.020913749933242798,0.7501729428768158,0.24480880796909332,False,0.9469935297966003,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.27304600783949917,0.2190524394142797,nan,nan,success,ERP
0.7532500433636546,0.74609375,0,DET-NULL,-0.014663130044937134,0.663873940706253,0.3289848268032074,False,0.9223059415817261,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.38521027173849715,0.2902748188560976,nan,nan,success,ERP
0.806819787042102,0.8828125,0,DET-MATCH,-0.006043672561645508,0.713214635848999,0.2812734544277191,False,0.9192901253700256,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.3502505288237735,0.24403244274696229,nan,nan,success,ERP
0.7107753059707518,0.8828125,0,DET-WRONG-1,-0.0245649516582489,0.6511209011077881,0.33712953329086304,False,0.8888051509857178,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.39121177476082863,0.3042396181444045,nan,nan,success,ERP
0.7110253893067429,0.74609375,0,DET-WRONG-2,-0.004364013671875,0.6980900168418884,0.29606544971466064,False,0.9232825040817261,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.3267770398296097,0.27355461366394623,nan,nan,success,ERP
0.7673796915570528,0.74609375,0,DET-WRONG-3,-0.014469623565673828,0.7185102701187134,0.27664318680763245,False,0.9517412185668945,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.2825497808126674,0.2504819229783489,nan,nan,success,ERP
0.7486956688978625,0.8828125,0,TEMPORAL-SHUFFLED,-0.0030991435050964355,0.6885366141796112,0.3064770996570587,False,0.9094190001487732,True,sub-05,S0_STATIC_XSESSION,False,False,ses-04,0.3805707290658201,0.26641946279118267,nan,nan,success,ERP
