fold_id,study,recording_key,method,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-SHUFFLED-BOTH,0.4634244441986084,0.892202991647808,-0.7684744000434875,1.092505693435669,0.15645034611225128
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D10-WRONG-GEOMETRY-0,0.4119788110256195,0.9118693963755163,0.25360721349716187,0.9712245464324951,0.24991917610168457
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D01-WRONG-LORA-0,0.5042276978492737,0.8679922759439669,-1.501429557800293,1.1886978149414062,0.2200007289648056
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-WRONG-BOTH-0,0.39692923426628113,0.9192320475873621,0.5768426060676575,0.9357457756996155,0.3137560486793518
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D10-WRONG-GEOMETRY-1,0.4581011235713959,0.8892367275146795,-0.6681224703788757,1.0799561738967896,0.22720393538475037
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D01-WRONG-LORA-1,0.5746706128120422,0.8185761534746078,-2.637275218963623,1.3547643423080444,0.290081650018692
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-WRONG-BOTH-1,0.5834759473800659,0.8121950544720142,-2.7693545818328857,1.3755226135253906,0.37842848896980286
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D10-CAL,0.3851383328437805,0.9237091439460088,0.8387699723243713,0.9079490900039673,0.1864609271287918
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D01-CAL,0.45447519421577454,0.8993197327750982,-0.5990985631942749,1.0714081525802612,0.13894899189472198
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-CAL,0.33390241861343384,0.9443122564631178,2.0787129402160645,0.7871623635292053,0.23078995943069458
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.4758910536766052,0.8818894962286199,-0.9990465044975281,1.1218953132629395,0.1793895959854126
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D01-SHUFFLED-LORA-CAL,0.4523381292819977,0.8963647996500421,-0.558159351348877,1.0663701295852661,0.1431855857372284
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-SHUFFLED-BOTH-CAL,0.4634244441986084,0.892202991647808,-0.7684744000434875,1.092505693435669,0.15645034611225128
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.391705721616745,0.9209268661955914,0.6919061541557312,0.9234315156936646,0.21243129670619965
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D01-WRONG-LORA-0-CAL,0.4835597276687622,0.8787348663719873,-1.1378982067108154,1.1399738788604736,0.19441622495651245
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-WRONG-BOTH-0-CAL,0.39692923426628113,0.9192320475873621,0.5768426060676575,0.9357457756996155,0.3137560486793518
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D10-WRONG-GEOMETRY-1-CAL,0.43661969900131226,0.9003366150763533,-0.2509618401527405,1.0293145179748535,0.19312335550785065
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D01-WRONG-LORA-1-CAL,0.5199615955352783,0.8543177151177294,-1.768320918083191,1.2257899045944214,0.23521845042705536
study01_layout_01_heldout_00,study01,study01/study01_p02,DIFF-D11-WRONG-BOTH-1-CAL,0.5834759473800659,0.8121950544720142,-2.7693545818328857,1.3755226135253906,0.37842848896980286
study01_layout_01_heldout_00,study01,study01/study01_p03,RAW,0.7630288600921631,0.7853965150140947,0.0,1.0,0.0
study01_layout_01_heldout_00,study01,study01/study01_p03,DET-D00,0.7128843069076538,0.7591720202916181,0.5904383063316345,0.9342821836471558,0.2160474956035614
study01_layout_01_heldout_00,study01,study01/study01_p03,DET-D10,0.6731460094451904,0.7837128391010281,1.0886340141296387,0.8822025656700134,0.23146039247512817
study01_layout_01_heldout_00,study01,study01/study01_p03,DET-D01,0.8119881749153137,0.6747069812712152,-0.540174663066864,1.064164400100708,0.31327512860298157
study01_layout_01_heldout_00,study01,study01/study01_p03,DET-D11,0.6973423957824707,0.7645780255265249,0.7818983793258667,0.9139134883880615,0.3431324362754822
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D00,0.7108209133148193,0.7615776463997207,0.6156159043312073,0.9315779805183411,0.22119103372097015
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10,0.6762924194335938,0.7836280122250278,1.0481288433074951,0.8863260746002197,0.2490212470293045
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01,0.7725224494934082,0.7091761118898968,-0.10740313678979874,1.0124419927597046,0.29137250781059265
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11,0.6967905759811401,0.7689336620899477,0.7887743711471558,0.9131903052330017,0.32454702258110046
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-SHUFFLED-GEOMETRY,0.768652617931366,0.737197678643924,-0.06378263235092163,1.0073702335357666,0.19243599474430084
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-SHUFFLED-LORA,0.7227094769477844,0.7686730687727723,0.4715445637702942,0.9471587538719177,0.22059179842472076
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-SHUFFLED-BOTH,0.768652617931366,0.737197678643924,-0.06378263235092163,1.0073702335357666,0.19243599474430084
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-WRONG-GEOMETRY-0,0.588833212852478,0.8247929802157593,2.2509734630584717,0.7717049717903137,0.29540497064590454
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-WRONG-LORA-0,0.6882644891738892,0.7880330731581648,0.8957124948501587,0.9020163416862488,0.25182002782821655
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-WRONG-BOTH-0,0.4643196761608124,0.8957466835779693,4.314477920532227,0.6085217595100403,0.36487579345703125
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-WRONG-GEOMETRY-1,0.5401042699813843,0.852994168650125,3.0012669563293457,0.7078425288200378,0.27775847911834717
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-WRONG-LORA-1,0.8177682757377625,0.7245335363305029,-0.6017858982086182,1.0717395544052124,0.18793915212154388
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-WRONG-BOTH-1,0.503907322883606,0.8794706442234634,3.6038055419921875,0.6604040265083313,0.3182489275932312
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-CAL,0.6653419137001038,0.7876518887481737,1.1899219751358032,0.871974766254425,0.22391624748706818
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-CAL,0.7725224494934082,0.7091761118898968,-0.10740313678979874,1.0124419927597046,0.29137250781059265
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-CAL,0.6967905759811401,0.7689336620899477,0.7887743711471558,0.9131903052330017,0.32454702258110046
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.7408971190452576,0.7494137404166706,0.2556614875793457,0.9709948897361755,0.18272821605205536
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-SHUFFLED-LORA-CAL,0.7227094769477844,0.7686730687727723,0.4715445637702942,0.9471587538719177,0.22059179842472076
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-SHUFFLED-BOTH-CAL,0.768652617931366,0.737197678643924,-0.06378263235092163,1.0073702335357666,0.19243599474430084
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.5834036469459534,0.8269319822064315,2.3314366340637207,0.764589250087738,0.25068071484565735
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-WRONG-LORA-0-CAL,0.6882644891738892,0.7880330731581648,0.8957124948501587,0.9020163416862488,0.25182002782821655
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-WRONG-BOTH-0-CAL,0.4643196761608124,0.8957466835779693,4.314477920532227,0.6085217595100403,0.36487579345703125
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D10-WRONG-GEOMETRY-1-CAL,0.5664868354797363,0.8388542160028385,2.5870230197906494,0.7424185872077942,0.2495783418416977
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D01-WRONG-LORA-1-CAL,0.8177682757377625,0.7245335363305029,-0.6017858982086182,1.0717395544052124,0.18793915212154388
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-D11-WRONG-BOTH-1-CAL,0.503907322883606,0.8794706442234634,3.6038055419921875,0.6604040265083313,0.3182489275932312
study01_layout_01_heldout_01,study01,study01/study01_p04,RAW,0.5449263453483582,0.8760091482771906,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-D00,0.427958220243454,0.9101793376529068,2.0987281799316406,0.7853506207466125,0.23059603571891785
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-D10,0.45999935269355774,0.8938190752861243,1.4716119766235352,0.8441495895385742,0.23991583287715912
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-D01,0.40171128511428833,0.9180425009621811,2.648474931716919,0.7371845841407776,0.2714163362979889
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-D11,0.42041945457458496,0.9111004130540686,2.2531003952026367,0.7715161442756653,0.24839191138744354
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D00,0.42543721199035645,0.9108271694513379,2.1500465869903564,0.780724287033081,0.2415950894355774
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D10,0.45782241225242615,0.8945882788994758,1.5128146409988403,0.8401547074317932,0.2588457763195038
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D01,0.40644875168800354,0.9163467647525904,2.546639919281006,0.7458783388137817,0.2693251073360443
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D11,0.43149998784065247,0.9058600835986363,2.027139902114868,0.7918501496315002,0.28066834807395935
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D10-SHUFFLED-GEOMETRY,0.4761691987514496,0.8837955257546647,1.171529769897461,0.8738231062889099,0.2677033543586731
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D01-SHUFFLED-LORA,0.40073761343955994,0.9185302719054851,2.6695539951324463,0.7353977560997009,0.32360824942588806
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D11-SHUFFLED-BOTH,0.4391021132469177,0.9006110397692104,1.8754452466964722,0.8058008551597595,0.3247935175895691
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D10-WRONG-GEOMETRY-0,0.4520625174045563,0.896003401500023,1.622786045074463,0.8295845985412598,0.27255886793136597
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D01-WRONG-LORA-0,0.42543721199035645,0.9108271694513379,2.1500465869903564,0.780724287033081,0.2415950894355774
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D11-WRONG-BOTH-0,0.4801004230976105,0.902556966334706,1.1001142263412476,0.8810372948646545,0.20325444638729095
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D10-CAL,0.42655590176582336,0.9106941036638313,2.12723708152771,0.7827771902084351,0.22951532900333405
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D01-CAL,0.40861776471138,0.9161331666387236,2.50041127204895,0.7498587369918823,0.24239256978034973
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D11-CAL,0.4187788963317871,0.9127146200424255,2.287060260772705,0.7685055136680603,0.2439454346895218
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.42655590176582336,0.9106941036638313,2.12723708152771,0.7827771902084351,0.22951532900333405
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D01-SHUFFLED-LORA-CAL,0.39718785881996155,0.92046603614382,2.7468369007110596,0.7288835644721985,0.2912473976612091
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D11-SHUFFLED-BOTH-CAL,0.40547800064086914,0.9172443879811546,2.5674099922180176,0.7440969347953796,0.2428307831287384
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.42655590176582336,0.9106941036638313,2.12723708152771,0.7827771902084351,0.22951532900333405
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D01-WRONG-LORA-0-CAL,0.4282674491405487,0.9103544437319768,2.092454671859741,0.785918116569519,0.2174355536699295
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-D11-WRONG-BOTH-0-CAL,0.4260951280593872,0.9128838786031634,2.136624336242676,0.7819316387176514,0.21758310496807098
study01_layout_01_heldout_01,study01,study01/study01_p05,RAW,2.436594247817993,0.28908659833613826,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-D00,0.8987293839454651,0.7009793488404401,8.6630859375,0.3688465356826782,1.266527533531189
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-D10,0.973298192024231,0.6689764169282421,7.970746994018555,0.39945024251937866,1.2512925863265991
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-D01,0.9459870457649231,0.6768001133758123,8.217961311340332,0.3882414996623993,1.1813892126083374
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-D11,0.9873908758163452,0.6713702098269351,7.845882415771484,0.4052339494228363,1.222595453262329
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D00,0.972642719745636,0.6711094016451453,7.976598262786865,0.39918121695518494,1.1449439525604248
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D10,1.0121997594833374,0.653684691363963,7.630340576171875,0.41541576385498047,1.168684482574463
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D01,0.972642719745636,0.6711094016451453,7.976598262786865,0.39918121695518494,1.1449439525604248
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D11,1.0401675701141357,0.6603456552662249,7.393599033355713,0.42689400911331177,1.1509989500045776
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D10-SHUFFLED-GEOMETRY,0.9315550923347473,0.6902945262853206,8.351493835449219,0.38231849670410156,1.152408242225647
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D01-SHUFFLED-LORA,1.1232916116714478,0.6090595802897407,6.725814342498779,0.46100887656211853,0.9946072697639465
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D11-SHUFFLED-BOTH,0.9571259617805481,0.6962666830736138,8.11628246307373,0.3928130269050598,1.1360541582107544
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D10-WRONG-GEOMETRY-0,1.2437013387680054,0.5628491367898305,5.841343402862549,0.5104261040687561,1.0934245586395264
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D01-WRONG-LORA-0,0.9624241590499878,0.6716816935835322,8.068334579467773,0.39498743414878845,1.149309754371643
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D11-WRONG-BOTH-0,1.2491580247879028,0.5635585560619595,5.803317070007324,0.5126655697822571,1.081005573272705
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D10-CAL,1.2452473640441895,0.5610459064668075,5.830552101135254,0.5110605955123901,0.8587080240249634
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D01-CAL,1.2452473640441895,0.5610459064668075,5.830552101135254,0.5110605955123901,0.8587080240249634
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D11-CAL,1.2443790435791016,0.5619006160931813,5.836611270904541,0.5107042193412781,0.8573951721191406
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D10-SHUFFLED-GEOMETRY-CAL,1.2452473640441895,0.5610459064668075,5.830552101135254,0.5110605955123901,0.8587080240249634
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D01-SHUFFLED-LORA-CAL,1.2452473640441895,0.5610459064668075,5.830552101135254,0.5110605955123901,0.8587080240249634
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D11-SHUFFLED-BOTH-CAL,1.2375531196594238,0.5642995879254802,5.884387493133545,0.5079028010368347,0.8542524576187134
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D10-WRONG-GEOMETRY-0-CAL,1.2452473640441895,0.5610459064668075,5.830552101135254,0.5110605955123901,0.8587080240249634
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D01-WRONG-LORA-0-CAL,1.2452473640441895,0.5610459064668075,5.830552101135254,0.5110605955123901,0.8587080240249634
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-D11-WRONG-BOTH-0-CAL,1.2529138326644897,0.5582272616126059,5.77724027633667,0.5142070055007935,0.854726254940033
study02_layout_02_heldout_03,study02,study02/study02_p11,RAW,0.2885408401489258,0.9617855058802962,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-D00,0.3135809600353241,0.949761677048064,-0.7228478193283081,1.0867818593978882,0.36028480529785156
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-D10,0.40561842918395996,0.9144466038070007,-2.958207130432129,1.4057574272155762,0.41209137439727783
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-D01,0.2902488708496094,0.9572604226607268,-0.05126490443944931,1.0059195756912231,0.2826865017414093
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-D11,0.34709495306015015,0.9386053122726643,-1.6048206090927124,1.2029318809509277,0.2947346866130829
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D00,0.31725528836250305,0.9488574098129413,-0.8240318298339844,1.0995160341262817,0.38911309838294983
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D10,0.4475958049297333,0.8951932943320402,-3.8135743141174316,1.551239013671875,0.48976004123687744
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D01,0.3070821464061737,0.9533852211513657,-0.5409454107284546,1.0642588138580322,0.3568428158760071
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D11,0.3779469430446625,0.9275544859617678,-2.344470500946045,1.3098559379577637,0.37122973799705505
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D10-SHUFFLED-GEOMETRY,0.4564077854156494,0.8909368982652827,-3.982914924621582,1.5817787647247314,0.5016068816184998
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D01-SHUFFLED-LORA,0.29543548822402954,0.9561221629693505,-0.2051069438457489,1.0238949060440063,0.30120953917503357
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D11-SHUFFLED-BOTH,0.37070661783218384,0.929530981331581,-2.1764609813690186,1.2847630977630615,0.3413819670677185
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D10-WRONG-GEOMETRY-0,0.3034261167049408,0.953118164854378,-0.43691307306289673,1.0515880584716797,0.36980393528938293
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D01-WRONG-LORA-0,0.38915470242500305,0.9212660875126563,-2.598299741744995,1.3486988544464111,0.49342256784439087
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D11-WRONG-BOTH-0,0.4165949821472168,0.9093214549452694,-3.1901347637176514,1.4437990188598633,0.5529335141181946
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D10-CAL,0.2623193860054016,0.9655748279486744,0.8275376558303833,0.909123957157135,0.13618957996368408
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D01-CAL,0.2656002938747406,0.9643432004308555,0.7195752859115601,0.9204946160316467,0.19626355171203613
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D11-CAL,0.28753718733787537,0.958040248853393,0.030265890061855316,0.9965216517448425,0.18376201391220093
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.2623193860054016,0.9655748279486744,0.8275376558303833,0.909123957157135,0.13618957996368408
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D01-SHUFFLED-LORA-CAL,0.2684866786003113,0.964157591772519,0.6256919503211975,0.930497944355011,0.16566523909568787
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D11-SHUFFLED-BOTH-CAL,0.28823789954185486,0.9578978373398476,0.009123635478317738,0.9989501237869263,0.17250308394432068
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.2623193860054016,0.9655748279486744,0.8275376558303833,0.909123957157135,0.13618957996368408
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D01-WRONG-LORA-0-CAL,0.29127103090286255,0.9567103539426633,-0.08179999887943268,1.0094619989395142,0.2713824212551117
