ci95_high,ci95_low,coverage,dataset,denominator,mean_covariance_utility,mean_preservation_utility,mean_psd_utility,mean_utility,median_utility,positive_count,successful
0.15379191394619987,0.05179830218754543,0.5,klados,16,0.0644813135121422,0.03162677036961885,0.06391643901596834,0.09441320992133795,0.048405300640246784,15,15
0.14890729836883507,0.04634547993333939,0.8,klados,16,0.06310106900695522,0.030250381198005598,0.058652043702225036,0.08810048010873864,0.05269399350065908,14,14
0.16659141518364692,0.03180545352969452,1.0,klados,16,0.06733389090273548,0.02989482258367361,0.0636855960451825,0.08559035727572348,0.05223412840495578,8,9
0.02317883947805345,0.007695569952025184,0.5,sgeyesub,58,0.031818210539064,0.06460667052605866,0.34016006234570123,0.01483360652291372,0.00230667608792523,30,48
0.010883308305210556,-0.012498831470640216,0.8,sgeyesub,58,0.03977669755822856,0.08530315986476883,0.40343058843343793,-0.001559911567097471,-0.006223902837529133,17,44
-0.03503715317553013,-0.07495314240046258,1.0,sgeyesub,58,0.04012846096419473,0.08564839973694856,0.403833039952242,-0.05547914907104507,-0.057356415760199064,8,44
