aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.912202401023374,0.0,0.0,1.2862092380610572,5.45688979116949e-08,,,False,0,0.0006879150168970227,corrupted_identity,0,corrupted_identity,0.40953421608470236,,,,,,,,,,,,development,0.0,,,,1.064229324622256,False,False,0.8231078066738262,deterministic,-1,44,success,0.8231078066738262,0.1
True,14.751953785495965,0.7774784773801543,False,,10.0,0.24612606742219567,0.9235177178959819,1.274903319941086e-15,2.1862324906375554,0.9999999999999992,5.456889791079536e-08,,,False,0,0.00014830398140475154,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.40953421608470236,,,,,,,,,,,,development,0.0,0.0,0.0,0.9999999999999992,0.470510292321726,True,False,0.6399486042524853,deterministic,-1,44,success,0.6399486042524853,0.1
False,5.655008921752289,2.6608539317911606,False,population_projector_Pi0,10.0,-3.2261711831281517,-0.0025793314213632835,5.742289082235406,-15.540989488782346,3.422414908200877,5.74228908094148,,,False,100,6.198502665996784,population_only__M0__trust_0p1,200,population_only,0.40953421608470236,,,,,,,,,,,,development,1306.6484375,0.02518824708751783,1.872808738356343,0.9993655522086579,10.927525622569119,False,False,4.9261337037670145,M0,20260801,44,success,4.9261337037670145,0.1
False,3.051735370516984,2.7034823652856668,False,population_projector_Pi0,10.0,-2.7366178561527126,0.010832849620326542,4.905580577525191,-14.515084670213778,3.4772439931655823,4.905580576619972,,,False,100,5.45108086799155,population_only__M0__trust_0p1,200,population_only,0.40953421608470236,,,,,,,,,,,,development,1314.7734375,0.02518824708751783,1.872808738356343,0.9993655522086579,8.652770480453148,False,False,4.377346788039032,M0,20260802,44,success,4.377346788039032,0.1
False,6.031381442434362,2.918784669604831,False,population_projector_Pi0,10.0,-2.924897372543551,0.001173865942734779,5.036370974233879,-14.860851382527898,3.7541678059567247,5.036370973252641,,,False,100,5.468125979008619,population_only__M0__trust_0p1,200,population_only,0.40953421608470236,,,,,,,,,,,,development,1314.7734375,0.02518824708751783,1.872808738356343,0.9993655522086579,9.61812039972976,False,False,4.55511441323444,M0,20260803,44,success,4.55511441323444,0.1
False,0.7552154536047061,3.4659778528850493,False,population_projector_Pi0,10.0,-3.603658751975196,-0.015065811268813494,5.9270398668307225,-16.297113053283613,4.457972733295779,5.927039865532614,,,False,100,5.508708651002962,population_only__M0__trust_0p1,200,population_only,0.40953421608470236,,,,,,,,,,,,development,1314.7734375,0.02518824708751783,1.872808738356343,0.9993655522086579,10.485258310309243,False,False,5.374182041973424,M0,20260804,44,success,5.374182041973424,0.1
False,0.4394088713436509,2.896734600408675,False,population_projector_Pi0,10.0,-2.9299780946895253,-0.016801171985367163,5.278897756619134,-15.142519000567445,3.7258068032567433,5.278897755576895,,,False,100,5.599578530993313,population_only__M0__trust_0p1,200,population_only,0.40953421608470236,,,,,,,,,,,,development,1314.7734375,0.02518824708751783,1.872808738356343,0.9993655522086579,9.555992115344283,False,False,4.705249646613216,M0,20260805,44,success,4.705249646613216,0.1
True,9.077347754267004,1.5254153169762128,False,population_projector_Pi0,10.0,-1.3669469810460515,-0.009814005698955517,3.153006742234509,-10.410429078393681,1.9620032725746408,3.1530067415691514,,,False,500,28.225996694993228,population_only__M0__trust_0p1,1000,population_only,0.40953421608470236,,,,,,,,,,,,development,1314.7734375,0.02518824708751783,1.872808738356343,0.9993655522086579,1.9965432675983992,False,False,2.728840642193606,M0,-1,44,success,2.728840642193606,0.1
False,5.656698317402544,2.6608618057503444,False,sim44_paired_query_upper_bound,10.0,-3.2261296103785844,-0.002579547971558757,5.742184539510062,-15.5408676941628,3.4224250357599195,5.742184538216182,,,False,100,5.53545239000232,oracle_projector__M0__trust_0p1,200,oracle_projector,0.40953421608470236,,,,,,2,,,,,,development,1332.59375,0.0,0.0,0.9999999999999992,10.927020188267088,True,False,4.926064629394805,M0,20260801,44,success,4.926064629394805,0.1
False,3.051214190850644,2.703528823467145,False,sim44_paired_query_upper_bound,10.0,-2.7365953931913944,0.01083455956489582,4.905486898023811,-14.515000239807655,3.4773037481077833,4.90548689711855,,,False,100,5.5127432080043945,oracle_projector__M0__trust_0p1,200,oracle_projector,0.40953421608470236,,,,,,2,,,,,,development,1332.59375,0.0,0.0,0.9999999999999992,8.652944214386496,True,False,4.377304238641536,M0,20260802,44,success,4.377304238641536,0.1
