common_random_numbers,erp_amplitude_relative_preservation,erp_latency_relative_preservation,fold,method,motion_coherence_reduction,nonartifact_observation_preservation,observation_change_ratio,output_input_RMS_ratio,participant,posterior_samples,posterior_sd_rms,protocol,query_imu_event_used_for_inference,query_session,reference_free_covariance_distortion,reference_free_psd_distortion,seed,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation,status,support_seconds,task
True,-0.9273746706578236,0.765625,2,DIFF-SHUFFLED,0.02844710648059845,0.697273313999176,0.30861085653305054,0.9501062631607056,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-04,0.22834125978930128,0.31470832228660583,20260811,nan,nan,success,60,ERP
False,1.0,1.0,2,RAW,0.0,1.0,0.0,1.0,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.0,0.0,20260811,nan,nan,success,60,ERP
False,0.8343134017826581,1.0,2,POP,0.019429367035627365,0.7813670486211777,0.22894498705863953,0.910966694355011,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.21751495358763687,0.28370916843414307,20260811,nan,nan,success,60,ERP
False,0.8919749966450148,1.0,2,DET-NULL,0.01624429225921631,0.8154415488243103,0.1922059953212738,0.9319658875465393,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.15562220826160458,0.2463919222354889,20260811,nan,nan,success,60,ERP
False,0.904777377722064,1.0,2,DET-MATCH,0.01253257691860199,0.8325448930263519,0.17512382566928864,0.9367066025733948,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.14557154206121814,0.21798470616340637,20260811,nan,nan,success,60,ERP
True,0.9346888370726331,1.0,2,DIFF-NULL,0.018483921885490417,0.6951452791690826,0.3073611557483673,0.9848002195358276,sub-06,8,8.100209384769588,S1_MOTION_WITHIN_SESSION,False,ses-03,0.13580837226881617,0.21744589507579803,20260811,nan,nan,success,60,ERP
True,0.9346888370726331,1.0,2,DIFF-POP,0.018483921885490417,0.6951452791690826,0.3073611557483673,0.9848002195358276,sub-06,8,8.100209384769588,S1_MOTION_WITHIN_SESSION,False,ses-03,0.13580837226881617,0.21744589507579803,20260811,nan,nan,success,60,ERP
True,0.9378437345500746,1.0,2,DIFF-MATCH,0.017595279961824417,0.699046790599823,0.3036184012889862,0.9857850074768066,sub-06,8,8.049921478543963,S1_MOTION_WITHIN_SESSION,False,ses-03,0.1344557759854557,0.21036413311958313,20260811,nan,nan,success,60,ERP
False,0.8207246687179299,1.0,2,DET-WRONG-1,0.029355771839618683,0.7820132076740265,0.22960074245929718,0.9165794253349304,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.19823295851335587,0.28459635376930237,20260811,nan,nan,success,60,ERP
True,0.9355553452754204,1.0,2,DIFF-WRONG-1,0.018178898841142654,0.6959004402160645,0.30670809745788574,0.9862157702445984,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.13501315732359012,0.21196019649505615,20260811,nan,nan,success,60,ERP
False,0.9057570872294796,1.0,2,DET-WRONG-2,0.011443361639976501,0.8355115205049515,0.17204424738883972,0.9386515617370605,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.1412708617689388,0.21173952519893646,20260811,nan,nan,success,60,ERP
True,0.9384935988767631,1.0,2,DIFF-WRONG-2,0.01727321371436119,0.7012804448604584,0.30140161514282227,0.9859194755554199,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.1334964625431872,0.20853601396083832,20260811,nan,nan,success,60,ERP
False,0.8941705097006518,1.0,2,DET-WRONG-3,0.01708502322435379,0.8058793097734451,0.2014668583869934,0.925707221031189,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.17088459071748272,0.26464277505874634,20260811,nan,nan,success,60,ERP
True,0.9347306986727988,1.0,2,DIFF-WRONG-3,0.018735695630311966,0.6971402168273926,0.3054009974002838,0.9825758337974548,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.13785916482319377,0.22219352424144745,20260811,nan,nan,success,60,ERP
False,0.9060983063819558,1.0,2,DET-SHUFFLED,0.011381283402442932,0.8373384326696396,0.1705198436975479,0.9393466114997864,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.13964746774146677,0.2063560038805008,20260811,nan,nan,success,60,ERP
True,0.9375264074684325,1.0,2,DIFF-SHUFFLED,0.017782840877771378,0.6901518404483795,0.31273144483566284,0.988622784614563,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-03,0.13439000917651692,0.21073214709758759,20260811,nan,nan,success,60,ERP
False,1.0,1.0,2,RAW,0.0,1.0,0.0,1.0,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.0,0.0,20260811,nan,nan,success,60,ERP
False,0.9258112947298985,1.0,2,POP,0.06431812047958374,0.6765640676021576,0.3592519164085388,0.8881602883338928,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.32701539540016084,0.4987393915653229,20260811,nan,nan,success,60,ERP
False,0.9050971539134707,1.0,2,DET-NULL,0.04531127214431763,0.7535849958658218,0.2768702805042267,0.9020357728004456,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.25015506487984357,0.33341288566589355,20260811,nan,nan,success,60,ERP
False,0.9443108431415956,1.0,2,DET-MATCH,0.04203847050666809,0.7825465053319931,0.24116285145282745,0.9101132154464722,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.23394666677972958,0.2864883542060852,20260811,nan,nan,success,60,ERP
True,0.901746436043789,1.0,2,DIFF-NULL,0.029703155159950256,0.694744199514389,0.3177199363708496,0.9478112459182739,sub-06,8,8.17371943328954,S1_MOTION_WITHIN_SESSION,False,ses-04,0.22395990015914063,0.31506121158599854,20260811,nan,nan,success,60,ERP
True,0.901746436043789,1.0,2,DIFF-POP,0.029703155159950256,0.694744199514389,0.3177199363708496,0.9478112459182739,sub-06,8,8.17371943328954,S1_MOTION_WITHIN_SESSION,False,ses-04,0.22395990015914063,0.31506121158599854,20260811,nan,nan,success,60,ERP
True,0.9147867321981759,1.0,2,DIFF-MATCH,0.02876909077167511,0.7060716152191162,0.30564361810684204,0.949165940284729,sub-06,8,8.079475523550299,S1_MOTION_WITHIN_SESSION,False,ses-04,0.21850944424336483,0.30064499378204346,20260811,nan,nan,success,60,ERP
False,0.8856541661300636,1.0,2,DET-WRONG-1,0.07116478681564331,0.7098426520824432,0.33003318309783936,0.8936437368392944,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.29329715923714716,0.389786034822464,20260811,nan,nan,success,60,ERP
True,0.9000300778291888,1.0,2,DIFF-WRONG-1,0.031056702136993408,0.6936970055103302,0.319845050573349,0.9486889243125916,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.22194110314424695,0.3103954792022705,20260811,nan,nan,success,60,ERP
False,0.9075507977218289,1.0,2,DET-WRONG-2,0.04970683157444,0.7590782195329666,0.26940739154815674,0.9033171534538269,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.254172294769116,0.3171851933002472,20260811,nan,nan,success,60,ERP
True,0.9096265747721647,1.0,2,DIFF-WRONG-2,0.028580069541931152,0.7051821351051331,0.3064124882221222,0.9481496214866638,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.2197596438501087,0.30629584193229675,20260811,nan,nan,success,60,ERP
False,0.9370706298695851,1.0,2,DET-WRONG-3,0.04153135418891907,0.7664257287979126,0.26388344168663025,0.89814692735672,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.2481391419628238,0.3105888068675995,20260811,nan,nan,success,60,ERP
True,0.903852725817299,1.0,2,DIFF-WRONG-3,0.03156013786792755,0.6960892677307129,0.31731295585632324,0.9436925649642944,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.2292517050381111,0.3231066167354584,20260811,nan,nan,success,60,ERP
False,0.9542873813125212,1.0,2,DET-SHUFFLED,0.039160117506980896,0.7903693467378616,0.23138363659381866,0.9119158983230591,sub-06,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.22732254012573214,0.2775288224220276,20260811,nan,nan,success,60,ERP
True,0.9138968128443554,1.0,2,DIFF-SHUFFLED,0.028966620564460754,0.6975281238555908,0.3147825598716736,0.95131516456604,sub-06,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.2191203998502742,0.30195701122283936,20260811,nan,nan,success,60,ERP
False,1.0,1.0,2,RAW,0.0,1.0,0.0,1.0,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.0,0.0,20260811,nan,nan,success,60,ERP
False,-0.9681002066906073,0.775390625,2,POP,0.06107264757156372,0.6691376566886902,0.3583814203739166,0.890016496181488,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.34235582636560435,0.5122058987617493,20260811,nan,nan,success,60,ERP
False,-0.9912297702614177,0.775390625,2,DET-NULL,0.04413004219532013,0.7501153200864792,0.2754566967487335,0.9034945964813232,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.2598702460136492,0.31690743565559387,20260811,nan,nan,success,60,ERP
False,-0.9652957923100096,0.775390625,2,DET-MATCH,0.040985435247421265,0.7765648066997528,0.24291276931762695,0.9092034101486206,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.24606645531576493,0.27744004130363464,20260811,nan,nan,success,60,ERP
True,-0.931778501546892,0.765625,2,DIFF-NULL,0.029301568865776062,0.6877800226211548,0.3186860978603363,0.9490557312965393,sub-06,8,8.17695355963433,S2_MOTION_XSPEED,False,ses-04,0.23365582855577746,0.3283005654811859,20260811,nan,nan,success,60,ERP
True,-0.931778501546892,0.765625,2,DIFF-POP,0.029301568865776062,0.6877800226211548,0.3186860978603363,0.9490557312965393,sub-06,8,8.17695355963433,S2_MOTION_XSPEED,False,ses-04,0.23365582855577746,0.3283005654811859,20260811,nan,nan,success,60,ERP
True,-0.9294471056142382,0.765625,2,DIFF-MATCH,0.028493240475654602,0.692409336566925,0.31356626749038696,0.950567364692688,sub-06,8,8.127997888915841,S2_MOTION_XSPEED,False,ses-04,0.2300456866016907,0.32138603925704956,20260811,nan,nan,success,60,ERP
False,-0.9621881111658355,0.775390625,2,DET-WRONG-1,0.03961127996444702,0.7841205298900604,0.23366542160511017,0.9103856086730957,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.24259053986114157,0.2694416046142578,20260811,nan,nan,success,60,ERP
True,-0.9303622106451042,0.765625,2,DIFF-WRONG-1,0.028336435556411743,0.6948297619819641,0.31091010570526123,0.9499759078025818,sub-06,8,nan,S2_MOTION_XSPEED,False,ses-04,0.22938690721003954,0.3205031752586365,20260811,nan,nan,success,60,ERP
False,-0.9691845404032917,0.775390625,2,DET-WRONG-2,0.049573346972465515,0.7419755756855011,0.28323909640312195,0.9076149463653564,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.26790104748807814,0.32464489340782166,20260811,nan,nan,success,60,ERP
True,-0.9224033820034525,0.765625,2,DIFF-WRONG-2,0.02912522852420807,0.6929070055484772,0.3132953643798828,0.9497721791267395,sub-06,8,nan,S2_MOTION_XSPEED,False,ses-04,0.2346735516650982,0.32575541734695435,20260811,nan,nan,success,60,ERP
False,-0.976206073763084,0.775390625,2,DET-WRONG-3,0.04097718000411987,0.7737087458372116,0.24392490088939667,0.9114833474159241,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.2469347307057122,0.2778169512748718,20260811,nan,nan,success,60,ERP
True,-0.9261568965805795,0.765625,2,DIFF-WRONG-3,0.028284460306167603,0.6991693675518036,0.3065512180328369,0.950353741645813,sub-06,8,nan,S2_MOTION_XSPEED,False,ses-04,0.22757851140026608,0.3144496977329254,20260811,nan,nan,success,60,ERP
False,-0.9648662577882552,0.775390625,2,DET-SHUFFLED,0.04022645950317383,0.7798608094453812,0.23774829506874084,0.9117200970649719,sub-06,0,nan,S2_MOTION_XSPEED,False,ses-04,0.2434959821594665,0.27170175313949585,20260811,nan,nan,success,60,ERP
True,-0.9288036630500791,0.765625,2,DIFF-SHUFFLED,0.028529226779937744,0.6862667798995972,0.3198104798793793,0.9527220726013184,sub-06,8,nan,S2_MOTION_XSPEED,False,ses-04,0.22956065272128479,0.3195466697216034,20260811,nan,nan,success,60,ERP
False,nan,nan,2,RAW,0.0,1.0,0.0,1.0,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.0,0.0,20260811,1.0,1.0,success,60,SSVEP
False,nan,nan,2,POP,0.07727067917585373,0.6736511290073395,0.32081520557403564,0.8676573038101196,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.3376767667597824,0.5384117364883423,20260811,0.9830774887950499,0.9890976540059422,success,60,SSVEP
False,nan,nan,2,DET-NULL,0.0454016849398613,0.7379797995090485,0.2565205693244934,0.8925614953041077,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.2530134773004486,0.4605204463005066,20260811,0.9954002880144708,0.9317256833230207,success,60,SSVEP
False,nan,nan,2,DET-MATCH,0.05218666046857834,0.7256276607513428,0.2680007219314575,0.8915329575538635,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.2651054130413154,0.4703027904033661,20260811,0.9895681662696543,0.9663004037152796,success,60,SSVEP
True,nan,nan,2,DIFF-NULL,0.021736547350883484,0.6732647120952606,0.31911882758140564,0.960857093334198,sub-06,8,8.118786084390905,S0_STATIC_XSESSION,False,ses-03,0.1773209015235945,0.3098541796207428,20260811,0.9782722762582914,0.961747440897547,success,60,SSVEP
True,nan,nan,2,DIFF-POP,0.021736547350883484,0.6732647120952606,0.31911882758140564,0.960857093334198,sub-06,8,8.118786084390905,S0_STATIC_XSESSION,False,ses-03,0.1773209015235945,0.3098541796207428,20260811,0.9782722762582914,0.961747440897547,success,60,SSVEP
True,nan,nan,2,DIFF-MATCH,0.0214938223361969,0.6767314672470093,0.3152330219745636,0.9633719325065613,sub-06,8,8.038454905043553,S0_STATIC_XSESSION,False,ses-03,0.1750589230379367,0.30021512508392334,20260811,0.9786534241400161,0.9624558936853355,success,60,SSVEP
False,nan,nan,2,DET-WRONG-1,0.07048245519399643,0.683097630739212,0.3094094693660736,0.885852575302124,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.28958108384451364,0.5056350827217102,20260811,0.9920516406792491,0.9950443680448839,success,60,SSVEP
True,nan,nan,2,DIFF-WRONG-1,0.02175678312778473,0.6719082891941071,0.31995588541030884,0.9636065363883972,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-03,0.17710898416949442,0.30433154106140137,20260811,0.9787493209708177,0.9620521420751328,success,60,SSVEP
False,nan,nan,2,DET-WRONG-2,0.046842873096466064,0.7116361558437347,0.28067752718925476,0.8802555203437805,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.284881918506498,0.5040022134780884,20260811,0.9969298459660599,0.9532915734919769,success,60,SSVEP
True,nan,nan,2,DIFF-WRONG-2,0.02187487483024597,0.6708582639694214,0.32140985131263733,0.9599978923797607,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-03,0.17884970491392974,0.3168430030345917,20260811,0.978081013961314,0.9629881395297539,success,60,SSVEP
False,nan,nan,2,DET-WRONG-3,0.042590245604515076,0.744817316532135,0.24915874004364014,0.8925101161003113,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.25515442781000935,0.4581715762615204,20260811,0.989880781575647,0.9447012726068575,success,60,SSVEP
True,nan,nan,2,DIFF-WRONG-3,0.02188369631767273,0.6677128076553345,0.3241276144981384,0.9628371596336365,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-03,0.1776931532259854,0.30849456787109375,20260811,0.9782376328873172,0.9622231874458133,success,60,SSVEP
False,nan,nan,2,DET-SHUFFLED,0.03706695884466171,0.7738042026758194,0.2205575406551361,0.9061810374259949,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-03,0.22700565288449318,0.40390104055404663,20260811,0.9873284339340131,0.9797104197099785,success,60,SSVEP
True,nan,nan,2,DIFF-SHUFFLED,0.021117985248565674,0.6798812747001648,0.31223124265670776,0.9631902575492859,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-03,0.17386482088446437,0.2982605993747711,20260811,0.9786740799722052,0.9628539619183646,success,60,SSVEP
False,nan,nan,2,RAW,0.0,1.0,0.0,1.0,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.0,0.0,20260811,1.0,1.0,success,60,SSVEP
False,nan,nan,2,POP,0.045988455414772034,0.6101776957511902,0.38972967863082886,0.7744498252868652,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.594925191386665,0.7140040993690491,20260811,0.9479998332481276,0.7648745580645803,success,60,SSVEP
False,nan,nan,2,DET-NULL,0.035351842641830444,0.6686767041683197,0.3320530354976654,0.8073484301567078,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.5002641234059312,0.6074626445770264,20260811,0.9251565087708973,0.8732347226119469,success,60,SSVEP
False,nan,nan,2,DET-MATCH,0.04091009497642517,0.6568783819675446,0.34447190165519714,0.7950321435928345,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.534477972014255,0.6459881663322449,20260811,0.934142790938834,0.8307747113710656,success,60,SSVEP
True,nan,nan,2,DIFF-NULL,0.01128089427947998,0.7176396548748016,0.27842894196510315,0.868054211139679,sub-06,8,8.218906847635905,S0_STATIC_XSESSION,False,ses-04,0.37269159316708644,0.43999671936035156,20260811,0.9879811397479653,0.9472774730437316,success,60,SSVEP
True,nan,nan,2,DIFF-POP,0.01128089427947998,0.7176396548748016,0.27842894196510315,0.868054211139679,sub-06,8,8.218906847635905,S0_STATIC_XSESSION,False,ses-04,0.37269159316708644,0.43999671936035156,20260811,0.9879811397479653,0.9472774730437316,success,60,SSVEP
True,nan,nan,2,DIFF-MATCH,0.011186480522155762,0.7217712998390198,0.27453726530075073,0.870784342288971,sub-06,8,8.14371087109601,S0_STATIC_XSESSION,False,ses-04,0.3687213768223312,0.43512120842933655,20260811,0.9878895876024383,0.9498496376178622,success,60,SSVEP
False,nan,nan,2,DET-WRONG-1,0.050942882895469666,0.6116780936717987,0.3899725675582886,0.7822142839431763,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.5852265398123421,0.7182237505912781,20260811,0.937789505737686,0.7999604636109237,success,60,SSVEP
True,nan,nan,2,DIFF-WRONG-1,0.011533617973327637,0.7179175317287445,0.2786960005760193,0.869113028049469,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-04,0.3738535685705539,0.4413040280342102,20260811,0.9878383943773016,0.9479436993625676,success,60,SSVEP
False,nan,nan,2,DET-WRONG-2,0.03605717420578003,0.6693173050880432,0.33311617374420166,0.7990793585777283,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.512941185467213,0.6150121092796326,20260811,0.9394980140707043,0.8717875226712791,success,60,SSVEP
True,nan,nan,2,DIFF-WRONG-2,0.011664211750030518,0.7156127095222473,0.28096601366996765,0.8660032749176025,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-04,0.3772377803976409,0.44504863023757935,20260811,0.9875318827657132,0.9469792137304981,success,60,SSVEP
False,nan,nan,2,DET-WRONG-3,0.03372088074684143,0.6961475014686584,0.304819256067276,0.8134057521820068,sub-06,0,nan,S0_STATIC_XSESSION,False,ses-04,0.477838851654867,0.5787408947944641,20260811,0.9311573204994752,0.8713794645372053,success,60,SSVEP
True,nan,nan,2,DIFF-WRONG-3,0.011335581541061401,0.7153359651565552,0.2806468605995178,0.8687785863876343,sub-06,8,nan,S0_STATIC_XSESSION,False,ses-04,0.37335388169180844,0.440632164478302,20260811,0.9881011466403627,0.9478248239035422,success,60,SSVEP
