combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,0.261698842048645,,anchor,1
,,0.03674206882715225,,anchor,250
,,0.031930699944496155,,anchor,500
,,0.022631971165537834,,anchor,750
,,0.03634374216198921,,anchor,1000
,,0.020597374066710472,,anchor,1250
,,0.021014757454395294,,anchor,1500
,,0.014345451258122921,,anchor,1750
,,0.01944907009601593,,anchor,2000
,,0.016127433627843857,,anchor,2250
,,0.01332868542522192,,anchor,2500
,,0.023564528673887253,,anchor,2750
,,0.009153898805379868,,anchor,3000
,,0.01039788220077753,,anchor,3250
,,0.010017786175012589,,anchor,3500
,,0.007144257891923189,,anchor,3750
,,0.00934106670320034,,anchor,4000
,,0.006937699392437935,,anchor,4250
,,0.008077969774603844,,anchor,4500
,,0.03195729851722717,,anchor,4750
,,0.00663725147023797,,anchor,5000
,,0.00699639692902565,,anchor,5250
,,0.0053333318792283535,,anchor,5500
,,0.00866507925093174,,anchor,5750
,,0.00741457799449563,,anchor,6000
,,0.005913031753152609,,anchor,6250
,,0.027835341170430183,,anchor,6500
,,0.006869798991829157,,anchor,6750
,,0.005001956131309271,,anchor,7000
,,0.006994482129812241,,anchor,7250
,,0.004173192195594311,,anchor,7500
,,0.005809507332742214,,anchor,7750
,,0.004590672440826893,,anchor,8000
,,0.0260743610560894,,one_step,1
,,0.1416274905204773,,diffusion,1
,,0.004132647067308426,,one_step,250
,,0.0759856253862381,,diffusion,250
0.3422488421201706,0.17017346620559692,,0.17207537591457367,validation,250
,,0.00461782468482852,,one_step,500
,,0.24425248801708221,,diffusion,500
0.3281322568655014,0.1566433310508728,,0.1714889258146286,validation,500
,,0.0025109529960900545,,one_step,750
,,0.2257317155599594,,diffusion,750
0.31836624443531036,0.14807751774787903,,0.17028872668743134,validation,750
,,0.004916241858154535,,one_step,1000
,,0.2185467928647995,,diffusion,1000
0.31276412308216095,0.14209812879562378,,0.17066599428653717,validation,1000
,,0.0035456574987620115,,one_step,1250
,,0.2134290337562561,,diffusion,1250
0.3087090998888016,0.13774974644184113,,0.17095935344696045,validation,1250
,,0.004583229310810566,,one_step,1500
,,0.21085424721240997,,diffusion,1500
0.3049700856208801,0.13429084420204163,,0.1706792414188385,validation,1500
,,0.0029084207490086555,,one_step,1750
,,0.20674359798431396,,diffusion,1750
0.30296626687049866,0.13214939832687378,,0.17081686854362488,validation,1750
,,0.003440062515437603,,one_step,2000
,,0.20446771383285522,,diffusion,2000
0.30140940845012665,0.1303773820400238,,0.17103202641010284,validation,2000
,,0.003724658163264394,,one_step,2250
,,0.20282995700836182,,diffusion,2250
0.2981765419244766,0.1289423704147339,,0.16923417150974274,validation,2250
,,0.0036951785441488028,,one_step,2500
,,0.20067207515239716,,diffusion,2500
0.29679687321186066,0.12733176350593567,,0.169465109705925,validation,2500
,,0.004399558529257774,,one_step,2750
,,0.19584791362285614,,diffusion,2750
0.29518266022205353,0.1260005384683609,,0.16918212175369263,validation,2750
,,0.0036297980695962906,,one_step,3000
,,0.19089375436306,,diffusion,3000
0.2936508134007454,0.12377350777387619,,0.1698773056268692,validation,3000
,,0.003055417211726308,,one_step,3250
,,0.18706484138965607,,diffusion,3250
0.28953467309474945,0.12077049911022186,,0.1687641739845276,validation,3250
,,0.0034015909768640995,,one_step,3500
,,0.1859751045703888,,diffusion,3500
0.2890080437064171,0.11959520727396011,,0.16941283643245697,validation,3500
,,0.003478261176496744,,one_step,3750
,,0.1860111951828003,,diffusion,3750
0.2892705947160721,0.12033461034297943,,0.16893598437309265,validation,3750
,,0.0033110245130956173,,one_step,4000
,,0.18457496166229248,,diffusion,4000
0.2873740717768669,0.11792581528425217,,0.16944825649261475,validation,4000
,,0.0033364521805197,,one_step,4250
,,0.18456226587295532,,diffusion,4250
0.28907302021980286,0.11979490518569946,,0.1692781150341034,validation,4250
,,0.0023282659240067005,,one_step,4500
,,0.1823439598083496,,diffusion,4500
0.284611277282238,0.11618732661008835,,0.16842395067214966,validation,4500
,,0.002393253380432725,,one_step,4750
,,0.1796148717403412,,diffusion,4750
0.2839946746826172,0.11496181786060333,,0.16903285682201385,validation,4750
,,0.0029024980030953884,,one_step,5000
,,0.17908212542533875,,diffusion,5000
0.28296463936567307,0.11407200247049332,,0.16889263689517975,validation,5000
,,0.002084085252135992,,one_step,5250
,,0.1779715120792389,,diffusion,5250
0.2830349802970886,0.11392693221569061,,0.169108048081398,validation,5250
,,0.0017153039807453752,,one_step,5500
,,0.1776951253414154,,diffusion,5500
0.28286199271678925,0.11350218951702118,,0.16935980319976807,validation,5500
,,0.0018013048684224486,,one_step,5750
,,0.1776009500026703,,diffusion,5750
