effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
matching_p0,17.160176117904484,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim31,success
matching_p0,16.983053191564977,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim31,success
matching_p0,17.03393350634724,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim31,success
matching_p0,17.116088115610182,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim31,success
matching_p0,17.108595622703433,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim31,success
query_derived_oracle_projector,17.65761913638562,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim31,success
query_derived_oracle_projector,17.93177331890911,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim31,success
query_derived_oracle_projector,18.05725813563913,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim31,success
query_derived_oracle_projector,17.971746530383825,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim31,success
query_derived_oracle_projector,17.951095236465335,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim31,success
query_derived_oracle_projector,17.99783639702946,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim31,success
query_derived_oracle_projector,17.825335379689932,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim31,success
query_derived_oracle_projector,17.87977410852909,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim31,success
query_derived_oracle_projector,17.91606133710593,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim31,success
query_derived_oracle_projector,17.788206609897316,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim31,success
query_derived_oracle_projector,17.366299368441105,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim31,success
query_derived_oracle_projector,17.254836511798203,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim31,success
query_derived_oracle_projector,17.32945082616061,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim31,success
query_derived_oracle_projector,17.22311247047037,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim31,success
query_derived_oracle_projector,17.258385458029807,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim31,success
