participant,protocol,query_session,method,status,ssvep_snr_relative_preservation,ssvep_phase_relative_preservation
sub-05,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9304588690278192,0.9940531792669653
sub-02,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-02,S0_STATIC_XSESSION,ses-04,POP,success,0.9985070351212335,0.9819665724336616
sub-02,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.8957033742002694,0.9744963414332553
sub-02,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9178704107516809,0.9968776068223392
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9624090993478359,0.9825221648513851
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9624090993478359,0.9825221648513851
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9717429621711162,0.9826322755557539
sub-02,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9593887932069486,0.9910410445458219
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.924896091907917,0.9883788258188675
sub-02,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9127814082850487,0.9708235350938824
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.9530980864465013,0.9791424560328797
sub-02,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9094150900441518,0.971941462219871
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9586007556779532,0.9887294935974306
sub-02,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9605592111184384,0.9831208553422206
sub-02,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9733270906140301,0.9826197243137562
sub-02,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-02,S0_STATIC_XSESSION,ses-03,POP,success,0.9810211363571775,0.978560787708876
sub-02,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9462763114086451,0.9871415295031314
sub-02,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9423050120119923,0.9942572019445828
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9633960286889635,0.980067604061615
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9633960286889635,0.980067604061615
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9736478227352747,0.9804672522500792
sub-02,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9466343166643412,0.9813379840377466
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9498652542405779,0.97773178905194
sub-02,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9557477612904095,0.9907848420903117
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9796529519294348,0.9811802651004893
sub-02,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9547881526392867,0.9948390967711862
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9722286744821154,0.9797682351372644
sub-02,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9333135169007643,0.9885747852311655
sub-02,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9732919697210665,0.9804524950228255
sub-02,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-02,S2_MOTION_XSPEED,ses-04,POP,success,0.9985070351212335,0.9819665724336616
sub-02,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.8957033742002694,0.9744963414332553
sub-02,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9473643375995677,0.9799894592597539
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-NULL,success,0.9624090993478359,0.9825221648513851
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-POP,success,0.9624090993478359,0.9825221648513851
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-MATCH,success,0.974039319235476,0.9850319290548248
sub-02,S2_MOTION_XSPEED,ses-04,DET-WRONG-1,success,0.9503587996768379,0.985689761079353
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-1,success,0.9298945713556795,0.9890628931622769
sub-02,S2_MOTION_XSPEED,ses-04,DET-WRONG-2,success,0.9117385536242896,0.9728413580771483
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-2,success,0.9569654612540636,0.9895727257432264
sub-02,S2_MOTION_XSPEED,ses-04,DET-WRONG-3,success,0.9561961386104832,0.9831779162150395
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-3,success,0.9666755652955697,0.9896770328441441
sub-02,S2_MOTION_XSPEED,ses-04,DET-SHUFFLED,success,0.9184583859139965,0.9972095473152607
sub-02,S2_MOTION_XSPEED,ses-04,DIFF-SHUFFLED,success,0.9708686726500719,0.9852109748299149
sub-19,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-19,S0_STATIC_XSESSION,ses-04,POP,success,0.9699332393413883,0.9769298468498266
sub-19,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.9187669992025675,0.9852105824671578
sub-19,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9292464436512086,0.9846939412140834
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9758584299266151,0.9776299959879744
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9758584299266151,0.9776299959879744
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9750155159654156,0.9775764970272522
sub-19,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9280813173006265,0.9877971608365136
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.9780783900878914,0.9775925873431519
sub-19,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.930382065346684,0.9849952488614762
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.980604367981525,0.977087688183901
sub-19,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9231538316606114,0.9858406681473435
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9793589973103164,0.9773326419520298
sub-19,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9387565215708243,0.9890414993396482
sub-19,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9800038386177492,0.9773332223139333
sub-03,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-03,S2_MOTION_XSPEED,ses-04,POP,success,0.903620302931543,0.9913483004352828
sub-03,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.995669185454716,0.9909633410835448
sub-03,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9758411617659531,0.9976268666291347
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-NULL,success,0.9498610972058499,0.985249471719395
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-POP,success,0.9498610972058499,0.985249471719395
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-MATCH,success,0.9448671437594276,0.9885682593001638
sub-03,S2_MOTION_XSPEED,ses-04,DET-WRONG-1,success,0.9380622870391533,0.9831374052469984
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-1,success,0.9551683125010395,0.9827632741717897
sub-03,S2_MOTION_XSPEED,ses-04,DET-WRONG-2,success,0.9664085170581276,0.9999168800714912
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-2,success,0.948947292858378,0.9878706416719979
sub-03,S2_MOTION_XSPEED,ses-04,DET-WRONG-3,success,0.9903988316550059,0.9992606413402099
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-3,success,0.9229661195733757,0.9971671624157771
sub-03,S2_MOTION_XSPEED,ses-04,DET-SHUFFLED,success,0.9760544710776078,0.9985331849107749
sub-03,S2_MOTION_XSPEED,ses-04,DIFF-SHUFFLED,success,0.9473370540751906,0.9873177124336185
sub-19,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-19,S0_STATIC_XSESSION,ses-03,POP,success,0.9612988257367718,0.994910373853252
sub-19,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9572040745464968,0.9899877430772197
sub-19,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9548055843041583,0.9926576844648436
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.991027959431791,0.9717975779084678
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.991027959431791,0.9717975779084678
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9882686259854743,0.9739509372047839
sub-19,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9695139589604812,0.9883339134696807
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9884941330564608,0.9732859030682115
sub-19,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9647548692699957,0.9974507093404701
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9880362366140464,0.9722453352879422
sub-19,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9689178232206896,0.9915522189506368
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9916129143130106,0.9732327268292666
sub-19,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9751669354110651,0.9849898159942425
sub-19,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9889623100591566,0.9727684208548708
sub-09,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-09,S2_MOTION_XSPEED,ses-04,POP,success,0.9224578366945134,0.990292334646746
sub-09,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.9381956237444591,0.9911363697636639
sub-09,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9489906340633071,0.9861431327078929
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-NULL,success,0.9129242207846585,0.9966217282008448
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-POP,success,0.9129242207846585,0.9966217282008448
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-MATCH,success,0.9206352789360807,0.9960249910321497
sub-09,S2_MOTION_XSPEED,ses-04,DET-WRONG-1,success,0.9429660163004157,0.9962960934292476
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-1,success,0.9173612737947954,0.997111538758871
sub-09,S2_MOTION_XSPEED,ses-04,DET-WRONG-2,success,0.950124115129632,0.999331747900239
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-2,success,0.9193609383417145,0.9997902491144226
sub-09,S2_MOTION_XSPEED,ses-04,DET-WRONG-3,success,0.9488388762098106,0.9797354707086348
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-3,success,0.9178284360217794,0.9981749945442622
sub-09,S2_MOTION_XSPEED,ses-04,DET-SHUFFLED,success,0.9534263779161195,0.9879366911392746
sub-09,S2_MOTION_XSPEED,ses-04,DIFF-SHUFFLED,success,0.9218294062351751,0.9984900502843811
sub-09,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-09,S0_STATIC_XSESSION,ses-03,POP,success,0.9663933276319682,0.9956435076068871
sub-09,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9992416629514653,0.9758383383679538
sub-09,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9765129088911841,0.9683418665887117
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9505020434054007,0.993563771004284
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9505020434054007,0.993563771004284
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9561026168836866,0.9975247075974009
sub-09,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9926114803330249,0.9886080182760215
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9504067712109547,0.9957064215945383
sub-09,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9997091584732469,0.9762696841274606
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9500060456836307,0.9978192025736408
sub-09,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9850823175279976,0.9713369462687242
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9554047555473821,0.9978306428009985
sub-09,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9771370555637955,0.9673436103980781
sub-09,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9560122788342292,0.9975608769870554
sub-09,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-09,S0_STATIC_XSESSION,ses-04,POP,success,0.9224578366945134,0.990292334646746
sub-09,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.9381956237444591,0.9911363697636639
sub-09,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9696904182789459,0.9858226224462022
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9129242207846585,0.9966217282008448
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9129242207846585,0.9966217282008448
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9242548727031696,0.9996082392111321
sub-09,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9443004084672113,0.9927941826630853
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.9217415682829144,0.9987006192474691
sub-09,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9567683895581205,0.9879670941926564
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.9212888261295415,0.9973972655449863
sub-09,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9687002312190718,0.9866429361723901
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9221752095426905,0.9971182921315169
sub-09,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9655795968851448,0.9865561926334138
sub-09,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.924153444836828,0.9999449904283003
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,RAW,success,1.0,1.0
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,POP,success,0.9825488047074242,0.9797264748876364
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DET-NULL,success,0.9919004815806733,0.9871470238595237
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DET-MATCH,success,0.9808979571856733,0.9982566332539284
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-NULL,success,0.9550387278136299,0.9970247619089092
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-POP,success,0.9550387278136299,0.9970247619089092
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-MATCH,success,0.9570134163334392,0.9952467333476844
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-1,success,0.9707560866669231,0.9962823513786507
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-1,success,0.9728407854225722,0.9862290507155215
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-2,success,0.977656963064645,0.9888811246681019
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-2,success,0.9551333361628889,0.9965171084231526
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-3,success,0.9675178683894436,0.9873869103467044
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-3,success,0.9572288001222979,0.9942686761263476
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DET-SHUFFLED,success,0.977504342128535,0.9981831252313488
sub-03,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-SHUFFLED,success,0.9570789658466727,0.9955072920672908
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,RAW,success,1.0,1.0
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,POP,success,0.9040523825261152,0.9601520025448607
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DET-NULL,success,0.9118603527878907,0.9792481340299817
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DET-MATCH,success,0.9241574298305515,0.983376305620462
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-NULL,success,0.9606778058020549,0.973427943214763
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-POP,success,0.9606778058020549,0.973427943214763
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-MATCH,success,0.963827782480947,0.9730348202294892
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-1,success,0.9864914682353666,0.9432415555420771
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-1,success,0.9727145442030002,0.9794238243350166
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-2,success,0.9192053307770779,0.9950764873201446
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-2,success,0.948627864113685,0.97062617617184
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-3,success,0.9160933606571957,0.989548572368967
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-3,success,0.9552554464262144,0.9744130149615096
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DET-SHUFFLED,success,0.9174751715873699,0.9751669086281912
sub-03,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9638137457005174,0.9722954218485077
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,RAW,success,1.0,1.0
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,POP,success,0.8760751065234178,0.9919578437773513
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DET-NULL,success,0.8930096977278993,0.995932874842043
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DET-MATCH,success,0.9601607684511209,0.9826987690304885
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-NULL,success,0.9918099515067144,0.9868581408819184
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-POP,success,0.9918099515067144,0.9868581408819184
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-MATCH,success,0.9947444457102985,0.9893719169588265
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-1,success,0.8715825771730289,0.9929353414633788
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-1,success,0.9894722974383382,0.9844612218042101
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-2,success,0.8684318143624478,0.9975533451273935
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-2,success,0.9957464215688377,0.9905450704841035
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-3,success,0.9597572036803738,0.9756725650036183
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-3,success,0.9979741322173159,0.9889839354669026
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DET-SHUFFLED,success,0.9472754565401618,0.9895389191076096
sub-23,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-SHUFFLED,success,0.9979962668679613,0.9909186160968907
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,RAW,success,1.0,1.0
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,POP,success,0.9832781222355442,0.9850212229174675
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DET-NULL,success,0.8817110485553181,0.995913351390936
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DET-MATCH,success,0.884393711895407,0.9921745821597708
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-NULL,success,0.9861531278723096,0.9941416239864832
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-POP,success,0.9861531278723096,0.9941416239864832
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-MATCH,success,0.9958607881038088,0.9942330309102275
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-1,success,0.9143330619050667,0.997233181536053
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-1,success,0.9936456932902678,0.9929783722695209
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-2,success,0.9649351205702374,0.9993017661527348
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-2,success,0.9914876867308557,0.9940414964329619
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-3,success,0.8796152412235216,0.9981772601413458
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-3,success,0.984852012451974,0.9947370065196451
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DET-SHUFFLED,success,0.8582946620514427,0.9931388905388708
sub-23,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9926558587786547,0.9946233455084095
sub-19,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-19,S2_MOTION_XSPEED,ses-04,POP,success,0.9699332393413883,0.9769298468498266
sub-19,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.9187669992025675,0.9852105824671578
sub-19,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9199120883172193,0.9850135677453107
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-NULL,success,0.9758584299266151,0.9776299959879744
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-POP,success,0.9758584299266151,0.9776299959879744
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-MATCH,success,0.9781357964960038,0.9775243344419253
sub-19,S2_MOTION_XSPEED,ses-04,DET-WRONG-1,success,0.9610216253521902,0.9872206050329818
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-1,success,0.9783555149829087,0.9779323657924905
sub-19,S2_MOTION_XSPEED,ses-04,DET-WRONG-2,success,0.9426443968795806,0.9896407628902405
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-2,success,0.9763912692901535,0.9773297059045499
sub-19,S2_MOTION_XSPEED,ses-04,DET-WRONG-3,success,0.9281417382191722,0.9790485113512045
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-3,success,0.9799925650005197,0.9768081293386113
sub-19,S2_MOTION_XSPEED,ses-04,DET-SHUFFLED,success,0.917668743889378,0.9876685328994084
sub-19,S2_MOTION_XSPEED,ses-04,DIFF-SHUFFLED,success,0.9786771309690805,0.9769832990276021
sub-23,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-23,S0_STATIC_XSESSION,ses-04,POP,success,0.9369288546401622,0.986912808010451
sub-23,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.9293945525167266,0.9545908175922603
sub-23,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9350733879558665,0.9947994597520129
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9957039621317628,0.9950199630602959
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9957039621317628,0.9950199630602959
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9942179927195351,0.9974310570841637
sub-23,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9716614956364321,0.9735971590742281
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.9957687043747154,0.9936692918479668
sub-23,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9620243534371914,0.9769237779339799
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.9874550038114338,0.9974076772230398
sub-23,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9535117670609521,0.9975628251261534
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9982209119259101,0.9992996932663976
sub-23,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9511892508738173,0.988902862390253
sub-23,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9980428636497551,0.9959034822454038
sub-23,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-23,S0_STATIC_XSESSION,ses-03,POP,success,0.9423276823223773,0.9713647938039264
sub-23,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.999006257109843,0.9969044665077592
sub-23,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9989427680835753,0.9904432780902237
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9878608542197951,0.9847144522525141
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9878608542197951,0.9847144522525141
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9864179976310248,0.9828397850889141
sub-23,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9586896347744092,0.992184659097111
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9881718539503587,0.9847555748022578
sub-23,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9811989525707778,0.9975125656614979
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.984116148196633,0.9869227008140383
sub-23,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9697378464636066,0.9916376926129914
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9751634038359148,0.9842091155745216
sub-23,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9974848481446924,0.9895639743969751
sub-23,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9882988734309186,0.9811234261583267
sub-03,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-03,S0_STATIC_XSESSION,ses-04,POP,success,0.903620302931543,0.9913483004352828
sub-03,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.995669185454716,0.9909633410835448
sub-03,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.998384848258103,0.9980272840697797
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9498610972058499,0.985249471719395
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9498610972058499,0.985249471719395
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9435472835807466,0.9905473934952447
sub-03,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9779149398902593,0.9958593213025606
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.928708191617747,0.9939538069405427
sub-03,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9373851331921501,0.981346556694922
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.9543195694863956,0.9832966710793597
sub-03,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9631527494168075,0.9996676818938355
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9494040607784765,0.9879297992941479
sub-03,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9861217117507938,0.9989347237436481
sub-03,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9439459045295241,0.9900896828658802
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,RAW,success,1.0,1.0
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,POP,success,0.9650969838230079,0.9913601310709039
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DET-NULL,success,0.9674630665805201,0.9744930221481731
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DET-MATCH,success,0.9716620611562191,0.9744444144720056
