panel,stratum,condition,metric,participant_mean,participant_median,bootstrap_low,bootstrap_high,participants
paired_severity,zero,MATCH,clean_output_rms_ratio,0.7806813145499854,0.7858764380216599,0.7196704040680614,0.841686524519963,14.0
paired_severity,zero,MATCH,observation_change_ratio,0.49121977370232345,0.4744284115731716,0.3942246523428531,0.5919693811663557,14.0
paired_severity,zero,MATCH,output_input_rms,0.7806813145499854,0.7858764380216599,0.7196704040680614,0.841686524519963,14.0
paired_severity,medium,ORACLE,rrmse_temporal,0.6795817451628426,0.6778260618448257,0.6173074751018531,0.7404299381614203,15.0
paired_severity,medium,ORACLE,rrmse_spectral,0.5305986652818937,0.4823528230190277,0.4234557627001925,0.6665715040417891,15.0
paired_severity,medium,ORACLE,correlation,0.7133280206400539,0.6928060978651047,0.6507405512416282,0.7742325302329327,15.0
paired_severity,medium,ORACLE,snr_improvement,-6.379208893086465,-6.257412161988516,-9.306899322230988,-3.407308635047108,15.0
paired_severity,medium,ORACLE,artifact_rmse,1.805189531901999,1.3642527333327703,1.156934203079414,2.4854598794465974,15.0
paired_severity,medium,ORACLE,artifact_rrmse,9.880188251161384,4.008393744627635,4.627167326462411,15.914133954230634,15.0
paired_severity,medium,ORACLE,artifact_correlation,0.3006956833334906,0.23661943152546883,0.2154294811735347,0.39767289754990776,15.0
paired_severity,medium,ORACLE,clean_output_rms_ratio,0.8654123977855558,0.8832878172397614,0.7924389898076298,0.9485673384695121,15.0
paired_severity,medium,ORACLE,observation_change_ratio,0.5457183546525618,0.5117494110018015,0.4827331569899346,0.6188217571435408,15.0
paired_severity,medium,ORACLE,output_input_rms,0.7222089139100105,0.702482033520937,0.6746310068392564,0.7708721431020706,15.0
paired_severity,mild,ORACLE,rrmse_temporal,0.6465264543512511,0.6429293105999628,0.5688233922818114,0.7262726537390124,15.0
paired_severity,mild,ORACLE,rrmse_spectral,0.7306867195665837,0.4108759065469106,0.4437225664797283,1.1188490945433105,15.0
paired_severity,mild,ORACLE,correlation,0.6987140726694275,0.7374706864356995,0.5723098486667381,0.7981853994853972,15.0
paired_severity,mild,ORACLE,snr_improvement,-14.447445788432564,-12.6424704598529,-18.846139283950276,-10.625277006328254,15.0
paired_severity,mild,ORACLE,artifact_rmse,9.083090622410888,1.6956339836120606,3.2812751591288385,15.8718617164139,15.0
paired_severity,mild,ORACLE,artifact_rrmse,44.3256051011691,10.825859427452087,14.658831562803853,86.95805747033299,15.0
paired_severity,mild,ORACLE,artifact_correlation,0.14391859905092072,0.12337666430643626,0.09204353146290495,0.20687428670527877,15.0
paired_severity,mild,ORACLE,clean_output_rms_ratio,0.7172043257471292,0.7442158857981364,0.5949259279859327,0.8266873629259549,15.0
paired_severity,mild,ORACLE,observation_change_ratio,0.5795390117712437,0.5001788926976067,0.4824863979258825,0.6810547520919806,15.0
paired_severity,mild,ORACLE,output_input_rms,0.6624886784670017,0.7315964698791504,0.5495966653930806,0.7595785873984577,15.0
paired_severity,severe,ORACLE,rrmse_temporal,0.8420586411915127,0.8500724732875824,0.7556882051092292,0.9308789019411993,15.0
paired_severity,severe,ORACLE,rrmse_spectral,0.6935925755330495,0.6991428956389427,0.582276886181817,0.814653654308073,15.0
paired_severity,severe,ORACLE,correlation,0.6064842369312804,0.608391173183918,0.5420710661960324,0.6683161333012319,15.0
paired_severity,severe,ORACLE,snr_improvement,-5.051522679498331,-4.627932525639023,-7.514589093294445,-2.162550035235844,15.0
paired_severity,severe,ORACLE,artifact_rmse,3.751411935885747,1.8981079459190369,2.276266901903682,5.462203950867057,15.0
paired_severity,severe,ORACLE,artifact_rrmse,4.3800340270381115,3.4219107031822205,2.938416658157276,5.973084487246142,15.0
paired_severity,severe,ORACLE,artifact_correlation,0.3539452947705748,0.35158517211675644,0.2717504588046836,0.4503166332372153,15.0
paired_severity,severe,ORACLE,clean_output_rms_ratio,0.8489927730390004,0.8563546265165011,0.7620094542346658,0.9368466860554403,15.0
paired_severity,severe,ORACLE,observation_change_ratio,0.6731849868430031,0.7017485896746317,0.6225914533444576,0.7178651998390754,15.0
paired_severity,severe,ORACLE,output_input_rms,0.6103942806415615,0.6234651625156402,0.5584606037929299,0.6612186309820898,15.0
paired_severity,zero,ORACLE,rrmse_temporal,0.48532769316363905,0.44788311421871185,0.38837793196462805,0.5854393344177378,14.0
paired_severity,zero,ORACLE,rrmse_spectral,0.37400942171169893,0.30244142562150955,0.24761860848759257,0.5492977645606291,14.0
paired_severity,zero,ORACLE,correlation,0.8203723649893488,0.8456896841526031,0.7486260771644968,0.8863566474119822,14.0
paired_severity,zero,ORACLE,artifact_rmse,3.287690149992705,0.8330501988530159,0.6840584453672083,8.09444973249687,14.0
paired_severity,zero,ORACLE,clean_output_rms_ratio,0.7802894477865526,0.7795279137790203,0.7197922324526701,0.8413615708585297,14.0
paired_severity,zero,ORACLE,observation_change_ratio,0.48532769316363905,0.44788311421871185,0.38837793196462805,0.5854393344177378,14.0
paired_severity,zero,ORACLE,output_input_rms,0.7802894477865526,0.7795279137790203,0.7197922324526701,0.8413615708585297,14.0
paired_severity,medium,POP,rrmse_temporal,0.6796739078750685,0.6852013096213341,0.6190545613513815,0.7374967542842975,15.0
paired_severity,medium,POP,rrmse_spectral,0.5304626187043531,0.48394353687763214,0.42592638432488794,0.664099212212222,15.0
paired_severity,medium,POP,correlation,0.7161060062970315,0.7073692500591278,0.6573123431697132,0.7745919441407,15.0
paired_severity,medium,POP,snr_improvement,-6.439249716553511,-6.224751730139057,-9.490086732117183,-3.3891823294916996,15.0
paired_severity,medium,POP,artifact_rmse,1.8023855724765196,1.3768477737903595,1.1572547623175715,2.4735262890586425,15.0
paired_severity,medium,POP,artifact_rrmse,9.924848618521576,4.011975953976314,4.67226703525713,15.959474803442633,15.0
paired_severity,medium,POP,artifact_correlation,0.29977016309291,0.23561808094382286,0.21324912177779645,0.398784973302213,15.0
paired_severity,medium,POP,clean_output_rms_ratio,0.861483734750322,0.8763322532176971,0.7879218813250701,0.9448221539065892,15.0
paired_severity,medium,POP,observation_change_ratio,0.5468168954019036,0.53536371248109,0.48209430672260856,0.6192314250853266,15.0
paired_severity,medium,POP,output_input_rms,0.7195473545742412,0.7025863230228424,0.6703546897857672,0.7693338476321291,15.0
paired_severity,mild,POP,rrmse_temporal,0.6541221154871442,0.636438806851705,0.5785232923534653,0.7319914565691872,15.0
paired_severity,mild,POP,rrmse_spectral,0.7333712670680076,0.41017478704452515,0.44807987527679355,1.1231748638503118,15.0
paired_severity,mild,POP,correlation,0.6924261560919326,0.7349288699084094,0.5707421584912532,0.7914298151251193,15.0
paired_severity,mild,POP,snr_improvement,-14.579991927878961,-12.799971303237337,-18.958150707103812,-10.753997517641608,15.0
paired_severity,mild,POP,artifact_rmse,9.097829671901843,1.736070454120636,3.3102786509207784,15.871495578070242,15.0
paired_severity,mild,POP,artifact_rrmse,44.4643819707159,10.8441035648187,14.811642913060055,87.06793901728871,15.0
paired_severity,mild,POP,artifact_correlation,0.14219821871635283,0.12198638224175998,0.09128430481044214,0.20407843180973126,15.0
paired_severity,mild,POP,clean_output_rms_ratio,0.7129478054063483,0.7432300845781962,0.5915879581946407,0.823386023430793,15.0
paired_severity,mild,POP,observation_change_ratio,0.584915746537939,0.5231595039367676,0.4890026299235603,0.6831099697741725,15.0
paired_severity,mild,POP,output_input_rms,0.6584847834744743,0.7027148604393005,0.5460265111228791,0.755670902313598,15.0
paired_severity,severe,POP,rrmse_temporal,0.8449638818748413,0.8575777411460876,0.7617608363323268,0.933710848054952,15.0
paired_severity,severe,POP,rrmse_spectral,0.6905935911550409,0.6995528750121593,0.5824955195102781,0.8088315970571268,15.0
paired_severity,severe,POP,correlation,0.6040913624848637,0.6071151718497276,0.5415090529620055,0.6637706666583462,15.0
paired_severity,severe,POP,snr_improvement,-5.0970411543231755,-4.752230743567149,-7.58174542165304,-2.192094826826213,15.0
paired_severity,severe,POP,artifact_rmse,3.754731318870234,1.793915758530299,2.2871183090127176,5.467101621177461,15.0
paired_severity,severe,POP,artifact_rrmse,4.407398997696619,3.434590056538582,2.972127815635313,5.995495602514416,15.0
paired_severity,severe,POP,artifact_correlation,0.3542056391745924,0.35473178575436276,0.2721046546438176,0.45024700054625366,15.0
paired_severity,severe,POP,clean_output_rms_ratio,0.8452419538062717,0.8528859515984853,0.758375432036758,0.936543257614036,15.0
paired_severity,severe,POP,observation_change_ratio,0.6788865330011125,0.7139905492464701,0.6317796605922399,0.721500978761722,15.0
paired_severity,severe,POP,output_input_rms,0.6075351269152901,0.6165514528751374,0.5558070004736444,0.6583601750478679,15.0
paired_severity,zero,POP,rrmse_temporal,0.4868444500668418,0.4460164522752166,0.3890965825212853,0.5901027971967344,14.0
paired_severity,zero,POP,rrmse_spectral,0.3753457761059205,0.2983855940401554,0.2481019001111521,0.5519025163257139,14.0
paired_severity,zero,POP,correlation,0.8165021076798441,0.849081315100193,0.7420306632188814,0.8844713109323666,14.0
paired_severity,zero,POP,artifact_rmse,3.295579388187755,0.8205556310713291,0.6833950990445115,8.116108494322813,14.0
paired_severity,zero,POP,clean_output_rms_ratio,0.7798173752569016,0.7823842093348503,0.7188607462686265,0.841210979486239,14.0
paired_severity,zero,POP,observation_change_ratio,0.4868444500668418,0.4460164522752166,0.3890965825212853,0.5901027971967344,14.0
paired_severity,zero,POP,output_input_rms,0.7798173752569016,0.7823842093348503,0.7188607462686265,0.841210979486239,14.0
paired_severity,medium,RAW,rrmse_temporal,0.5430883924603935,0.47301868225137395,0.3907134299755599,0.7274175528353523,15.0
paired_severity,medium,RAW,rrmse_spectral,0.3557188114597802,0.29914822056889534,0.24325200607006747,0.49445548003388645,15.0
paired_severity,medium,RAW,correlation,0.8814600594318102,0.8960501551628113,0.8451979592164593,0.9156064904194975,15.0
paired_severity,medium,RAW,snr_improvement,0.0,0.0,0.0,0.0,15.0
paired_severity,medium,RAW,artifact_rmse,0.6646240686909075,0.47481025010347366,0.4425678040099049,0.9657296348114808,15.0
paired_severity,medium,RAW,artifact_rrmse,1.0,1.0,1.0,1.0,15.0
paired_severity,medium,RAW,artifact_correlation,0.0,0.0,0.0,0.0,15.0
paired_severity,medium,RAW,clean_output_rms_ratio,1.2190198372753838,1.1127891540527344,1.1111454439108805,1.3661909976485698,15.0
paired_severity,medium,RAW,observation_change_ratio,0.0,0.0,0.0,0.0,15.0
paired_severity,medium,RAW,output_input_rms,1.0,1.0,1.0,1.0,15.0
paired_severity,mild,RAW,rrmse_temporal,0.26939790716507506,0.2696884870529175,0.18028283361488598,0.3674366301181489,15.0
