effective_seconds,fold,participant,rrmse_temporal,same_checkpoint,same_noise,same_query,seed,support_seconds,window_count
10,0,sub-05,1.1369023323059082,1,1,1,20261111,10,5
10,0,sub-05,0.6387327909469604,1,1,1,20261111,10,5
10,0,sub-05,0.6166967749595642,1,1,1,20261111,10,5
10,0,sub-05,0.8268157839775085,1,1,1,20261111,10,5
10,0,sub-05,0.730411946773529,1,1,1,20261111,10,5
10,0,sub-05,0.4726629853248596,1,1,1,20261111,10,5
30,0,sub-02,1.1527947187423706,1,1,1,20261111,30,15
30,0,sub-02,0.26053327322006226,1,1,1,20261111,30,15
30,0,sub-02,0.8202504515647888,1,1,1,20261111,30,15
30,0,sub-02,0.818281888961792,1,1,1,20261111,30,15
30,0,sub-02,0.2913239002227783,1,1,1,20261111,30,15
30,0,sub-02,0.9184901118278503,1,1,1,20261111,30,15
30,0,sub-02,0.48880741000175476,1,1,1,20261111,30,15
30,0,sub-02,0.6948108077049255,1,1,1,20261111,30,15
30,0,sub-03,0.4328573942184448,1,1,1,20261111,30,15
30,0,sub-03,0.579147458076477,1,1,1,20261111,30,15
30,0,sub-03,0.7304378151893616,1,1,1,20261111,30,15
30,0,sub-03,0.9308070540428162,1,1,1,20261111,30,15
30,0,sub-03,0.5089836716651917,1,1,1,20261111,30,15
30,0,sub-03,0.5512959361076355,1,1,1,20261111,30,15
30,0,sub-03,0.502973735332489,1,1,1,20261111,30,15
30,0,sub-03,0.46727919578552246,1,1,1,20261111,30,15
30,0,sub-05,1.6398565769195557,1,1,1,20261111,30,15
30,0,sub-05,0.9936420917510986,1,1,1,20261111,30,15
30,0,sub-05,1.1322678327560425,1,1,1,20261111,30,15
30,0,sub-05,0.6432212591171265,1,1,1,20261111,30,15
30,0,sub-05,0.6356749534606934,1,1,1,20261111,30,15
30,0,sub-05,0.8247274160385132,1,1,1,20261111,30,15
30,0,sub-05,0.7373902201652527,1,1,1,20261111,30,15
30,0,sub-05,0.4725193381309509,1,1,1,20261111,30,15
0,1,sub-06,0.6146599650382996,1,1,1,20261110,0,0
0,1,sub-06,0.3279035687446594,1,1,1,20261110,0,0
0,1,sub-06,0.504310131072998,1,1,1,20261110,0,0
0,1,sub-06,0.43653786182403564,1,1,1,20261110,0,0
0,1,sub-06,0.7006629109382629,1,1,1,20261110,0,0
0,1,sub-06,1.0226095914840698,1,1,1,20261110,0,0
0,1,sub-06,0.47168493270874023,1,1,1,20261110,0,0
0,1,sub-06,0.45740991830825806,1,1,1,20261110,0,0
0,1,sub-07,1.425085186958313,1,1,1,20261110,0,0
0,1,sub-07,0.3137871026992798,1,1,1,20261110,0,0
0,1,sub-07,0.7903594374656677,1,1,1,20261110,0,0
0,1,sub-07,0.7178472876548767,1,1,1,20261110,0,0
0,1,sub-07,1.1424273252487183,1,1,1,20261110,0,0
0,1,sub-07,0.600727915763855,1,1,1,20261110,0,0
0,1,sub-07,0.14806416630744934,1,1,1,20261110,0,0
0,1,sub-07,0.7323728203773499,1,1,1,20261110,0,0
0,1,sub-09,1.495315432548523,1,1,1,20261110,0,0
0,1,sub-09,1.1209509372711182,1,1,1,20261110,0,0
0,1,sub-09,1.5144318342208862,1,1,1,20261110,0,0
0,1,sub-09,0.5543385744094849,1,1,1,20261110,0,0
0,1,sub-09,1.0585311651229858,1,1,1,20261110,0,0
0,1,sub-09,0.6742852926254272,1,1,1,20261110,0,0
0,1,sub-09,0.8998560905456543,1,1,1,20261110,0,0
0,1,sub-09,0.9582555294036865,1,1,1,20261110,0,0
10,1,sub-06,0.6155164837837219,1,1,1,20261110,10,5
10,1,sub-06,0.32185742259025574,1,1,1,20261110,10,5
10,1,sub-06,0.5050289034843445,1,1,1,20261110,10,5
10,1,sub-06,0.4104941785335541,1,1,1,20261110,10,5
10,1,sub-06,0.6897212266921997,1,1,1,20261110,10,5
10,1,sub-06,1.0171875953674316,1,1,1,20261110,10,5
10,1,sub-06,0.47181230783462524,1,1,1,20261110,10,5
10,1,sub-06,0.4539913237094879,1,1,1,20261110,10,5
10,1,sub-07,1.4211137294769287,1,1,1,20261110,10,5
10,1,sub-07,0.3115439713001251,1,1,1,20261110,10,5
10,1,sub-07,0.7984340786933899,1,1,1,20261110,10,5
10,1,sub-07,0.6996417045593262,1,1,1,20261110,10,5
10,1,sub-07,1.129454255104065,1,1,1,20261110,10,5
10,1,sub-07,0.5951080322265625,1,1,1,20261110,10,5
10,1,sub-07,0.14282271265983582,1,1,1,20261110,10,5
10,1,sub-07,0.7178810834884644,1,1,1,20261110,10,5
10,1,sub-09,1.489237904548645,1,1,1,20261110,10,5
10,1,sub-09,1.0953164100646973,1,1,1,20261110,10,5
10,1,sub-09,1.5110195875167847,1,1,1,20261110,10,5
10,1,sub-09,0.5765849947929382,1,1,1,20261110,10,5
10,1,sub-09,1.1108254194259644,1,1,1,20261110,10,5
10,1,sub-09,0.6995774507522583,1,1,1,20261110,10,5
10,1,sub-09,0.9006911516189575,1,1,1,20261110,10,5
10,1,sub-09,0.9399250149726868,1,1,1,20261110,10,5
30,1,sub-06,0.6206924915313721,1,1,1,20261110,30,15
30,1,sub-06,0.3234714865684509,1,1,1,20261110,30,15
30,1,sub-06,0.5052506923675537,1,1,1,20261110,30,15
30,1,sub-06,0.4110768139362335,1,1,1,20261110,30,15
30,1,sub-06,0.6908061504364014,1,1,1,20261110,30,15
30,1,sub-06,1.016522765159607,1,1,1,20261110,30,15
30,1,sub-06,0.4729718565940857,1,1,1,20261110,30,15
30,1,sub-06,0.4603998363018036,1,1,1,20261110,30,15
30,1,sub-07,1.397725224494934,1,1,1,20261110,30,15
30,1,sub-07,0.3100554943084717,1,1,1,20261110,30,15
30,1,sub-07,0.795539379119873,1,1,1,20261110,30,15
30,1,sub-07,0.7000665664672852,1,1,1,20261110,30,15
30,1,sub-07,1.1361875534057617,1,1,1,20261110,30,15
30,1,sub-07,0.6076720356941223,1,1,1,20261110,30,15
30,1,sub-07,0.1488996297121048,1,1,1,20261110,30,15
30,1,sub-07,0.7222443222999573,1,1,1,20261110,30,15
30,1,sub-09,1.4832277297973633,1,1,1,20261110,30,15
30,1,sub-09,1.103456974029541,1,1,1,20261110,30,15
30,1,sub-09,1.5069392919540405,1,1,1,20261110,30,15
30,1,sub-09,0.5829641222953796,1,1,1,20261110,30,15
30,1,sub-09,1.1209913492202759,1,1,1,20261110,30,15
30,1,sub-09,0.7214407324790955,1,1,1,20261110,30,15
30,1,sub-09,0.9327928423881531,1,1,1,20261110,30,15
30,1,sub-09,0.9429734349250793,1,1,1,20261110,30,15
0,1,sub-06,0.5142033696174622,1,1,1,20261111,0,0
0,1,sub-06,0.4654718339443207,1,1,1,20261111,0,0
0,1,sub-06,0.713814377784729,1,1,1,20261111,0,0
0,1,sub-06,0.4510532021522522,1,1,1,20261111,0,0
0,1,sub-06,0.607032835483551,1,1,1,20261111,0,0
0,1,sub-06,0.4802473783493042,1,1,1,20261111,0,0
0,1,sub-06,0.8063806891441345,1,1,1,20261111,0,0
0,1,sub-06,0.9793311357498169,1,1,1,20261111,0,0
0,1,sub-07,0.42882752418518066,1,1,1,20261111,0,0
0,1,sub-07,0.6240357756614685,1,1,1,20261111,0,0
0,1,sub-07,0.6308351159095764,1,1,1,20261111,0,0
0,1,sub-07,0.999561607837677,1,1,1,20261111,0,0
0,1,sub-07,0.9373579025268555,1,1,1,20261111,0,0
0,1,sub-07,0.4925626218318939,1,1,1,20261111,0,0
0,1,sub-07,0.37025558948516846,1,1,1,20261111,0,0
0,1,sub-07,0.6380671858787537,1,1,1,20261111,0,0
0,1,sub-09,0.6269190907478333,1,1,1,20261111,0,0
0,1,sub-09,0.4127943813800812,1,1,1,20261111,0,0
0,1,sub-09,1.3825467824935913,1,1,1,20261111,0,0
0,1,sub-09,0.9958655834197998,1,1,1,20261111,0,0
0,1,sub-09,0.445962518453598,1,1,1,20261111,0,0
0,1,sub-09,0.9723156094551086,1,1,1,20261111,0,0
0,1,sub-09,0.5176659822463989,1,1,1,20261111,0,0
0,1,sub-09,0.8985655903816223,1,1,1,20261111,0,0
10,1,sub-06,0.5111810564994812,1,1,1,20261111,10,5
10,1,sub-06,0.46050041913986206,1,1,1,20261111,10,5
10,1,sub-06,0.6880238056182861,1,1,1,20261111,10,5
10,1,sub-06,0.4345638155937195,1,1,1,20261111,10,5
10,1,sub-06,0.5961915850639343,1,1,1,20261111,10,5
10,1,sub-06,0.48715853691101074,1,1,1,20261111,10,5
10,1,sub-06,0.8066688179969788,1,1,1,20261111,10,5
10,1,sub-06,0.9799670577049255,1,1,1,20261111,10,5
10,1,sub-07,0.3950808644294739,1,1,1,20261111,10,5
10,1,sub-07,0.6163588762283325,1,1,1,20261111,10,5
10,1,sub-07,0.640591025352478,1,1,1,20261111,10,5
10,1,sub-07,0.9996300935745239,1,1,1,20261111,10,5
10,1,sub-07,0.9367209076881409,1,1,1,20261111,10,5
10,1,sub-07,0.4963686168193817,1,1,1,20261111,10,5
10,1,sub-07,0.35006681084632874,1,1,1,20261111,10,5
10,1,sub-07,0.6568559408187866,1,1,1,20261111,10,5
10,1,sub-09,0.6373170614242554,1,1,1,20261111,10,5
10,1,sub-09,0.4088982045650482,1,1,1,20261111,10,5
10,1,sub-09,1.395493507385254,1,1,1,20261111,10,5
10,1,sub-09,0.9959155321121216,1,1,1,20261111,10,5
10,1,sub-09,0.48335182666778564,1,1,1,20261111,10,5
10,1,sub-09,0.9786688685417175,1,1,1,20261111,10,5
10,1,sub-09,0.5154678821563721,1,1,1,20261111,10,5
10,1,sub-09,0.8987376093864441,1,1,1,20261111,10,5
30,1,sub-06,0.516283392906189,1,1,1,20261111,30,15
30,1,sub-06,0.470228910446167,1,1,1,20261111,30,15
30,1,sub-06,0.6958953142166138,1,1,1,20261111,30,15
30,1,sub-06,0.4302256405353546,1,1,1,20261111,30,15
30,1,sub-06,0.5900983214378357,1,1,1,20261111,30,15
30,1,sub-06,0.47549518942832947,1,1,1,20261111,30,15
30,1,sub-06,0.8071524500846863,1,1,1,20261111,30,15
30,1,sub-06,0.9802815914154053,1,1,1,20261111,30,15
30,1,sub-07,0.42668357491493225,1,1,1,20261111,30,15
30,1,sub-07,0.6275174617767334,1,1,1,20261111,30,15
30,1,sub-07,0.6343080997467041,1,1,1,20261111,30,15
30,1,sub-07,0.9994890689849854,1,1,1,20261111,30,15
30,1,sub-07,0.9373722672462463,1,1,1,20261111,30,15
30,1,sub-07,0.5165201425552368,1,1,1,20261111,30,15
30,1,sub-07,0.36648696660995483,1,1,1,20261111,30,15
30,1,sub-07,0.6620811820030212,1,1,1,20261111,30,15
30,1,sub-09,0.6670220494270325,1,1,1,20261111,30,15
30,1,sub-09,0.4298257529735565,1,1,1,20261111,30,15
30,1,sub-09,1.3862308263778687,1,1,1,20261111,30,15
30,1,sub-09,0.9959344267845154,1,1,1,20261111,30,15
30,1,sub-09,0.4797970950603485,1,1,1,20261111,30,15
30,1,sub-09,0.984831690788269,1,1,1,20261111,30,15
30,1,sub-09,0.5225963592529297,1,1,1,20261111,30,15
30,1,sub-09,0.9073804616928101,1,1,1,20261111,30,15
0,2,sub-11,0.47806841135025024,1,1,1,20261110,0,0
0,2,sub-11,0.9198422431945801,1,1,1,20261110,0,0
0,2,sub-11,0.44328418374061584,1,1,1,20261110,0,0
0,2,sub-11,0.7260170578956604,1,1,1,20261110,0,0
0,2,sub-11,0.8638942837715149,1,1,1,20261110,0,0
0,2,sub-11,0.668050229549408,1,1,1,20261110,0,0
0,2,sub-11,0.4048822224140167,1,1,1,20261110,0,0
0,2,sub-11,0.315674364566803,1,1,1,20261110,0,0
0,2,sub-12,0.9177857041358948,1,1,1,20261110,0,0
0,2,sub-12,0.49169883131980896,1,1,1,20261110,0,0
0,2,sub-12,0.5534189939498901,1,1,1,20261110,0,0
0,2,sub-12,0.6130743026733398,1,1,1,20261110,0,0
0,2,sub-12,0.39653152227401733,1,1,1,20261110,0,0
0,2,sub-12,0.6658115983009338,1,1,1,20261110,0,0
0,2,sub-12,0.563529372215271,1,1,1,20261110,0,0
0,2,sub-12,0.6523711085319519,1,1,1,20261110,0,0
0,2,sub-14,0.4829416573047638,1,1,1,20261110,0,0
0,2,sub-14,0.6080833077430725,1,1,1,20261110,0,0
0,2,sub-14,0.4376106262207031,1,1,1,20261110,0,0
0,2,sub-14,0.7137850522994995,1,1,1,20261110,0,0
0,2,sub-14,0.474521279335022,1,1,1,20261110,0,0
0,2,sub-14,0.9597972631454468,1,1,1,20261110,0,0
0,2,sub-14,0.9835221767425537,1,1,1,20261110,0,0
0,2,sub-14,0.7197807431221008,1,1,1,20261110,0,0
10,2,sub-11,0.4781518876552582,1,1,1,20261110,10,5
10,2,sub-11,0.9162893891334534,1,1,1,20261110,10,5
10,2,sub-11,0.4303687810897827,1,1,1,20261110,10,5
10,2,sub-11,0.7296403646469116,1,1,1,20261110,10,5
10,2,sub-11,0.8635620474815369,1,1,1,20261110,10,5
10,2,sub-11,0.6889398097991943,1,1,1,20261110,10,5
10,2,sub-11,0.40652817487716675,1,1,1,20261110,10,5
10,2,sub-11,0.3115560710430145,1,1,1,20261110,10,5
10,2,sub-12,0.9190551042556763,1,1,1,20261110,10,5
10,2,sub-12,0.5027236342430115,1,1,1,20261110,10,5
10,2,sub-12,0.5552197694778442,1,1,1,20261110,10,5
10,2,sub-12,0.6106086373329163,1,1,1,20261110,10,5
10,2,sub-12,0.40385544300079346,1,1,1,20261110,10,5
10,2,sub-12,0.6771837472915649,1,1,1,20261110,10,5
10,2,sub-12,0.5640594959259033,1,1,1,20261110,10,5
10,2,sub-12,0.6552693843841553,1,1,1,20261110,10,5
10,2,sub-14,0.4885094463825226,1,1,1,20261110,10,5
10,2,sub-14,0.6174125671386719,1,1,1,20261110,10,5
10,2,sub-14,0.44653984904289246,1,1,1,20261110,10,5
10,2,sub-14,0.7031208276748657,1,1,1,20261110,10,5
10,2,sub-14,0.477138876914978,1,1,1,20261110,10,5
10,2,sub-14,0.9595017433166504,1,1,1,20261110,10,5
10,2,sub-14,0.9833048582077026,1,1,1,20261110,10,5
10,2,sub-14,0.7171851992607117,1,1,1,20261110,10,5
30,2,sub-11,0.47858211398124695,1,1,1,20261110,30,15
30,2,sub-11,0.9187343120574951,1,1,1,20261110,30,15
30,2,sub-11,0.43958020210266113,1,1,1,20261110,30,15
30,2,sub-11,0.7268353700637817,1,1,1,20261110,30,15
30,2,sub-11,0.8664017915725708,1,1,1,20261110,30,15
30,2,sub-11,0.6846916079521179,1,1,1,20261110,30,15
30,2,sub-11,0.40504971146583557,1,1,1,20261110,30,15
30,2,sub-11,0.32685768604278564,1,1,1,20261110,30,15
30,2,sub-12,0.9147490859031677,1,1,1,20261110,30,15
30,2,sub-12,0.504961371421814,1,1,1,20261110,30,15
30,2,sub-12,0.5541461110115051,1,1,1,20261110,30,15
30,2,sub-12,0.6077624559402466,1,1,1,20261110,30,15
30,2,sub-12,0.40125346183776855,1,1,1,20261110,30,15
30,2,sub-12,0.6752824783325195,1,1,1,20261110,30,15
30,2,sub-12,0.5636581182479858,1,1,1,20261110,30,15
30,2,sub-12,0.6551477313041687,1,1,1,20261110,30,15
30,2,sub-14,0.48869794607162476,1,1,1,20261110,30,15
30,2,sub-14,0.6140756607055664,1,1,1,20261110,30,15
30,2,sub-14,0.4416837990283966,1,1,1,20261110,30,15
30,2,sub-14,0.7054135203361511,1,1,1,20261110,30,15
30,2,sub-14,0.4753464162349701,1,1,1,20261110,30,15
30,2,sub-14,0.9595504403114319,1,1,1,20261110,30,15
30,2,sub-14,0.982668399810791,1,1,1,20261110,30,15
30,2,sub-14,0.7167771458625793,1,1,1,20261110,30,15
0,2,sub-11,0.44554176926612854,1,1,1,20261111,0,0
0,2,sub-11,0.3996320962905884,1,1,1,20261111,0,0
0,2,sub-11,0.535295844078064,1,1,1,20261111,0,0
0,2,sub-11,0.4374878406524658,1,1,1,20261111,0,0
0,2,sub-11,0.901197612285614,1,1,1,20261111,0,0
0,2,sub-11,0.4780985116958618,1,1,1,20261111,0,0
0,2,sub-11,0.568810224533081,1,1,1,20261111,0,0
0,2,sub-11,0.6397132873535156,1,1,1,20261111,0,0
0,2,sub-12,0.8399898409843445,1,1,1,20261111,0,0
0,2,sub-12,0.8426254391670227,1,1,1,20261111,0,0
0,2,sub-12,0.9958959817886353,1,1,1,20261111,0,0
0,2,sub-12,0.7133727073669434,1,1,1,20261111,0,0
0,2,sub-12,0.7377870082855225,1,1,1,20261111,0,0
0,2,sub-12,0.6549234986305237,1,1,1,20261111,0,0
0,2,sub-12,0.5772390961647034,1,1,1,20261111,0,0
0,2,sub-12,1.6907222270965576,1,1,1,20261111,0,0
0,2,sub-14,0.38202857971191406,1,1,1,20261111,0,0
0,2,sub-14,0.09475962817668915,1,1,1,20261111,0,0
0,2,sub-14,0.9665299654006958,1,1,1,20261111,0,0
0,2,sub-14,0.5480656027793884,1,1,1,20261111,0,0
0,2,sub-14,0.4135337173938751,1,1,1,20261111,0,0
0,2,sub-14,0.342926561832428,1,1,1,20261111,0,0
0,2,sub-14,0.5427441596984863,1,1,1,20261111,0,0
0,2,sub-14,0.8295630812644958,1,1,1,20261111,0,0
10,2,sub-11,0.4456726014614105,1,1,1,20261111,10,5
10,2,sub-11,0.3962489366531372,1,1,1,20261111,10,5
10,2,sub-11,0.538584291934967,1,1,1,20261111,10,5
10,2,sub-11,0.4391639828681946,1,1,1,20261111,10,5
10,2,sub-11,0.906309187412262,1,1,1,20261111,10,5
10,2,sub-11,0.49968641996383667,1,1,1,20261111,10,5
10,2,sub-11,0.5684849619865417,1,1,1,20261111,10,5
10,2,sub-11,0.6425415277481079,1,1,1,20261111,10,5
10,2,sub-12,0.842903196811676,1,1,1,20261111,10,5
10,2,sub-12,0.8461044430732727,1,1,1,20261111,10,5
10,2,sub-12,0.9970518350601196,1,1,1,20261111,10,5
10,2,sub-12,0.7206314206123352,1,1,1,20261111,10,5
10,2,sub-12,0.7512587904930115,1,1,1,20261111,10,5
10,2,sub-12,0.6734524965286255,1,1,1,20261111,10,5
10,2,sub-12,0.5806770324707031,1,1,1,20261111,10,5
10,2,sub-12,1.6857311725616455,1,1,1,20261111,10,5
10,2,sub-14,0.38902074098587036,1,1,1,20261111,10,5
10,2,sub-14,0.09539873152971268,1,1,1,20261111,10,5
10,2,sub-14,0.9664138555526733,1,1,1,20261111,10,5
10,2,sub-14,0.5498571991920471,1,1,1,20261111,10,5
10,2,sub-14,0.4256141185760498,1,1,1,20261111,10,5
10,2,sub-14,0.345876008272171,1,1,1,20261111,10,5
10,2,sub-14,0.5490990281105042,1,1,1,20261111,10,5
10,2,sub-14,0.8291181921958923,1,1,1,20261111,10,5
30,2,sub-11,0.4468022584915161,1,1,1,20261111,30,15
30,2,sub-11,0.40237361192703247,1,1,1,20261111,30,15
30,2,sub-11,0.5402852296829224,1,1,1,20261111,30,15
30,2,sub-11,0.4407655596733093,1,1,1,20261111,30,15
30,2,sub-11,0.9243084192276001,1,1,1,20261111,30,15
30,2,sub-11,0.5037906765937805,1,1,1,20261111,30,15
30,2,sub-11,0.5683404803276062,1,1,1,20261111,30,15
30,2,sub-11,0.6429348587989807,1,1,1,20261111,30,15
30,2,sub-12,0.8398960828781128,1,1,1,20261111,30,15
30,2,sub-12,0.8463701009750366,1,1,1,20261111,30,15
30,2,sub-12,0.9971458315849304,1,1,1,20261111,30,15
30,2,sub-12,0.7209528088569641,1,1,1,20261111,30,15
30,2,sub-12,0.7483846545219421,1,1,1,20261111,30,15
30,2,sub-12,0.6845989227294922,1,1,1,20261111,30,15
30,2,sub-12,0.5774699449539185,1,1,1,20261111,30,15
30,2,sub-12,1.6838161945343018,1,1,1,20261111,30,15
30,2,sub-14,0.3950301706790924,1,1,1,20261111,30,15
30,2,sub-14,0.09318167716264725,1,1,1,20261111,30,15
30,2,sub-14,0.9666789174079895,1,1,1,20261111,30,15
30,2,sub-14,0.5526571273803711,1,1,1,20261111,30,15
30,2,sub-14,0.42158591747283936,1,1,1,20261111,30,15
30,2,sub-14,0.3498949706554413,1,1,1,20261111,30,15
30,2,sub-14,0.5518123507499695,1,1,1,20261111,30,15
30,2,sub-14,0.829270601272583,1,1,1,20261111,30,15
0,3,sub-15,0.48603376746177673,1,1,1,20261110,0,0
0,3,sub-15,0.8888917565345764,1,1,1,20261110,0,0
0,3,sub-15,0.7115563154220581,1,1,1,20261110,0,0
