fold,seconds,participant,role,session,task,effective_seconds,tau2,within,within_threshold,lambda,hard_gate,lambda_row_min,lambda_row_mean,lambda_row_max
2,10,sub-02,train,ses-02,ERP,10,0.009160072949290388,0.005101728713060799,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-02,train,ses-02,SSVEP,10,0.07244225576737652,0.02357275202963638,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-02,train,ses-03,ERP,10,0.1960555470606119,0.044598934685623405,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-02,train,ses-03,SSVEP,10,45.741254474647235,480.7442766057643,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-02,train,ses-04,ERP,10,0.11116625567092349,0.7507974781203884,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-02,train,ses-04,SSVEP,10,56.78235749605317,24.912895497167405,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-03,train,ses-02,ERP,10,0.009160072949290388,0.04740923500682066,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-03,train,ses-02,SSVEP,10,0.07244225576737652,0.04818909900777567,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-03,train,ses-03,ERP,10,0.1960555470606119,0.09497342987430846,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-03,train,ses-03,SSVEP,10,45.741254474647235,0.06045856338642953,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-03,train,ses-04,ERP,10,0.11116625567092349,0.15645486552239632,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-03,train,ses-04,SSVEP,10,56.78235749605317,0.06941493841648427,18.098725823588182,0.0,1,0.0,0.0,0.0
2,10,sub-05,train,ses-02,ERP,10,0.009160072949290388,0.008151873098238668,18.098725823588182,0.0,1,0.0,0.0,0.0
