fold_id,study,recording_key,method,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-EB-FIXED120,0.03144437276983056,0.7702556103467941,0.11763940751552582,0.21806271282785317
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-EB-FIXED120,0.03079915818244476,0.7709901034832001,0.12113021314144135,0.2119689792942361
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-RAW-SHUFFLED120,0.023055656877314215,0.7231812477111816,0.2003430277109146,0.32734777096533113
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-RAW-SHUFFLED120,0.02380526659945989,0.7220844030380249,0.21509738266468048,0.3207147397459868
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-RAW-WRONG120-0,0.026047887409041667,0.7396990954875946,0.1912529170513153,0.2835627771429973
study01_layout_01_heldout_01,study01,study01/study01_p05,RAW,0.0,1.0,0.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-POP,0.03931499145732357,0.7296288311481476,0.12826113402843475,0.21991150089615988
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-POP,0.03952635769282692,0.7364708483219147,0.11622089147567749,0.17288642450277328
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-MATCH120,0.020124075131426597,0.7228704392910004,0.17463906109333038,0.22913082575617577
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-MATCH120,0.023756051717069127,0.7179965972900391,0.16560690104961395,0.20162436003470013
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-EB-FIXED120,0.02261405125870529,0.7234471142292023,0.17838424444198608,0.2357948205336533
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-EB-FIXED120,0.026376615294480113,0.7193670272827148,0.1705625206232071,0.2081445695580714
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-RAW-SHUFFLED120,0.021646562040430195,0.7253360152244568,0.17841880023479462,0.2607605715572736
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-RAW-SHUFFLED120,0.026513492600221567,0.7189291715621948,0.1701895147562027,0.23161726981445033
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-RAW-WRONG120-0,0.028517610971526844,0.7212715148925781,0.15510927140712738,0.19856954744934494
study02_layout_02_heldout_03,study02,study02/study02_p11,RAW,0.0,1.0,0.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-POP,0.017044577951310202,0.7097799181938171,0.12973381578922272,0.29447610056684675
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-POP,0.014700415944389533,0.7127510607242584,0.1243303120136261,0.2938330698344561
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-MATCH120,0.006154307608085219,0.6439301371574402,0.15346087515354156,0.40519595676200376
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.004578718631819356,0.6547158658504486,0.1412038654088974,0.3914846947258241
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-EB-FIXED120,0.01071742831118172,0.6499218046665192,0.15128906071186066,0.3940935430203165
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.008720762729353737,0.6496928930282593,0.14431540668010712,0.4034285354010179
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-RAW-SHUFFLED120,0.005981253707432188,0.6040206551551819,0.16321954131126404,0.5027708475529895
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.0037859834628761746,0.6017198264598846,0.15612420439720154,0.5075867784207087
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.016336951266566757,0.7388827800750732,0.11795057356357574,0.25907458972593345
study02_layout_02_heldout_03,study02,study02/study02_p12,RAW,0.0,1.0,0.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-POP,0.0232611505271052,0.7173032760620117,0.11329880356788635,0.26688371797664917
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.02092305062978994,0.7857899963855743,0.09649192541837692,0.1905721400241456
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-MATCH120,0.026514574368775357,0.7312258183956146,0.10864250361919403,0.2575296627746471
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.023635198442207184,0.7967308908700943,0.09387575834989548,0.1827833650278322
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-EB-FIXED120,0.02622232052090112,0.7278943657875061,0.10705818235874176,0.25567783753124723
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.023470706306397915,0.7937826067209244,0.09277809411287308,0.182241518577502
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-RAW-SHUFFLED120,0.020332330881501548,0.7121956050395966,0.11731648445129395,0.2818705259698405
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.018020317183982115,0.7760843932628632,0.10010720789432526,0.20351806585650992
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.014514794762362726,0.7498665153980255,0.11264193058013916,0.21775102118139236
study04_layout_04_heldout_01,study04,study04/study04_p28,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-POP,0.0550091828937169,0.7787227481603622,0.10686735063791275,0.1950819037665949
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.05258309599928192,0.7721529006958008,0.09410659968852997,0.13459971188537362
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-MATCH120,0.05389260908313951,0.7678671330213547,0.10288536548614502,0.19071937361626673
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.051083482084337814,0.7763477861881256,0.09128966927528381,0.15345157074944388
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-EB-FIXED120,0.05518880055942497,0.7714611291885376,0.10239265859127045,0.18531529079873205
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.05237955299251881,0.7781932502985001,0.09076986461877823,0.14404115337454929
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-RAW-SHUFFLED120,0.047816635002611116,0.781188890337944,0.1001422256231308,0.2096164398607114
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.04602924309915207,0.7704952657222748,0.08728861808776855,0.14282224887455658
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.055551296710723744,0.7773543298244476,0.09397436678409576,0.13284756850944182
study04_layout_04_heldout_01,study04,study04/study04_p29,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-POP,0.04130702946701499,0.7597545087337494,0.163076251745224,0.2364357016397358
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.04162482098966348,0.7896479070186615,0.11658869683742523,0.1421241589921096
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-MATCH120,0.043794611148291925,0.7609659880399704,0.16530683636665344,0.23887811920720803
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.04400336982102179,0.7913657128810883,0.11805112659931183,0.14310307631929367
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-EB-FIXED120,0.04396089396943323,0.7621074616909027,0.16357703506946564,0.23545787089599196
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.044142832307786234,0.7930297404527664,0.11749046295881271,0.14175494160784968
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-RAW-SHUFFLED120,0.03856660318789912,0.7766371667385101,0.1472497582435608,0.23220761295103268
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.038388799814904326,0.7907988280057907,0.10676028579473495,0.13864657117092602
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.040163214287919094,0.7970685213804245,0.10509487241506577,0.1387154250129631
