fold_id,study,recording_key,method,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-RAW-WRONG120-0,0.7940748929977417,0.7143561477591193,-0.3464096784591675,1.040687918663025,0.2462133914232254
study01_layout_01_heldout_00,study01,study01/study01_p03,DIFF-RAW-WRONG120-1,0.7351964116096497,0.7552425132683165,0.32275184988975525,0.9635237455368042,0.20607468485832214
study01_layout_01_heldout_01,study01,study01/study01_p04,RAW,0.5449263453483582,0.8760091482771906,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-POP,0.4740043878555298,0.8891463774177654,1.2111083269119263,0.8698503971099854,0.21041372418403625
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-POP,0.47411254048347473,0.890401173398491,1.209126591682434,0.8700488805770874,0.2261248379945755
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-MATCH120,0.5072938203811646,0.8701316390380839,0.6215644478797913,0.9309401512145996,0.2287106066942215
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-MATCH120,0.4964754581451416,0.8763620435906492,0.8087998032569885,0.9110873341560364,0.2525056302547455
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-EB-FIXED120,0.4882098138332367,0.8815170728332132,0.9546259045600891,0.8959189057350159,0.21622464060783386
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-EB-FIXED120,0.482787549495697,0.8852462395065609,1.0516339540481567,0.8859685063362122,0.2341117560863495
study01_layout_01_heldout_01,study01,study01/study01_p04,DET-RAW-SHUFFLED120,0.5328247547149658,0.8549886940541472,0.19506798684597015,0.9777922630310059,0.24710066616535187
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-RAW-SHUFFLED120,0.5183718204498291,0.8627737826432115,0.4339279532432556,0.9512695670127869,0.2808055579662323
study01_layout_01_heldout_01,study01,study01/study01_p04,DIFF-RAW-WRONG120-0,0.4903293251991272,0.8779537715458419,0.9169989228248596,0.8998084664344788,0.27062129974365234
study01_layout_01_heldout_01,study01,study01/study01_p05,RAW,2.436594247817993,0.28908659833613826,0.0,1.0,0.0
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-POP,1.1988869905471802,0.5675026326425272,6.160099506378174,0.4920338988304138,1.127239465713501
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-POP,1.2229722738265991,0.571653362527924,5.987332344055176,0.5019187331199646,1.07834792137146
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-MATCH120,1.086635708808899,0.6053741165776445,7.013985633850098,0.4459649622440338,1.210281491279602
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-MATCH120,1.1020153760910034,0.6210386124562143,6.891911506652832,0.45227691531181335,1.188320517539978
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-EB-FIXED120,1.0393013954162598,0.6240539212024727,7.400834560394287,0.4265385568141937,1.2121230363845825
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-EB-FIXED120,1.055667519569397,0.6385008126544647,7.265121936798096,0.43325531482696533,1.1937556266784668
study01_layout_01_heldout_01,study01,study01/study01_p05,DET-RAW-SHUFFLED120,0.8137460350990295,0.7233265322697812,9.525887489318848,0.3339686095714569,1.2393381595611572
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-RAW-SHUFFLED120,0.7967150211334229,0.7448127909594447,9.709604263305664,0.3269789218902588,1.2555724382400513
study01_layout_01_heldout_01,study01,study01/study01_p05,DIFF-RAW-WRONG120-0,1.3225446939468384,0.5406409884909643,5.307457447052002,0.5427840948104858,1.104705572128296
study02_layout_02_heldout_03,study02,study02/study02_p11,RAW,0.2885408401489258,0.9617855058802962,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-POP,0.32614046335220337,0.9459133340112773,-1.0639477968215942,1.1303095817565918,0.4164040982723236
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-POP,0.3295385539531708,0.9447683249084498,-1.1539785861968994,1.142086148262024,0.4361400604248047
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-MATCH120,0.4865955412387848,0.8750222779773292,-4.539216995239258,1.6864010095596313,0.5466456413269043
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.478209525346756,0.8789125482917506,-4.388218402862549,1.6573373079299927,0.5355390310287476
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-EB-FIXED120,0.43885207176208496,0.8999466391500817,-3.642216920852661,1.5209356546401978,0.5139529705047607
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.43123355507850647,0.904009341809978,-3.490105152130127,1.4945321083068848,0.5199937224388123
study02_layout_02_heldout_03,study02,study02/study02_p11,DET-RAW-SHUFFLED120,0.4789213240146637,0.8788614927007975,-4.4011383056640625,1.659804344177246,0.5247421264648438
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.4788230061531067,0.8783546478469698,-4.399353981018066,1.6594635248184204,0.5310323238372803
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.31175580620765686,0.9504283984953509,-0.6721457242965698,1.0804564952850342,0.4103100001811981
study02_layout_02_heldout_03,study02,study02/study02_p12,RAW,0.5776519179344177,0.873675963180387,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-POP,0.4070312976837158,0.9158068605620654,3.0407681465148926,0.7046307325363159,0.3962358236312866
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.3985570967197418,0.9198713600384959,3.2235143184661865,0.6899606585502625,0.4074849784374237
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-MATCH120,0.3768954575061798,0.9274880689773561,3.708906412124634,0.6524611711502075,0.4041571021080017
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.3698488473892212,0.9305918643486297,3.8728384971618652,0.6402624845504761,0.4191916882991791
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-EB-FIXED120,0.37384480237960815,0.9287004288876787,3.7794976234436035,0.6471800208091736,0.4051976501941681
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.3666081428527832,0.9318100108657453,3.94928240776062,0.634652316570282,0.41956138610839844
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-RAW-SHUFFLED120,0.4808354377746582,0.8838010526871677,1.5933952331542969,0.8323965072631836,0.3959503471851349
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.48103007674217224,0.886426646006899,1.5898797512054443,0.8327334523200989,0.3922859728336334
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.5011802911758423,0.8761296426490219,1.233445167541504,0.8676164150238037,0.3899865746498108
study04_layout_04_heldout_01,study04,study04/study04_p28,RAW,0.36284902691841125,0.9401018576302979,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-POP,0.27922260761260986,0.9602366819661375,2.2755072116851807,0.769528329372406,0.2314750850200653
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.23815302550792694,0.9712470364551772,3.657397747039795,0.6563419103622437,0.2360900193452835
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-MATCH120,0.264168381690979,0.9645010891879491,2.7569026947021484,0.7280393838882446,0.2102893441915512
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.24266317486763,0.9701703397410584,3.4944424629211426,0.6687716841697693,0.23759855329990387
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-EB-FIXED120,0.2619200348854065,0.9651078470199215,2.8311455249786377,0.7218430042266846,0.2152770459651947
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.2369409054517746,0.9715768351272889,3.701718807220459,0.6530013084411621,0.23757614195346832
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-RAW-SHUFFLED120,0.29262036085128784,0.9563606845095429,1.8684287071228027,0.8064521551132202,0.22454483807086945
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.25860291719436646,0.9660036056223332,2.9418511390686035,0.712701141834259,0.2311244159936905
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.23364166915416718,0.9723279861005806,3.823513984680176,0.6439087986946106,0.23714254796504974
study04_layout_04_heldout_01,study04,study04/study04_p29,RAW,0.3979455232620239,0.9282392911842993,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-POP,0.3147570788860321,0.9493975975886074,2.0369625091552734,0.7909551858901978,0.2403852641582489
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.27395978569984436,0.9617839123657144,3.2427361011505127,0.688435435295105,0.23813988268375397
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-MATCH120,0.3125086724758148,0.9501574860884576,2.0992307662963867,0.7853052616119385,0.24000263214111328
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.27244728803634644,0.9621981275319627,3.290822982788086,0.6846346259117126,0.23938296735286713
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-EB-FIXED120,0.3122696280479431,0.9502201546193171,2.105877161026001,0.7847045063972473,0.23986782133579254
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.271975576877594,0.9623302626353514,3.3058741092681885,0.6834492683410645,0.23877479135990143
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-RAW-SHUFFLED120,0.31602925062179565,0.9487727939549353,2.001927137374878,0.794152021408081,0.22728678584098816
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.2919391393661499,0.9565228860956569,2.690626382827759,0.7336158156394958,0.23115794360637665
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.2823190987110138,0.9593367170396758,2.9816665649414062,0.709441602230072,0.23606479167938232
