algorithmic_seed_count,artifact_attenuation,artifact_normalized_parallel_error,clean_interval_preservation,common_eligibility_status,comparator_supervision,comparison_family,conditional_actual_optimizer_updates,conditional_checkpoint_operator_scope,conditional_development_windows,conditional_model_parameters,conditional_training_objective,conditional_training_walltime_seconds,conditional_training_windows,confirmatory,correlation,cross_scope_models_share_weights,d_perp_y,delta_snr_db,deployable_operator_source,deterministic_actual_training_updates,deterministic_checkpoint_operator_scope,deterministic_development_windows,deterministic_fixed_checkpoint_updates,deterministic_model_parameters,deterministic_training_objective,deterministic_training_walltime_seconds,deterministic_training_windows,e_parallel,e_parallel_artifact_normalized,e_parallel_neural_normalized,e_perp,effective_operator_source,failed_algorithmic_seed_count,fallback_used,fixed_optimizer_updates_each,formal_G1_or_G3_evidence,function_evaluations,function_evaluations_per_seed_per_window,latency_seconds,matched_deterministic_updates,method_id,model_parameters,network_calls_total,network_forward_invocations,operator_role,operator_source,operator_specificity_interpretation_allowed,oracle_or_qy_role,overlap_fraction,parallel_artifact_norm,parallel_clean_norm,parallel_error_norm,parallel_metric_schema_version,partition,peak_memory_mb,planned_total_function_evaluations_per_window,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,query_clean_target_used_for_scoring_only,query_oracle_geometry,records_are_participants,rrmse,same_paired_supervision_exposure,same_supervision_G3_comparison,seeds_are_statistical_units,shared_prior_model_parameters,shared_prior_training_history_steps,shared_prior_update_status,source_method_id,source_record,status,successful_algorithmic_seed_count,time_rrmse,total_function_evaluations_per_window,training_model_parameters,training_objectives_equal,training_selected_checkpoint_updates,training_updates,training_updates_completed,training_walltime_seconds
5,2.43121263134619,1.2523275980346433,-0.06496028528327202,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.824709613906048,False,0.02982075294508867,-1.9565364276454096,True,,,,,,,,,1.643261988030031,1.2523275980346433,1.643261988030031,0.02982075281234882,population_projector,0,True,,False,100,100,58.7954957629554,,M2_final_hard_q_consistency,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,357.65791462779873,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.02518824843219343,1.872808869055211,0.9993655521409177,0.3826024840126907,False,True,False,False,1.034845234600537,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim32,success,5,1.034845234600537,500,,,,,,
5,-9.629442232416958,4.717073149610964,-2.586925768342489,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7755504123489416,False,0.07263795401687256,-13.474362935934728,True,,,,,,,,,6.189584110162175,4.717073149610964,6.189584110162175,0.07263795400990394,population_projector,0,True,,False,100,100,60.34160347501165,,M4_per_step_quadratic_proximal_q_consistency,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,1347.1702999153815,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.02518824843219343,1.872808869055211,0.9993655521409177,18.424162335050706,False,True,False,False,3.897325952774916,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim32,success,5,3.897325952774916,500,,,,,,
,6.9667733128095,0.7601980507894291,0.3115267759927547,excluded_matching_p0_ineligible,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9301057081052986,False,0.02488373458764129,2.3773514080228453,True,,,,,,,,,0.9975062133879723,0.7601980507894291,0.9975062133879723,0.02488373448129476,population_projector,,True,,False,0,0,0.0006772000051569194,,hard_Q_matching_p0_y,,0,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,217.10840675887053,parallel_error_denominators_v2_side_by_side,development,0.0,,0.02518824843219343,1.872808869055211,0.9993655521409177,0.4641333485905783,False,True,False,False,0.6283201857602966,,False,,,,,deterministic_Qy,sim32,success,,0.6283201857602966,0,,,,,,
,4.92278041342341,0.6449551927353927,0.6557633879963773,excluded_matching_p0_ineligible,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9487929584244651,False,0.012441867293820645,3.8079799472436324,True,,,,,,,,,0.8462884263414077,0.6449551927353927,0.8462884263414077,0.012441867192790708,population_projector,,True,,False,0,0,0.00048666298971511424,,deterministic_soft_proximal,,0,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,184.1956766137876,parallel_error_denominators_v2_side_by_side,development,0.0,,0.02518824843219343,1.872808869055211,0.9993655521409177,0.25453898019637694,False,True,False,False,0.5329047427095183,,False,,,,,deterministic_soft_proximal,sim32,success,,0.5329047427095183,0,,,,,,
,14.95159143597401,0.2630685377662098,0.6364597431067045,excluded_matching_p0_ineligible,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9917900876365794,False,0.0064398627530837214,11.596320627377278,True,,population_projector,,,,,,,0.3451896524809291,0.2630685377662098,0.3451896524809291,0.0064398629109025714,population_projector,,True,,False,1,1,0.04908183999941684,,task_matched_multichannel_deterministic_UNet,,2,2,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,75.13093600213395,parallel_error_denominators_v2_side_by_side,development,265.06640625,,0.02518824843219343,1.872808869055211,0.9993655521409177,0.14059279265749489,False,True,False,False,0.21738649051541772,,False,,,,,task_matched_multichannel_deterministic_UNet,sim32,success,,0.21738649051541772,1,4557587,,6000,,6000,881.0162402186543
,,,,excluded_matching_p0_ineligible,,operator_conditioned_diffusion,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,,,,,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,,,,,,,,,,,,,,,True,,,,,,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim32,ineligible_common_record,,,,,,,,,
5,0.4083480080550211,0.9510890959088837,0.8145637366462377,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8757572217814011,False,0.24396483350283926,0.18992562338277422,False,,,,,,,,,1.247986997164046,0.9510890959088837,1.247986997164046,0.24396483340958772,query_derived_oracle_projector,0,False,,False,100,100,59.78176533995429,,M1_observation_warm_start_sdedit,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,271.62584550707936,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,0.0,0.9999999999999989,0.512810075216692,True,False,True,False,0.8082622612917887,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim32,success,5,0.8082622612917887,500,,,,,,
5,2.4582099629261376,1.250620349193366,-0.06273364060759112,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8201553813692919,False,1.294596001663191e-07,-1.942509818581668,False,,,,,,,,,1.6410217937474951,1.250620349193366,1.6410217937474951,1.3997835043643945e-07,query_derived_oracle_projector,0,False,,False,100,100,60.22547776403371,,M2_final_hard_q_consistency,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,357.17033369348076,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,0.0,0.9999999999999989,0.38689284102733573,True,False,True,False,1.0331754395399957,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim32,success,5,1.0331754395399957,500,,,,,,
5,-9.591908012938049,4.705545616947477,-2.5826208877394263,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7716596633186679,False,0.01620254415608673,-13.452245298721973,False,,,,,,,,,6.174458071039975,4.705545616947477,6.174458071039975,0.01620254399802304,query_derived_oracle_projector,0,False,,False,100,100,59.927018265007064,,M4_per_step_quadratic_proximal_q_consistency,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,1343.8780996159576,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,0.0,0.9999999999999989,18.33731805842988,True,False,True,False,3.887414476877953,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim32,success,5,3.887414476877953,500,,,,,,
,6.9478309419562105,0.7620985619803409,0.31026511285789304,excluded_matching_p0_ineligible,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9288404020629334,False,8.62361975519688e-16,2.359777157037533,False,,,,,,,,,0.9999999999999994,0.7620985619803409,0.9999999999999994,5.3634701720806136e-08,query_derived_oracle_projector,,False,,False,0,0,0.0005141549918334931,,deterministic_Qy,,0,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_Qy,0.39638704282623044,285.5945322845986,217.65118236354073,217.6511823635406,parallel_error_denominators_v2_side_by_side,development,0.0,,0.0,0.0,0.9999999999999989,0.46757342334461677,True,False,True,False,0.6295927595090595,,False,,,,,deterministic_Qy,sim32,success,,0.6295927595090595,0,,,,,,
,4.923273153935614,0.6453388675905477,0.6551325564289465,excluded_matching_p0_ineligible,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.950080253595994,False,4.367225247547904e-16,3.8042435467102904,False,,,,,,,,,0.8467918715311715,0.6453388675905477,0.8467918715311715,5.363470172172697e-08,query_derived_oracle_projector,,False,,False,0,0,0.00028918200405314565,,deterministic_soft_proximal,,0,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,184.30525205459497,parallel_error_denominators_v2_side_by_side,development,0.0,,0.0,0.0,0.9999999999999989,0.2562035919952511,True,False,True,False,0.533134031127152,,False,,,,,deterministic_soft_proximal,sim32,success,,0.533134031127152,0,,,,,,
,15.577273151483734,0.26281930839494894,0.6180473010044685,excluded_matching_p0_ineligible,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9918704183872065,False,0.006818720506805651,11.60426995204283,False,,query_derived_oracle_projector,,,,,,,0.344862622115443,0.26281930839494894,0.344862622115443,0.006818720548841092,query_derived_oracle_projector,,False,,False,1,1,0.06465486902743578,,task_matched_multichannel_deterministic_UNet,,2,2,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.39638704282623044,285.5945322845986,217.65118236354073,75.05975745641712,parallel_error_denominators_v2_side_by_side,development,265.06640625,,0.0,0.0,0.9999999999999989,0.13538204614854282,True,False,True,False,0.2171876294503064,,False,,,,,task_matched_multichannel_deterministic_UNet,sim32,success,,0.2171876294503064,1,4557587,,6000,,6000,833.7473276946694
5,5.4754698474695696,1.0440467884570404,-0.5164415584043394,included,paired_supervised_epsilon_prediction_operator_conditioned_diffusion,operator_conditioned_diffusion,6000,population_projector,68,4563667,valid_time_masked_epsilon_MSE,686.1026103699987,154,False,0.5126527562846664,False,1.9799430602444164,-6.179345196215605,True,6000,,68,6000,4557587,paired_task_loss,881.0162402186543,154,1.2913495707435523,1.0440467884570404,1.2913495707435523,1.9799430615171763,population_projector,,False,6000,False,100,100,26.701124544255435,6000,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,4563667,1000,1000,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663365,174.04067802124146,224.74735485464697,parallel_error_denominators_v2_side_by_side,development,404.71142578125,,0.025188246938491927,1.8728087305445302,0.9993655522161659,0.5240346589632164,False,True,False,False,1.7009825435352417,True,False,False,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim33,success,,1.7009825435352417,500,,False,,6000,,686.1026103699987
5,0.6200060748781203,0.9452949040755458,0.7695357373189748,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8501188100078475,False,0.3482691322119919,0.051440907898227355,True,,,,,,,,,1.1692063824151617,0.9452949040755458,1.1692063824151617,0.3482691326377861,population_projector,0,False,,False,100,100,58.32919531001244,,M1_observation_warm_start_sdedit,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,203.48947154229768,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.025188246938491976,1.8728087305451138,0.999365552216166,0.6478604447561483,False,True,False,False,0.830157606258591,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim33,success,5,0.830157606258591,500,,,,,,
5,4.826432476264728,1.5089983841389916,-0.10482878827915432,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7642966530846039,False,0.03652139094353061,-3.5757600322276555,True,,,,,,,,,1.8664339923792435,1.5089983841389916,1.8664339923792435,0.0365213912161729,population_projector,0,False,,False,100,100,58.15310439100722,,M2_final_hard_q_consistency,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,324.83543751557613,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.025188246938491976,1.8728087305451138,0.999365552216166,0.40474522310080907,False,True,False,False,1.2604354185458007,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim33,success,5,1.2604354185458007,500,,,,,,
5,-1.4789644599952065,3.1029144081859616,-1.1887714346320468,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.816504600418893,False,0.05766636359681499,-9.836566197182533,True,,,,,,,,,3.8379000188168297,3.1029144081859616,3.8379000188168297,0.057666363656682804,population_projector,0,False,,False,100,100,57.8151281280152,,M4_per_step_quadratic_proximal_q_consistency,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,667.9507214526164,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.025188246938491976,1.8728087305451138,0.999365552216166,3.6034928138141904,False,True,False,False,2.59155784337145,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim33,success,5,2.59155784337145,500,,,,,,
,12.57027243861158,0.8059185563012831,0.2205842232551961,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9120820021547682,False,0.028826997103417316,1.869843364211346,True,,,,,,,,,0.9968160366375651,0.8059185563012831,0.9968160366375651,0.02882699736096181,population_projector,,False,,False,0,0,0.0004667459870688617,,hard_Q_population_projector_y,,0,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,173.4865388788485,parallel_error_denominators_v2_side_by_side,development,0.0,,0.025188246938491976,1.8728087305451138,0.999365552216166,0.4957889139046446,False,True,False,False,0.6733493242790384,,False,,,,,deterministic_Qy,sim33,success,,0.6733493242790384,0,,,,,,
,6.368157222231354,0.6158869168811318,0.6102921116275981,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9523092855484719,False,0.014413498551708658,4.208124822945639,True,,,,,,,,,0.7617717084465176,0.6158869168811318,0.7617717084465176,0.01441349880139716,population_projector,,False,,False,0,0,0.002005682996241376,,deterministic_soft_proximal,,0,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,132.5792646354314,parallel_error_denominators_v2_side_by_side,development,0.0,,0.025188246938491976,1.8728087305451138,0.999365552216166,0.20043069016253628,False,True,False,False,0.5144300809059625,,False,,,,,deterministic_soft_proximal,sim33,success,,0.5144300809059625,0,,,,,,
,17.063372401385408,0.4368325900026722,0.4924376358614867,included,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9780877633858811,False,0.007227036956435318,7.1927719293356995,True,,population_projector,,,,,,,0.5403048827154707,0.4368325900026722,0.5403048827154707,0.007227037149146675,population_projector,,False,,False,1,1,0.849939728010213,,task_matched_multichannel_deterministic_UNet,,2,2,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,94.03502812598786,parallel_error_denominators_v2_side_by_side,development,256.94140625,,0.025188246938491976,1.8728087305451138,0.999365552216166,0.25237762131687247,False,True,False,False,0.3648329042250905,,False,,,,,task_matched_multichannel_deterministic_UNet,sim33,success,,0.3648329042250905,1,4557587,,6000,,6000,881.0162402186543
5,5.535870602077453,0.9971127911424778,-0.5420769169864734,included,paired_supervised_epsilon_prediction_operator_conditioned_diffusion,operator_conditioned_diffusion,6000,matching_p0,68,4563667,valid_time_masked_epsilon_MSE,691.4832467429806,154,False,0.526823487248196,False,2.0725183883269014,-6.380745152140954,True,6000,,68,6000,4557587,paired_task_loss,946.5513398670591,154,1.2332983435806297,0.9971127911424778,1.2332983435806297,2.0725183897294936,matching_p0,,False,6000,False,100,100,26.004952611401677,6000,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,4563667,1000,1000,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663365,174.04067802124146,214.6440799192468,parallel_error_denominators_v2_side_by_side,development,404.71142578125,,0.25385622349036857,18.814420140140804,0.9355570177952084,0.5864310479513813,False,True,False,False,1.7408840827085557,True,False,False,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim33,success,,1.7408840827085557,500,,False,,6000,,691.4832467429806
5,0.6200059114916558,0.9452949123353379,0.7695357397505199,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8501188172625159,False,0.34826913942527615,0.05144082204211792,True,,,,,,,,,1.1692063926314462,0.9452949123353379,1.1692063926314462,0.34826913985106994,matching_p0,0,False,,False,100,100,58.03008986194618,,M1_observation_warm_start_sdedit,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,203.48947332034675,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.25385622349036874,18.814420140140886,0.9355570177952084,0.6478604343908557,False,True,False,False,0.8301576144643252,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim33,success,5,0.8301576144643252,500,,,,,,
5,5.184027793091297,1.4788029142817056,-0.09705253786942292,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7355216991293522,False,0.4151801140907612,-3.657425972889658,True,,,,,,,,,1.8290861383656962,1.4788029142817056,1.8290861383656962,0.4151801141366836,matching_p0,0,False,,False,100,100,57.80987207600265,,M2_final_hard_q_consistency,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,318.33539168042006,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.25385622349036874,18.814420140140886,0.9355570177952084,0.3725503010769875,False,True,False,False,1.2723420937931165,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim33,success,5,1.2723420937931165,500,,,,,,
5,0.5959117826729045,3.2283137630105485,-1.305412187787037,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7926043238370951,False,0.6563675839854746,-10.317385618305126,True,,,,,,,,,3.9930026490960397,3.2283137630105485,3.9930026490960397,0.6563675841572016,matching_p0,0,False,,False,100,100,57.95877626599395,,M4_per_step_quadratic_proximal_q_consistency,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,694.944888389288,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.25385622349036874,18.814420140140886,0.9355570177952084,4.159499546777556,False,True,False,False,2.7390620941452544,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim33,success,5,2.7390620941452544,500,,,,,,
,12.363620311615906,0.8015495076548013,0.22295484044156955,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8675372966369861,False,0.2933362380104264,1.489724750314726,True,,,,,,,,,0.9914120938674044,0.8015495076548013,0.9914120938674044,0.29333623807380266,matching_p0,,False,,False,0,0,0.0005510839982889593,,hard_Q_matching_p0_y,,0,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,172.54603301514175,parallel_error_denominators_v2_side_by_side,development,0.0,,0.25385622349036874,18.814420140140886,0.9355570177952084,0.4786683713356667,False,True,False,False,0.7034712601613219,,False,,,,,deterministic_Qy,sim33,success,,0.7034712601613219,0,,,,,,
,5.971683157983848,0.632220220051657,0.6114774202207848,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9433430707732235,False,0.1466681190052132,3.8039783175289346,True,,,,,,,,,0.7819738720576458,0.632220220051657,0.7819738720576458,0.14666811898804977,matching_p0,,False,,False,0,0,0.0005231510149315,,deterministic_soft_proximal,,0,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,136.0952628878082,parallel_error_denominators_v2_side_by_side,development,0.0,,0.25385622349036874,18.814420140140886,0.9355570177952084,0.21222300145347703,False,True,False,False,0.5389316396764009,,False,,,,,deterministic_soft_proximal,sim33,success,,0.5389316396764009,0,,,,,,
,15.937058845533903,0.36432598087195617,0.6015953725749791,included,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9849025691103028,False,0.0079168689146331,8.768597260995923,True,,matching_p0,,,,,,,0.45062367339400416,0.36432598087195617,0.45062367339400416,0.007916868587211322,matching_p0,,False,,False,1,1,0.06392734099063091,,task_matched_multichannel_deterministic_UNet,,2,2,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,78.42684964991496,parallel_error_denominators_v2_side_by_side,development,265.06640625,,0.25385622349036874,18.814420140140886,0.9355570177952084,0.0938913499778272,False,True,False,False,0.3043005475344636,,False,,,,,task_matched_multichannel_deterministic_UNet,sim33,success,,0.3043005475344636,1,4557587,,6000,,6000,946.5513398670591
5,12.580728016868242,1.0763854136530437,-0.5518253172822944,included,paired_supervised_epsilon_prediction_operator_conditioned_diffusion,operator_conditioned_diffusion,6000,query_derived_oracle_projector,68,4563667,valid_time_masked_epsilon_MSE,835.6562490770593,154,False,0.4977514633368257,False,1.9627743229594001,-6.195803408286002,False,6000,,68,6000,4557587,paired_task_loss,833.7473276946694,154,1.3313482281092937,1.0763854136530437,1.3313482281092937,1.9627743242480922,query_derived_oracle_projector,,False,6000,False,100,100,26.084990640170872,6000,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,4563667,1000,1000,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.4558452904614329,215.26559665663365,174.04067802124146,231.7087483025199,parallel_error_denominators_v2_side_by_side,development,404.71142578125,,0.0,1.9090959104164224e-06,1.0,0.5764530390589158,True,False,True,False,1.7042086576407947,True,False,False,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim33,success,,1.7042086576407947,500,,False,,6000,,835.6562490770593
5,0.6200061238142186,0.9452948990162914,0.7695357377078085,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8501188121328075,False,0.34826913072526855,0.05144095348442508,False,,,,,,,,,1.1692063761575244,0.9452948990162914,1.1692063761575244,0.34826913115106267,query_derived_oracle_projector,0,False,,False,100,100,57.062157973996364,,M1_observation_warm_start_sdedit,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,203.48947045321424,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,1.9090959104164224e-06,1.0,0.6478604376787338,True,False,True,False,0.8301576019016708,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim33,success,5,0.8301576019016708,500,,,,,,
5,4.840528617383625,1.506107019908136,-0.10257782314162367,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7574654149728055,False,1.6321641382831681e-07,-3.5571166551450877,False,,,,,,,,,1.862857752310638,1.506107019908136,1.862857752310638,1.7389045895246335e-07,query_derived_oracle_projector,0,False,,False,100,100,56.77466281098896,,M2_final_hard_q_consistency,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,324.21302626926933,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,1.9090959104164224e-06,1.0,0.4100393596502154,True,False,True,False,1.2577329237010433,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim33,success,5,1.2577329237010433,500,,,,,,
5,-1.528375872145844,3.1085556757287818,-1.1949762548339429,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.810416307229634,False,0.012290106581467206,-9.851225974295108,False,,,,,,,,,3.8448775302659444,3.1085556757287818,3.8448775302659444,0.0122901067128528,query_derived_oracle_projector,0,False,,False,100,100,57.13258138898527,,M4_per_step_quadratic_proximal_q_consistency,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,669.1650922761213,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,1.9090959104164224e-06,1.0,3.5032322260640703,True,False,True,False,2.5959354880992205,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim33,success,5,2.5959354880992205,500,,,,,,
,12.536149331278306,0.8084927676522814,0.21905398187992042,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9074262201597743,False,5.471420803990981e-16,1.8464772141683925,False,,,,,,,,,1.0,0.8084927676522814,1.0,5.854659788059162e-08,query_derived_oracle_projector,,False,,False,0,0,0.0005069910257589072,,deterministic_Qy,,0,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_Qy,0.4558452904614329,215.26559665663368,174.04067802124146,174.04067802124146,parallel_error_denominators_v2_side_by_side,development,0.0,,0.0,1.9090959104164224e-06,1.0,0.5032296947049959,True,False,True,False,0.6751631584005712,,False,,,,,deterministic_Qy,sim33,success,,0.6751631584005712,0,,,,,,
