comparison_role,conditional_actual_optimizer_updates,conditional_latency_seconds,conditional_minus_M1_observation_warm_start_sdedit_artifact_attenuation,conditional_minus_M1_observation_warm_start_sdedit_clean_interval_preservation,conditional_minus_M1_observation_warm_start_sdedit_correlation,conditional_minus_M1_observation_warm_start_sdedit_e_parallel,conditional_minus_M1_observation_warm_start_sdedit_e_perp,conditional_minus_M1_observation_warm_start_sdedit_psd_distortion,conditional_minus_M1_observation_warm_start_sdedit_rrmse,conditional_minus_M2_final_hard_q_consistency_artifact_attenuation,conditional_minus_M2_final_hard_q_consistency_clean_interval_preservation,conditional_minus_M2_final_hard_q_consistency_correlation,conditional_minus_M2_final_hard_q_consistency_e_parallel,conditional_minus_M2_final_hard_q_consistency_e_perp,conditional_minus_M2_final_hard_q_consistency_psd_distortion,conditional_minus_M2_final_hard_q_consistency_rrmse,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_artifact_attenuation,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_clean_interval_preservation,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_correlation,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_e_parallel,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_e_perp,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_psd_distortion,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_rrmse,conditional_minus_deterministic_Qy_artifact_attenuation,conditional_minus_deterministic_Qy_clean_interval_preservation,conditional_minus_deterministic_Qy_correlation,conditional_minus_deterministic_Qy_e_parallel,conditional_minus_deterministic_Qy_e_perp,conditional_minus_deterministic_Qy_psd_distortion,conditional_minus_deterministic_Qy_rrmse,conditional_minus_deterministic_soft_proximal_artifact_attenuation,conditional_minus_deterministic_soft_proximal_clean_interval_preservation,conditional_minus_deterministic_soft_proximal_correlation,conditional_minus_deterministic_soft_proximal_e_parallel,conditional_minus_deterministic_soft_proximal_e_perp,conditional_minus_deterministic_soft_proximal_psd_distortion,conditional_minus_deterministic_soft_proximal_rrmse,conditional_minus_task_matched_multichannel_deterministic_UNet_artifact_attenuation,conditional_minus_task_matched_multichannel_deterministic_UNet_clean_interval_preservation,conditional_minus_task_matched_multichannel_deterministic_UNet_correlation,conditional_minus_task_matched_multichannel_deterministic_UNet_e_parallel,conditional_minus_task_matched_multichannel_deterministic_UNet_e_perp,conditional_minus_task_matched_multichannel_deterministic_UNet_psd_distortion,conditional_minus_task_matched_multichannel_deterministic_UNet_rrmse,conditional_parameters,conditional_status,conditional_training_walltime_seconds,confirmatory,deterministic_Qy_is_nondeployable_oracle,deterministic_actual_training_updates,deterministic_fixed_checkpoint_updates,deterministic_latency_seconds,deterministic_parameters,deterministic_training_walltime_seconds,fixed_optimizer_updates_each,formal_G3_evidence,operator_source,operator_specificity_interpretation_allowed,pair_status,query_oracle_geometry,reference_method_family,reference_method_id,reference_status,same_paired_supervision_exposure,source_record,source_reference_method_id,training_objectives_equal
exploratory_exact_record_scope_window_pair,6000,26.084990640170872,,,,,,,,,,,,,,,14.109103889014087,0.6431509375516484,-0.3126648438928083,-2.513529302156651,1.9504842175352395,-2.9267791870051543,-0.8917268304584258,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,57.13258138898527,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim33,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,26.084990640170872,,,,,,,,,,,,,,,,,,,,,,0.044578685589936384,-0.7708792991622149,-0.40967475682294857,0.33134822810929365,1.9627742657014944,0.07322334435391986,1.0290454992402234,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,True,,,0.0005069910257589072,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_Qy,success,False,sim33,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,26.084990640170872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.209444669858428,-1.1613523082222548,-0.45540161623732894,0.5688626775205684,1.9627742657014944,0.37253656941207713,1.1894065050705118,,,,,,,,4563667,success,835.6562490770593,False,False,,,0.0005880729877389967,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim33,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,26.084990640170872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.343298298277336,-1.0307077849404007,-0.4799302837615825,0.7862389967689708,1.9555378761584157,0.3180075589418801,1.3361322768887178,4563667,success,835.6562490770593,False,False,6000,6000,0.05617506901035085,4557587,833.7473276946694,6000,False,query_derived_oracle_projector,False,success_paired,True,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim33,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,26.359511389862746,6.905685301512828,-1.2628996626697626,-0.23909240923311836,-0.2899859982352748,1.5816270182376364,-0.7056128786873956,0.7239831343189393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,61.698637201450765,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim34,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,26.359511389862746,,,,,,,,4.073651510106713,-0.367349721492519,-0.2212967121536844,-0.702740918872578,1.8940573437092358,0.18521678668486047,0.5137555783495362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,60.76018332503736,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim34,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,26.359511389862746,,,,,,,,,,,,,,,10.5763456112323,0.6343188168592242,-0.250412900990427,-3.2048328671885997,1.8732255858646594,-5.469638704971874,-0.9979082904195409,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,60.6528232851997,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim34,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,26.359511389862746,,,,,,,,,,,,,,,,,,,,,,-1.8577273875635214,-0.6655271514694079,-0.35716007618174084,0.31735906243833745,1.9015877335937068,0.16988005491417524,1.1299314824417264,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0004032384604215622,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,hard_Q_population_projector_y,success,False,sim34,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,26.359511389862746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9297592293043593,-1.0709133878869546,-0.36590265793799426,0.35695995130993496,1.9170151078331912,0.38785235848223104,1.1542275663185193,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0023558475077152252,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim34,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,26.359511389862746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.033813011695026,-0.8294991545835935,-0.4127483804258074,0.8983228273256223,1.9240868457283131,0.440305183213268,1.4813346060773667,4563667,success,686.1026103699987,False,False,6000,6000,0.7665953878313303,4557587,881.0162402186543,6000,False,population_projector,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim34,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,25.563921730965376,7.063531435564538,-1.2455503015970928,-0.24564741035701676,-0.08955119250775767,1.5878607844006825,-0.5968269953122504,0.7869724480961395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,58.15621974505484,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim34,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,25.563921730965376,,,,,,,,4.025559216936381,-0.3751890894355694,-0.2580527895490673,-0.4719569554080201,1.7394900893452907,0.3346973440276946,0.5850119926014139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,57.92165745142847,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim34,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.563921730965376,,,,,,,,,,,,,,,9.222721820636286,0.6813872107689123,-0.292100179005377,-3.0940332385180875,1.6361938913053429,-5.206854751096256,-0.9990791329687394,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,58.32022094912827,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim34,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.563921730965376,,,,,,,,,,,,,,,,,,,,,,-1.79466644169071,-0.6534622289989304,-0.3573389097275582,0.5329613004485761,1.7903931149217824,0.3070146781277504,1.1909248560775114,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.0007064901292324066,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,hard_Q_matching_p0_y,success,False,sim34,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,25.563921730965376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2037659710677797,-1.0562062527907923,-0.3654300035951227,0.553640984237129,1.8645346199388246,0.5019486050166716,1.212080111849692,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.0006391946226358414,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim34,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,25.563921730965376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.715261941195212,-0.8187812936662652,-0.4217178806240769,1.1473057196515382,1.929879192532951,0.5840006250530316,1.5736317269944369,4563667,success,691.4832467429806,False,False,6000,6000,0.06928119622170925,4557587,946.5513398670591,6000,False,matching_p0,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim34,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,25.472176472190768,4.556784366679502,-1.2191381423274725,-0.2642885310453501,-0.11558725535013203,1.5225912279025788,-0.7218680521683961,0.7342527141961046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,58.92026586458087,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim34,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,25.472176472190768,,,,,,,,1.7386822758460045,-0.3259614810624589,-0.24056212079047057,-0.5252116384165828,1.8734064933544048,0.16701507552849842,0.5263004004589837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,59.84775572177023,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim34,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.472176472190768,,,,,,,,,,,,,,,8.126118195818261,0.6857989591012441,-0.2714313011072873,-3.0282239797706816,1.8613781764476256,-5.327415341928009,-0.985912484621285,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,60.15756926126778,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim34,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.472176472190768,,,,,,,,,,,,,,,,,,,,,,-4.185839964456323,-0.6206759235966102,-0.3804650237623153,0.488195055448317,1.8734066041640434,0.1491972122950841,1.1385505175442114,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,True,,,0.0005105761811137199,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_Qy,success,False,sim34,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,25.472176472190768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42592853186060164,-1.0266070411564678,-0.39287154673907254,0.5309878971025521,1.8734066041640434,0.3679545312367809,1.1644038323800292,,,,,,,,4563667,success,835.6562490770593,False,False,,,0.00022147130221128464,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim34,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,25.472176472190768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.077224051592879,-0.7761722469002401,-0.437848794779784,1.0644763840868554,1.865265276212111,0.426957800474854,1.4866289497264416,4563667,success,835.6562490770593,False,False,6000,6000,0.06848099362105131,4557587,833.7473276946694,6000,False,query_derived_oracle_projector,False,success_paired,True,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim34,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,85.58504762640223,,,N/A,False,population_projector,False,conditional=ineligible_common_record;reference=success,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim35,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,85.41611195215955,,,N/A,False,population_projector,False,conditional=ineligible_common_record;reference=success,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim35,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,85.59345895377919,,,N/A,False,population_projector,False,conditional=ineligible_common_record;reference=success,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim35,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.0006254441104829311,,,N/A,False,population_projector,False,conditional=ineligible_common_record;reference=success,False,nonlearned_algebraic,hard_Q_population_projector_y,success,False,sim35,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.0030915620736777782,,,N/A,False,population_projector,False,conditional=ineligible_common_record;reference=success,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim35,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.9169100793078542,4557587,,6000,False,population_projector,False,conditional=ineligible_common_record;reference=success,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim35,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,84.61206372780725,,,N/A,False,matching_p0,False,conditional=ineligible_common_record;reference=success,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim35,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,86.33351477980614,,,N/A,False,matching_p0,False,conditional=ineligible_common_record;reference=success,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim35,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,86.61772505333647,,,N/A,False,matching_p0,False,conditional=ineligible_common_record;reference=success,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim35,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.001414082944393158,,,N/A,False,matching_p0,False,conditional=ineligible_common_record;reference=success,False,nonlearned_algebraic,hard_Q_matching_p0_y,success,False,sim35,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.0003143521025776863,,,N/A,False,matching_p0,False,conditional=ineligible_common_record;reference=success,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim35,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.14574444806203246,4557587,,6000,False,matching_p0,False,conditional=ineligible_common_record;reference=success,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim35,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,84.74260589201003,,,N/A,False,query_derived_oracle_projector,False,conditional=ineligible_common_record;reference=success,True,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim35,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,84.53007845627144,,,N/A,False,query_derived_oracle_projector,False,conditional=ineligible_common_record;reference=success,True,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim35,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,84.887223075144,,,N/A,False,query_derived_oracle_projector,False,conditional=ineligible_common_record;reference=success,True,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim35,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,True,,,0.0006621517241001129,,,N/A,False,query_derived_oracle_projector,False,conditional=ineligible_common_record;reference=success,True,nonlearned_algebraic,deterministic_Qy,success,False,sim35,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.000376290176063776,,,N/A,False,query_derived_oracle_projector,False,conditional=ineligible_common_record;reference=success,True,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim35,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible_common_record,,False,False,,,0.1469786106608808,4557587,,6000,False,query_derived_oracle_projector,False,conditional=ineligible_common_record;reference=success,True,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim35,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,26.631397635675967,4.814029969660203,-1.626400477871593,-0.4067438255409279,0.31972636929123,2.099646961164073,0.17883125385705967,1.3168010307223235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,86.12665025237948,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim36,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,26.631397635675967,,,,,,,,-9.676157181779635,-0.5259732870557459,-0.274466553216692,-0.8875949642917322,2.346137225546757,0.6501909422218831,0.6894114947036833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,76.8348976727575,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim36,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,26.631397635675967,,,,,,,,,,,,,,,1.6118902658408865,0.6039064739994351,-0.35093861156194484,-3.880592099069766,2.3190674461190626,-2.230848963995204,-0.9380463914416657,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,76.6830250909552,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim36,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,26.631397635675967,,,,,,,,,,,,,,,,,,,,,,-19.47780925929235,-1.0416194898521889,-0.5208427457352053,1.0576884869365049,2.3596384137179327,0.8444743132279416,1.7470275553353614,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0003506438806653023,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,hard_Q_population_projector_y,success,False,sim36,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,26.631397635675967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7486465256885877,-1.432043989467802,-0.5238309925880006,1.0559172607075533,2.370993791225418,0.9763391424990551,1.7463150656709352,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0006124814972281456,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim36,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,26.631397635675967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.871724030975509,-1.2009864034919637,-0.5609600740522953,1.5101111874952806,2.3760172909047417,1.0423582223832164,1.9932988177675233,4563667,success,686.1026103699987,False,False,6000,6000,0.6717868717387319,4557587,881.0162402186543,6000,False,population_projector,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim36,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,25.849151050671935,15.11562748519264,-1.5234025891192533,-0.3751939834444302,0.10364413184831078,2.165459091629225,0.3807908530145748,1.311296241555716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,76.08073999453336,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim36,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,25.849151050671935,,,,,,,,-1.0083814460194649,-0.41599144175042424,-0.2850344918170252,-1.0520281895554882,1.9721338473466856,0.8028488495523685,0.6623488206590775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,76.1149679031223,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim36,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.849151050671935,,,,,,,,,,,,,,,0.5723798343213797,0.5849751007675332,-0.31011302229429594,-3.9245754713890437,1.6864534883751563,-3.2145381289950166,-0.9140539514805561,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,84.50855014566332,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim36,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.849151050671935,,,,,,,,,,,,,,,,,,,,,,-5.325651418838097,-0.9568888029835079,-0.4711555453764499,0.9107278964031769,2.184285276388629,1.07411525109827,1.7331226953412093,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.0007619764655828476,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,hard_Q_matching_p0_y,success,False,sim36,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,25.849151050671935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8701193774031,-1.3381796888824846,-0.4842212229337748,0.8285343930642912,2.3162232666167175,1.1515662832285964,1.7237330283432466,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.00024012848734855652,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim36,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,25.849151050671935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.607718502101916,-1.084135933477957,-0.5277481556720552,1.2671766195081489,2.4408610594680664,1.2397963979675888,1.973181594155955,4563667,success,691.4832467429806,False,False,6000,6000,0.08010827098041773,4557587,946.5513398670591,6000,False,matching_p0,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim36,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,27.711334626190364,14.104082603564194,-1.6143444148638313,-0.4246988057534055,0.2635736476452506,2.114362017334575,-0.07531895898667074,1.3129014151125293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,81.65821011457592,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim36,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,27.711334626190364,,,,,,,,-0.34256905731929876,-0.5174709284791454,-0.2860322207328531,-0.9341339862530211,2.3970639687949093,0.3951763747950702,0.6910272283752668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,75.69358752761036,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim36,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,27.711334626190364,,,,,,,,,,,,,,,11.653263434843389,0.6324321943089746,-0.3643245456701149,-3.964582603310798,2.387377009044429,-2.407177733885938,-0.9566549918048737,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,75.70617655012757,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim36,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,27.711334626190364,,,,,,,,,,,,,,,,,,,,,,-10.228044117498728,-1.029345614246611,-0.5368673464793412,1.0019022044567918,2.3970641116058222,0.5873084300585214,1.7436610419805094,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,True,,,0.0007959464564919472,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_Qy,success,False,sim36,deterministic_Qy,N/A
