combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,0.33588266372680664,,anchor,1
,,0.09292877465486526,,anchor,250
,,0.030565986409783363,,anchor,500
,,0.023349281400442123,,anchor,750
,,0.024881821125745773,,anchor,1000
,,0.01986256055533886,,anchor,1250
,,0.019355803728103638,,anchor,1500
,,0.012613031081855297,,anchor,1750
,,0.009000337682664394,,anchor,2000
,,0.013054854236543179,,anchor,2250
,,0.00950161088258028,,anchor,2500
,,0.01768481358885765,,anchor,2750
,,0.007563374005258083,,anchor,3000
,,0.007231779862195253,,anchor,3250
,,0.005051272455602884,,anchor,3500
,,0.0059326388873159885,,anchor,3750
,,0.005146542098373175,,anchor,4000
,,0.006137501448392868,,anchor,4250
,,0.004176261834800243,,anchor,4500
,,0.007523153442889452,,anchor,4750
,,0.003906009951606393,,anchor,5000
,,0.0044029648415744305,,anchor,5250
,,0.00503271771594882,,anchor,5500
,,0.0038413170259445906,,anchor,5750
,,0.0041487254202365875,,anchor,6000
,,0.004994132090359926,,anchor,6250
,,0.004301160108298063,,anchor,6500
,,0.004842131398618221,,anchor,6750
,,0.003425313625484705,,anchor,7000
,,0.005213765427470207,,anchor,7250
,,0.0025303279981017113,,anchor,7500
,,0.003450629999861121,,anchor,7750
,,0.0042626759968698025,,anchor,8000
,,0.020431173965334892,,one_step,1
,,0.13768181204795837,,diffusion,1
,,0.0036820778623223305,,one_step,250
,,0.07801872491836548,,diffusion,250
0.18251077458262444,0.14774900674819946,,0.03476176783442497,validation,250
,,0.002832967322319746,,one_step,500
,,0.2466053068637848,,diffusion,500
0.16649460047483444,0.1321231573820114,,0.03437144309282303,validation,500
,,0.0030482783913612366,,one_step,750
,,0.22808754444122314,,diffusion,750
0.15752023831009865,0.12315388023853302,,0.03436635807156563,validation,750
,,0.001991603523492813,,one_step,1000
,,0.21633553504943848,,diffusion,1000
0.15206851810216904,0.11782956123352051,,0.03423895686864853,validation,1000
,,0.0022895082365721464,,one_step,1250
,,0.21037188172340393,,diffusion,1250
0.14774686098098755,0.11358116567134857,,0.03416569530963898,validation,1250
,,0.00180555519182235,,one_step,1500
,,0.2037883847951889,,diffusion,1500
0.1444346383213997,0.11039651185274124,,0.03403812646865845,validation,1500
,,0.0031057829037308693,,one_step,1750
,,0.19983923435211182,,diffusion,1750
