subject,k,U_D,U_P,U_W,U_S,U_L,diff_match_rrmse,linear_match_rrmse,paired_spectral_utility,linear_spectral_utility,mi_band_distortion,preservation,covariance,eog_attenuation,kappa_minus_raw,erd_preservation
1,32,-0.0027400602897008353,0.03557501981655756,0.06049655626217523,0.3791301449139912,-0.013047295312086746,0.1294229825337728,0.11637568722168605,0.15231048439939818,0.16329886764287949,0.044385624973147596,0.8104632397492727,0.10218280305383287,0.06468382274180368,0.01666666666666672,0.9681827973288581
2,32,0.01241069535414377,0.04580231010913849,0.060793007413546235,0.4686733285586039,-0.09111927077174187,0.12422975897789001,0.03311048820614815,0.17254058395822844,0.20312336335579553,0.0920153867167181,0.7903047949075699,0.15485139420936098,0.10761719625651296,0.04444444444444447,0.929411023284751
3,32,-0.005249150097370148,0.054220348596572876,0.049163639545440674,0.4054788127541542,-0.04218632106979688,0.07771681994199753,0.035530498872200646,0.16651529694596925,0.20413344105084738,0.07080187890835694,0.8134986112515131,0.12516730484879376,0.12161788366033259,0.05555555555555558,0.9429049638522956
4,32,0.0023723008732001033,0.027052705486615508,0.027997237940629333,0.4202748338381449,0.00890396349132061,0.10682821273803711,0.11573217622935772,0.12963500743110976,0.14648088347166777,0.05969693042956298,0.8008893181880316,0.09672269023668316,0.11943280273582509,-0.026174594422553654,0.9491079812331088
5,32,0.0062509228785832816,0.0301419198513031,0.10983641942342123,0.6256286104520162,0.010131841525435448,0.17007515827814737,0.18020699980358282,0.15121151382724443,0.17499361683924994,0.08991875177254204,0.8108897457520167,0.12054344785233602,0.10781820257489876,-0.05275418199087789,0.9166110532644066
6,32,0.0036689527332782745,0.03184133395552635,0.024001224587361022,0.3551476411521435,-0.04652565252035856,0.07054771855473518,0.02402206603437662,0.1518391047914823,0.18182195257395506,0.07046615398004963,0.816983237862587,0.176515682448841,0.11784337664396898,0.0,0.9398112904315704
7,32,0.0033570254842440195,0.03287406265735625,0.04408701509237288,0.4450541039307912,-0.022190774480501815,0.1143541435400645,0.09216336905956268,0.17338697612285614,0.19207490670184293,0.07557550340987028,0.76264588534832,0.12159919990558295,0.11462254125304978,-0.00833333333333336,0.9398864442236065
8,32,0.003018078704675034,0.05350663885474205,0.019351302335659668,0.7223025920490423,-0.0009126209964354787,0.08700177446007729,0.08608915346364181,0.23055537914236388,0.2503401543945074,0.08223987659113734,0.8063570857048035,0.10601608373980886,0.1086358718082893,-0.04722222222222222,0.9321252156467902
9,32,0.0025671347975730896,0.022697145740191133,0.028616954882939666,0.3807924886544546,-0.02142663548390071,0.12658551335334778,0.10515887786944707,0.1933576079706351,0.21483059599995613,0.05813773836339351,0.7831584264834722,0.11137981467047033,0.07956573329291099,-0.0805555555555556,0.9558171765971833
