fold,seconds,participant,role,session,task,effective_seconds,tau2,within,within_threshold,lambda,hard_gate,lambda_row_min,lambda_row_mean,lambda_row_max
3,120,sub-02,train,ses-02,ERP,120,0.004828584009388621,0.00030135135899449136,0.3003394404352636,0.9846372266797283,0,0.7686828855082151,0.9677256335986101,0.9959085234614934
3,120,sub-02,train,ses-02,SSVEP,120,0.09099740428029528,0.0010322546325945228,0.3003394404352636,0.9971720745728605,0,0.8567775365343501,0.955861215187672,0.9999838740926118
3,120,sub-02,train,ses-03,ERP,120,0.02031893842687808,0.003481947604537044,0.3003394404352636,0.9589188055995327,0,0.6334197698661853,0.9338400183481389,0.996531639394906
3,120,sub-02,train,ses-03,SSVEP,120,1.8605897633395392,64.3281998592048,0.3003394404352636,0.0,1,0.0,0.0,0.0
3,120,sub-02,train,ses-04,ERP,120,0.037621954083879965,0.008781819317981462,0.3003394404352636,0.944861936288429,0,0.7809969603434798,0.9323142308440502,0.9970940343078702
3,120,sub-02,train,ses-04,SSVEP,120,0.060584590955776535,0.05026948661799883,0.3003394404352636,0.828201852608473,0,0.3362728715344444,0.7417821215754085,0.9920717449262997
3,120,sub-03,train,ses-02,ERP,120,0.004828584009388621,0.00013215108419605475,0.3003394404352636,0.9932043724211637,0,0.9270376080837867,0.9868877748857533,0.9997788368405908
3,120,sub-03,train,ses-02,SSVEP,120,0.09099740428029528,0.00015279734628553303,0.3003394404352636,0.9995803912419569,0,0.891456814916829,0.9909279239914062,0.9999643974357872
3,120,sub-03,train,ses-03,ERP,120,0.02031893842687808,0.0008226062804206791,0.3003394404352636,0.9899802349213603,0,0.715901953581278,0.9754382235891441,0.9995994741418706
3,120,sub-03,train,ses-03,SSVEP,120,1.8605897633395392,0.0016560096796046045,0.3003394404352636,0.9997775381073815,0,0.9720453810575368,0.9955095208669403,0.9999971824078765
3,120,sub-03,train,ses-04,ERP,120,0.037621954083879965,0.002285085076893874,0.3003394404352636,0.9850426020860517,0,0.7663668149303366,0.9795718496115156,0.9986515960427722
3,120,sub-03,train,ses-04,SSVEP,120,0.060584590955776535,0.002512538196629912,0.3003394404352636,0.9897384972817973,0,0.7050540458677427,0.9816240294468827,0.9996251329452273
3,120,sub-05,train,ses-02,ERP,120,0.004828584009388621,0.0001340951031961121,0.3003394404352636,0.99310509407028,0,0.8719682865483626,0.983120615022971,0.9992946224368218
3,120,sub-05,train,ses-02,SSVEP,120,0.09099740428029528,0.00015639448551287813,0.3003394404352636,0.999570517098834,0,0.9592559674001071,0.993598577652108,0.9999984405455614
3,120,sub-05,train,ses-03,ERP,120,0.02031893842687808,0.0008107038174270497,0.3003394404352636,0.9901237811708375,0,0.845935519561875,0.9809581031614687,0.9994699317393989
3,120,sub-05,train,ses-03,SSVEP,120,1.8605897633395392,0.002426612477353465,0.3003394404352636,0.9996740520699623,0,0.9432758691165304,0.9944024175456264,0.9999973512792848
3,120,sub-05,train,ses-04,ERP,120,0.037621954083879965,0.0031863195415711516,0.3003394404352636,0.9792657396549829,0,0.7349729756300437,0.9727394024889261,0.9995836829888516
3,120,sub-05,train,ses-04,SSVEP,120,0.060584590955776535,0.0038045460748084813,0.3003394404352636,0.9845433448544735,0,0.874578764821137,0.9701360985753105,0.999005671539806
3,120,sub-06,train,ses-02,ERP,120,0.004828584009388621,0.0005528952165772973,0.3003394404352636,0.972170494745597,0,0.7599757840326979,0.951537700006163,0.9977483474574403
3,120,sub-06,train,ses-02,SSVEP,120,0.09099740428029528,0.00022182345285163193,0.3003394404352636,0.9993909486958947,0,0.9111413047468233,0.9876302109833163,0.9999734229870436
3,120,sub-06,train,ses-03,ERP,120,0.02031893842687808,0.0005140821690311267,0.3003394404352636,0.9937145959088719,0,0.8463856057498298,0.9848611990837096,0.9994623038965913
3,120,sub-06,train,ses-03,SSVEP,120,1.8605897633395392,0.0005769991006358587,0.3003394404352636,0.9999224769504172,0,0.9946231029893472,0.9985925296466563,0.9999975344058205
3,120,sub-06,train,ses-04,ERP,120,0.037621954083879965,0.0022426023980600856,0.3003394404352636,0.9853165962834682,0,0.618205400302871,0.9820264410822233,0.9996667136012032
3,120,sub-06,train,ses-04,SSVEP,120,0.060584590955776535,0.003148824984084799,0.3003394404352636,0.9871731596284727,0,0.9144428710979472,0.9746485844111059,0.9988194230841889
3,120,sub-07,train,ses-02,ERP,120,0.004828584009388621,0.0004255788014067182,0.3003394404352636,0.9784406971925359,0,0.4421745212636429,0.9518318916305132,0.9980557377530773
3,120,sub-07,train,ses-02,SSVEP,120,0.09099740428029528,0.0017366075051059545,0.3003394404352636,0.9952516188663242,0,0.4951048155073024,0.9144206500823601,0.9999215759010306
