fold,seconds,participant,role,session,task,effective_seconds,tau2,within,within_threshold,lambda,hard_gate,lambda_row_min,lambda_row_mean,lambda_row_max
3,10,sub-05,train,ses-03,ERP,10,0.07531568157996149,0.04585334462039932,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-05,train,ses-03,SSVEP,10,35.13410020670766,0.06951193744629779,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-05,train,ses-04,ERP,10,0.07912563018367297,0.05687033384760448,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-05,train,ses-04,SSVEP,10,0.32372270172122236,0.09000509959401783,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-06,train,ses-02,ERP,10,0.006509798308416595,0.008057124565242497,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-06,train,ses-02,SSVEP,10,0.0577569914311058,0.008581307310179654,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-06,train,ses-03,ERP,10,0.07531568157996149,0.00619854262937406,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-06,train,ses-03,SSVEP,10,35.13410020670766,0.010571328341368301,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-06,train,ses-04,ERP,10,0.07912563018367297,0.10734952658493634,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-06,train,ses-04,SSVEP,10,0.32372270172122236,0.05715314627730413,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-07,train,ses-02,ERP,10,0.006509798308416595,0.0234454381153473,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-07,train,ses-02,SSVEP,10,0.0577569914311058,0.23709405994932986,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-07,train,ses-03,ERP,10,0.07531568157996149,0.03133249756135815,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-07,train,ses-03,SSVEP,10,35.13410020670766,0.21033362788310722,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-07,train,ses-04,ERP,10,0.07912563018367297,0.3315340735841788,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-07,train,ses-04,SSVEP,10,0.32372270172122236,0.38842537299623325,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-09,train,ses-02,ERP,10,0.006509798308416595,0.028142753353224113,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-09,train,ses-02,SSVEP,10,0.0577569914311058,1.3360237285247814,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-09,train,ses-03,ERP,10,0.07531568157996149,4.477650562464928,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-09,train,ses-03,SSVEP,10,35.13410020670766,0.028164241868048074,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-09,train,ses-04,ERP,10,0.07912563018367297,0.024915974890631895,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-09,train,ses-04,SSVEP,10,0.32372270172122236,0.012855755998940453,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-11,train,ses-02,ERP,10,0.006509798308416595,0.012016761190670158,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-11,train,ses-02,SSVEP,10,0.0577569914311058,6.064137944689598,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-11,train,ses-03,ERP,10,0.07531568157996149,0.07128037003742729,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-11,train,ses-03,SSVEP,10,35.13410020670766,0.5117491730487735,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-11,train,ses-04,ERP,10,0.07912563018367297,0.09099811412744721,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-11,train,ses-04,SSVEP,10,0.32372270172122236,0.16997287874241093,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-12,train,ses-02,ERP,10,0.006509798308416595,0.15542985106005808,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-12,train,ses-02,SSVEP,10,0.0577569914311058,0.06381056632097135,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-12,train,ses-03,ERP,10,0.07531568157996149,0.43666633241590147,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-12,train,ses-03,SSVEP,10,35.13410020670766,0.07762338383487001,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-12,train,ses-04,ERP,10,0.07912563018367297,0.10896858920745092,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-12,train,ses-04,SSVEP,10,0.32372270172122236,0.6618016486232507,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-14,train,ses-02,ERP,10,0.006509798308416595,0.006565663065772796,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-14,train,ses-02,SSVEP,10,0.0577569914311058,0.025192679557776546,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-14,train,ses-03,ERP,10,0.07531568157996149,0.07616054863388459,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-14,train,ses-03,SSVEP,10,35.13410020670766,0.08968519851210333,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-14,train,ses-04,ERP,10,0.07912563018367297,0.09226992934276422,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-14,train,ses-04,SSVEP,10,0.32372270172122236,0.04852351205161532,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-15,test,ses-02,ERP,10,0.006509798308416595,0.007703043515769595,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-15,test,ses-02,SSVEP,10,0.0577569914311058,0.4267093422540987,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-15,test,ses-03,ERP,10,0.07531568157996149,0.012608925985962109,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-15,test,ses-03,SSVEP,10,35.13410020670766,0.04605701269161451,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-15,test,ses-04,ERP,10,0.07912563018367297,0.08809164192697301,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-15,test,ses-04,SSVEP,10,0.32372270172122236,0.1032899452905232,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-17,test,ses-02,ERP,10,0.006509798308416595,0.012288108333034835,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-17,test,ses-02,SSVEP,10,0.0577569914311058,0.011329108275068946,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-17,test,ses-03,ERP,10,0.07531568157996149,0.1360899555844954,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-17,test,ses-03,SSVEP,10,35.13410020670766,0.0321399564036332,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-17,test,ses-04,ERP,10,0.07912563018367297,0.06368522156307325,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-17,test,ses-04,SSVEP,10,0.32372270172122236,0.9167452013094122,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-18,test,ses-02,ERP,10,0.006509798308416595,0.9541140594277356,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-18,test,ses-02,SSVEP,10,0.0577569914311058,0.0038205061340502106,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-18,test,ses-03,ERP,10,0.07531568157996149,0.018616030486142666,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-18,test,ses-03,SSVEP,10,35.13410020670766,0.008827064369972588,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-18,test,ses-04,ERP,10,0.07912563018367297,0.04349467802626422,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-18,test,ses-04,SSVEP,10,0.32372270172122236,5.91593961707442,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-19,validation,ses-02,ERP,10,0.006509798308416595,0.06045502197426113,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-19,validation,ses-02,SSVEP,10,0.0577569914311058,0.03288979429978664,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-19,validation,ses-03,ERP,10,0.07531568157996149,0.009845035918164992,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-19,validation,ses-03,SSVEP,10,35.13410020670766,2.732184567370124,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-19,validation,ses-04,ERP,10,0.07912563018367297,0.029063049646064085,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-19,validation,ses-04,SSVEP,10,0.32372270172122236,4736.399148271928,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-21,validation,ses-02,ERP,10,0.006509798308416595,0.06660069254192481,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-21,validation,ses-02,SSVEP,10,0.0577569914311058,0.016453479383534836,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-21,validation,ses-03,ERP,10,0.07531568157996149,12.182844646802561,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-21,validation,ses-03,SSVEP,10,35.13410020670766,0.02283302213863714,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-21,validation,ses-04,ERP,10,0.07912563018367297,5.555011710764363,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-21,validation,ses-04,SSVEP,10,0.32372270172122236,0.037305804356590914,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-23,validation,ses-02,ERP,10,0.006509798308416595,0.16375094895031167,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-23,validation,ses-02,SSVEP,10,0.0577569914311058,0.2230125915052461,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-23,validation,ses-03,ERP,10,0.07531568157996149,0.26323370301869636,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-23,validation,ses-03,SSVEP,10,35.13410020670766,0.11972794361372309,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-23,validation,ses-04,ERP,10,0.07912563018367297,0.08411888580026285,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-23,validation,ses-04,SSVEP,10,0.32372270172122236,0.6078738078580386,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-24,auxiliary,ses-02,ERP,10,0.006509798308416595,0.04280235904879677,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-24,auxiliary,ses-03,ERP,10,0.07531568157996149,0.05837975536049224,5.032921146243553,0.0,1,0.0,0.0,0.0
3,10,sub-24,auxiliary,ses-04,ERP,10,0.07912563018367297,0.058121106723321186,5.032921146243553,0.0,1,0.0,0.0,0.0
3,30,sub-02,train,ses-02,ERP,30,0.003986297823942271,0.0006563019855148075,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-02,train,ses-02,SSVEP,30,0.0929829496511116,0.00208181139748254,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-02,train,ses-03,ERP,30,0.01956194112924686,0.0027382831581985673,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-02,train,ses-03,SSVEP,30,8.559217591764632,190.70239213195356,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-02,train,ses-04,ERP,30,0.041100688028224676,0.09536626983142311,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-02,train,ses-04,SSVEP,30,0.060107311703710774,1.7343754934304627,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-03,train,ses-02,ERP,30,0.003986297823942271,0.0004887369894469661,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-03,train,ses-02,SSVEP,30,0.0929829496511116,0.00038274496252065066,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-03,train,ses-03,ERP,30,0.01956194112924686,0.008769650964088683,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-03,train,ses-03,SSVEP,30,8.559217591764632,0.004179816319236352,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-03,train,ses-04,ERP,30,0.041100688028224676,0.013624264093482497,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-03,train,ses-04,SSVEP,30,0.060107311703710774,0.00926456317112747,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-05,train,ses-02,ERP,30,0.003986297823942271,0.0004590601785385895,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-05,train,ses-02,SSVEP,30,0.0929829496511116,0.001756847922231046,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-05,train,ses-03,ERP,30,0.01956194112924686,0.007286764834172775,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-05,train,ses-03,SSVEP,30,8.559217591764632,0.009421184188672332,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-05,train,ses-04,ERP,30,0.041100688028224676,0.022752309967913154,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-05,train,ses-04,SSVEP,30,0.060107311703710774,0.011786733042166741,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-06,train,ses-02,ERP,30,0.003986297823942271,0.0028788792789923505,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-06,train,ses-02,SSVEP,30,0.0929829496511116,0.0004961474809811973,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-06,train,ses-03,ERP,30,0.01956194112924686,0.0026629461169337984,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-06,train,ses-03,SSVEP,30,8.559217591764632,0.0024245221450557124,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-06,train,ses-04,ERP,30,0.041100688028224676,0.029567231120176122,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-06,train,ses-04,SSVEP,30,0.060107311703710774,0.008985025898497263,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-07,train,ses-02,ERP,30,0.003986297823942271,0.004277846882924734,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-07,train,ses-02,SSVEP,30,0.0929829496511116,0.0291374964157146,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-07,train,ses-03,ERP,30,0.01956194112924686,0.004394536010275266,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-07,train,ses-03,SSVEP,30,8.559217591764632,0.031119348918253,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-07,train,ses-04,ERP,30,0.041100688028224676,0.07677270261958792,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-07,train,ses-04,SSVEP,30,0.060107311703710774,0.050807268982798304,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-09,train,ses-02,ERP,30,0.003986297823942271,0.003037069033515451,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-09,train,ses-02,SSVEP,30,0.0929829496511116,11.689150979783419,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-09,train,ses-03,ERP,30,0.01956194112924686,2.7200542255891658,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-09,train,ses-03,SSVEP,30,8.559217591764632,0.01132618209612356,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-09,train,ses-04,ERP,30,0.041100688028224676,0.005792250353487125,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-09,train,ses-04,SSVEP,30,0.060107311703710774,0.0017018584436828278,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-11,train,ses-02,ERP,30,0.003986297823942271,0.009494749431788671,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-11,train,ses-02,SSVEP,30,0.0929829496511116,3.1343519298953755,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-11,train,ses-03,ERP,30,0.01956194112924686,0.010078405795054122,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-11,train,ses-03,SSVEP,30,8.559217591764632,0.08377323810323097,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-11,train,ses-04,ERP,30,0.041100688028224676,0.034815632060685144,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-11,train,ses-04,SSVEP,30,0.060107311703710774,0.10913106814265947,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-12,train,ses-02,ERP,30,0.003986297823942271,0.05621956262209513,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-12,train,ses-02,SSVEP,30,0.0929829496511116,0.02160739518353996,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-12,train,ses-03,ERP,30,0.01956194112924686,0.017620432286726186,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-12,train,ses-03,SSVEP,30,8.559217591764632,0.02512813283852259,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-12,train,ses-04,ERP,30,0.041100688028224676,0.01689661634656014,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-12,train,ses-04,SSVEP,30,0.060107311703710774,0.05796616763500686,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-14,train,ses-02,ERP,30,0.003986297823942271,0.0006918059895162326,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-14,train,ses-02,SSVEP,30,0.0929829496511116,0.0066453419013511004,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-14,train,ses-03,ERP,30,0.01956194112924686,0.01223866578083882,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-14,train,ses-03,SSVEP,30,8.559217591764632,0.03145346591231934,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-14,train,ses-04,ERP,30,0.041100688028224676,0.06769757408952591,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-14,train,ses-04,SSVEP,30,0.060107311703710774,0.007397482248277393,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-15,test,ses-02,ERP,30,0.003986297823942271,0.0019697316657653814,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-15,test,ses-02,SSVEP,30,0.0929829496511116,0.04192183503470997,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-15,test,ses-03,ERP,30,0.01956194112924686,0.003347811264897294,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-15,test,ses-03,SSVEP,30,8.559217591764632,0.006432762313808725,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-15,test,ses-04,ERP,30,0.041100688028224676,0.040855267812213804,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-15,test,ses-04,SSVEP,30,0.060107311703710774,0.03346084182144917,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-17,test,ses-02,ERP,30,0.003986297823942271,0.005447665070273226,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-17,test,ses-02,SSVEP,30,0.0929829496511116,0.002011609076893559,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-17,test,ses-03,ERP,30,0.01956194112924686,0.051631145049226466,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-17,test,ses-03,SSVEP,30,8.559217591764632,0.00982418464257053,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-17,test,ses-04,ERP,30,0.041100688028224676,0.023588164469851073,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-17,test,ses-04,SSVEP,30,0.060107311703710774,0.13163889650788582,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-18,test,ses-02,ERP,30,0.003986297823942271,0.00205624452087562,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-18,test,ses-02,SSVEP,30,0.0929829496511116,0.002145457267798281,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-18,test,ses-03,ERP,30,0.01956194112924686,0.0036944368970823894,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-18,test,ses-03,SSVEP,30,8.559217591764632,0.005896498228395772,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-18,test,ses-04,ERP,30,0.041100688028224676,0.020631857435250273,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-18,test,ses-04,SSVEP,30,0.060107311703710774,1.1765008939787354,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-19,validation,ses-02,ERP,30,0.003986297823942271,0.0028220226164109297,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-19,validation,ses-02,SSVEP,30,0.0929829496511116,0.03289024329275289,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-19,validation,ses-03,ERP,30,0.01956194112924686,0.0015181778714811773,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-19,validation,ses-03,SSVEP,30,8.559217591764632,1.7470864571413656,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-19,validation,ses-04,ERP,30,0.041100688028224676,0.008508729068052756,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-19,validation,ses-04,SSVEP,30,0.060107311703710774,418.38748241859446,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-21,validation,ses-02,ERP,30,0.003986297823942271,0.009507163009454448,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-21,validation,ses-02,SSVEP,30,0.0929829496511116,0.0003735473413874321,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-21,validation,ses-03,ERP,30,0.01956194112924686,1.3801427918979159,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-21,validation,ses-03,SSVEP,30,8.559217591764632,0.003228276733730284,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-21,validation,ses-04,ERP,30,0.041100688028224676,0.39448552310105756,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-21,validation,ses-04,SSVEP,30,0.060107311703710774,0.004517511164548355,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-23,validation,ses-02,ERP,30,0.003986297823942271,0.013156555344760987,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-23,validation,ses-02,SSVEP,30,0.0929829496511116,0.003781962875686173,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-23,validation,ses-03,ERP,30,0.01956194112924686,0.05522048274961504,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-23,validation,ses-03,SSVEP,30,8.559217591764632,0.05580532389143493,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-23,validation,ses-04,ERP,30,0.041100688028224676,0.05907969906275897,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-23,validation,ses-04,SSVEP,30,0.060107311703710774,0.2223200088734694,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-24,auxiliary,ses-02,ERP,30,0.003986297823942271,0.0010818645985207127,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-24,auxiliary,ses-03,ERP,30,0.01956194112924686,0.019898874526149895,2.865058422096337,0.0,1,0.0,0.0,0.0
3,30,sub-24,auxiliary,ses-04,ERP,30,0.041100688028224676,0.015366833912877577,2.865058422096337,0.0,1,0.0,0.0,0.0
3,60,sub-02,train,ses-02,ERP,60,0.005166565667140462,0.0007282181259550862,1.0588985727237021,0.9659623370649071,0,0.6869011493258272,0.9380246289713117,0.9956179986646602
3,60,sub-02,train,ses-02,SSVEP,60,0.03327532965197076,0.0010691216229207186,1.0588985727237021,0.9920316157487328,0,0.8443117678896236,0.9577988197685016,0.9999182944203441
3,60,sub-02,train,ses-03,ERP,60,0.021301358637469747,0.0026202684752859653,1.0588985727237021,0.9701651295118562,0,0.6638460782650011,0.9414700109420486,0.9964204304984002
3,60,sub-02,train,ses-03,SSVEP,60,2.6363665451880354,221.69525052319565,1.0588985727237021,0.0,1,0.0,0.0,0.0
3,60,sub-02,train,ses-04,ERP,60,0.03751867461972137,0.014491226816252638,1.0588985727237021,0.9119427257479725,0,0.6963720110625409,0.8871626096823474,0.9945227080821918
3,60,sub-02,train,ses-04,SSVEP,60,0.04965457015679838,0.33417267725647337,1.0588985727237021,0.3727883848031842,0,0.10917847584486111,0.4052235567880956,0.7560574829583198
3,60,sub-03,train,ses-02,ERP,60,0.005166565667140462,0.0011975193333757148,1.0588985727237021,0.9452281708045941,0,0.4937048687021316,0.9140093297259788,0.9995248616665624
3,60,sub-03,train,ses-02,SSVEP,60,0.03327532965197076,0.00013816726398811684,1.0588985727237021,0.9989630156324607,0,0.9507133609783048,0.9930119614706018,0.9999546834366141
3,60,sub-03,train,ses-03,ERP,60,0.021301358637469747,0.002358571612372948,1.0588985727237021,0.973064599077358,0,0.4252621984431229,0.9411556801713986,0.999289390801145
3,60,sub-03,train,ses-03,SSVEP,60,2.6363665451880354,0.0025751119807619614,1.0588985727237021,0.9997558682309542,0,0.9691519893506263,0.9948855214809585,0.9999974033621436
3,60,sub-03,train,ses-04,ERP,60,0.03751867461972137,0.0036757554236616892,1.0588985727237021,0.9760927182303376,0,0.4578131555855484,0.9647624339704365,0.9981134304950218
3,60,sub-03,train,ses-04,SSVEP,60,0.04965457015679838,0.004907484511368017,1.0588985727237021,0.9758876498608077,0,0.5407663845553775,0.9660352238751606,0.9984868912867044
3,60,sub-05,train,ses-02,ERP,60,0.005166565667140462,0.0001725738788623185,1.0588985727237021,0.9917186413709047,0,0.8601175544484603,0.9816025717472813,0.9992080458434994
3,60,sub-05,train,ses-02,SSVEP,60,0.03327532965197076,0.0005054865025798627,1.0588985727237021,0.9962166111062836,0,0.8851201140364909,0.9757154195372265,0.9999635420477369
3,60,sub-05,train,ses-03,ERP,60,0.021301358637469747,0.002300901262807927,1.0588985727237021,0.973705889505725,0,0.6209283862654051,0.9445105830421414,0.9997341155834475
