artifact_sample_fraction,clean_waveform_metric,condition_erp_observation_relative_preservation,condition_erp_proxy_status,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,selected_alpha,status,study,training_seed,unit_id,uses_query_external_eog
0.38674479166666664,N/A_no_clean_target,1.0,success_observation_relative_four_condition_ERP,sgeyesub,0.4459210991892783,0.4459210991892783,0.0,study03|layout_03|200,False,,nan,0.0,RAW,RAW,1.0,0.0,wide_v2_canonical_carrier,True,0.0,0.0,0.0,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.17458937402028818,success_observation_relative_four_condition_ERP,sgeyesub,0.14092308115388066,0.4459210991892783,0.3049980180353976,study03|layout_03|200,False,,nan,4.6783460017864105,POP,POP,0.6670414776465596,0.6148581186178734,wide_v2_canonical_carrier,True,4.4657830920479284,0.19693690208452183,0.5714409379086394,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.39040359831925264,success_observation_relative_four_condition_ERP,sgeyesub,0.36408020309474687,0.4459210991892783,0.08184089609453143,study03|layout_03|200,False,,nan,1.5148350400359085,R2_FIR_residual|DET-MATCH|deployment,R2_FIR_residual|DET-MATCH|deployment,0.6255522786157666,0.9624384493432795,wide_v2_canonical_carrier,True,1.3661426920410438,0.1494787166542879,0.6549802741844346,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.17458937402028818,success_observation_relative_four_condition_ERP,sgeyesub,0.14092308115388066,0.4459210991892783,0.3049980180353976,study03|layout_03|200,False,,nan,4.6783460017864105,R2_FIR_residual|DET-POP,R2_FIR_residual|DET-POP,0.6670414776465596,0.6148581186178734,wide_v2_canonical_carrier,True,4.4657830920479284,0.19693690208452183,0.5714409379086394,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.17458937402028818,success_observation_relative_four_condition_ERP,sgeyesub,0.14092308115388066,0.4459210991892783,0.3049980180353976,study03|layout_03|200,False,,nan,4.6783460017864105,R2_FIR_residual|DIFF-POP,R2_FIR_residual|DIFF-POP,0.6670414776465596,0.6148581186178734,wide_v2_canonical_carrier,True,4.4657830920479284,0.19693690208452183,0.5714409379086394,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.17458937402028818,success_observation_relative_four_condition_ERP,sgeyesub,0.14092308115388066,0.4459210991892783,0.3049980180353976,study03|layout_03|200,False,,nan,4.6783460017864105,R2_FIR_residual|NO-SUPPORT,R2_FIR_residual|NO-SUPPORT,0.6670414776465596,0.6148581186178734,wide_v2_canonical_carrier,True,4.4657830920479284,0.19693690208452183,0.5714409379086394,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.17458937402028818,success_observation_relative_four_condition_ERP,sgeyesub,0.14092308115388066,0.4459210991892783,0.3049980180353976,study03|layout_03|200,False,,nan,4.6783460017864105,R2_FIR_residual|RHO-ONLY-POP-BASIS,R2_FIR_residual|RHO-ONLY-POP-BASIS,0.6670414776465596,0.6148581186178734,wide_v2_canonical_carrier,True,4.4657830920479284,0.19693690208452183,0.5714409379086394,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.07421525276422125,success_observation_relative_four_condition_ERP,sgeyesub,0.2533415633474313,0.4459210991892783,0.192579535841847,study03|layout_03|200,False,,nan,3.7442377863444296,R2_FIR_residual|CONSTANT-RHO-0.5,R2_FIR_residual|CONSTANT-RHO-0.5,0.654587368018703,0.7656689703218383,wide_v2_canonical_carrier,True,3.5460006092932566,0.18368193405535332,0.6006350592027898,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.3805061257405471,success_observation_relative_four_condition_ERP,sgeyesub,0.36531811640135775,0.4459210991892783,0.08060298278792055,study03|layout_03|200,False,,nan,1.4944698849041886,R2_FIR_residual|DIFF-MATCH-K8|deployment,R2_FIR_residual|DIFF-MATCH-K8|deployment,0.6344676707734944,0.9517786196524815,wide_v2_canonical_carrier,True,1.3337005876918648,0.16720064746938748,0.6454793856594159,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.38319609390047504,success_observation_relative_four_condition_ERP,sgeyesub,0.3653593959507373,0.4459210991892783,0.080561703238541,study03|layout_03|200,False,,nan,1.435822736723732,R2_FIR_residual|DIFF-MATCH-K1|deployment,R2_FIR_residual|DIFF-MATCH-K1|deployment,0.625909177201171,0.9554682089766899,wide_v2_canonical_carrier,True,1.275531077091434,0.1596438006583648,0.6464692370108314,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.3805061257405471,success_observation_relative_four_condition_ERP,sgeyesub,0.36531811640135775,0.4459210991892783,0.08060298278792055,study03|layout_03|200,False,,nan,1.4944698849041886,R2_FIR_residual|DIFF-MATCH-K8|mechanism_g1,R2_FIR_residual|DIFF-MATCH-K8|mechanism_g1,0.6344676707734944,0.9517786196524815,wide_v2_canonical_carrier,True,1.3337005876918648,0.16720064746938748,0.6454793856594159,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.08505801072288932,success_observation_relative_four_condition_ERP,sgeyesub,0.2562928251505566,0.4459210991892783,0.18962827403872168,study03|layout_03|200,False,,nan,3.8696803533115407,R2_FIR_residual|DIFF-WRONG-1|deployment,R2_FIR_residual|DIFF-WRONG-1|deployment,0.6507258635904225,0.7832923064900559,wide_v2_canonical_carrier,True,3.656594796892625,0.20020872070134757,0.6308957114521698,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.08505801072288932,success_observation_relative_four_condition_ERP,sgeyesub,0.2562928251505566,0.4459210991892783,0.18962827403872168,study03|layout_03|200,False,,nan,3.8696803533115407,R2_FIR_residual|DIFF-WRONG-1|mechanism_g1,R2_FIR_residual|DIFF-WRONG-1|mechanism_g1,0.6507258635904225,0.7832923064900559,wide_v2_canonical_carrier,True,3.656594796892625,0.20020872070134757,0.6308957114521698,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.03853921866554477,success_observation_relative_four_condition_ERP,sgeyesub,0.20683140770890404,0.4459210991892783,0.23908969148037426,study03|layout_03|200,False,,nan,4.10208422017475,R2_FIR_residual|DIFF-WRONG-2|deployment,R2_FIR_residual|DIFF-WRONG-2|deployment,0.6635318232828502,0.6835283667159654,wide_v2_canonical_carrier,True,3.931917498352168,0.19970929813509564,0.5827156133729652,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.03853921866554477,success_observation_relative_four_condition_ERP,sgeyesub,0.20683140770890404,0.4459210991892783,0.23908969148037426,study03|layout_03|200,False,,nan,4.10208422017475,R2_FIR_residual|DIFF-WRONG-2|mechanism_g1,R2_FIR_residual|DIFF-WRONG-2|mechanism_g1,0.6635318232828502,0.6835283667159654,wide_v2_canonical_carrier,True,3.931917498352168,0.19970929813509564,0.5827156133729652,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.1523359341159083,success_observation_relative_four_condition_ERP,sgeyesub,0.3226541549519216,0.4459210991892783,0.12326694423735668,study03|layout_03|200,False,,nan,2.4768859305402064,R2_FIR_residual|DIFF-WRONG-3|deployment,R2_FIR_residual|DIFF-WRONG-3|deployment,0.6423909831052842,0.8154152024614443,wide_v2_canonical_carrier,True,2.4672710710270227,0.2052639221467438,0.6082269525906525,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,-0.1523359341159083,success_observation_relative_four_condition_ERP,sgeyesub,0.3226541549519216,0.4459210991892783,0.12326694423735668,study03|layout_03|200,False,,nan,2.4768859305402064,R2_FIR_residual|DIFF-WRONG-3|mechanism_g1,R2_FIR_residual|DIFF-WRONG-3|mechanism_g1,0.6423909831052842,0.8154152024614443,wide_v2_canonical_carrier,True,2.4672710710270227,0.2052639221467438,0.6082269525906525,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
0.38674479166666664,N/A_no_clean_target,0.17458937402028818,success_observation_relative_four_condition_ERP,sgeyesub,0.14092308115388066,0.4459210991892783,0.3049980180353976,study03|layout_03|200,False,,nan,4.6783460017864105,R2_FIR_residual|DIFF-MATCH|gamma=0,R2_FIR_residual|DIFF-MATCH|gamma=0,0.6670414776465596,0.6148581186178734,wide_v2_canonical_carrier,True,4.4657830920479284,0.19693690208452183,0.5714409379086394,0.27479166666666666,1.0,success,study03,20260813,study03/study03_p26,False
