subject,protocol,method,gamma,rrmse,correlation,delta_snr,correction_rms,output_input_rms
4,cross_02,BOUNDED-TANH-ORACLE,1.0,0.23290489614009857,0.9737750634167069,5.917702674865723,0.9750598073005676,0.9387876987457275
4,cross_02,EOG-REGRESSION,0.0,0.46032413840293884,0.9072641738586051,0.0,0.0,1.0
4,cross_02,EOG-REGRESSION,0.1,0.41429170966148376,0.9230512533200843,0.9151501059532166,0.1358543336391449,0.9838986992835999
4,cross_02,EOG-REGRESSION,0.2,0.3682592809200287,0.9378490770738762,1.9382009506225586,0.2717086672782898,0.9693694114685059
4,cross_02,EOG-REGRESSION,0.3,0.322226881980896,0.95146972571265,3.0980396270751953,0.4075630307197571,0.9564839601516724
4,cross_02,EOG-REGRESSION,0.4,0.2761944830417633,0.9637268097791925,4.436975479125977,0.5434173345565796,0.9453093409538269
4,cross_02,EOG-REGRESSION,0.5,0.23016206920146942,0.9744416546805793,6.020600318908691,0.6792716979980469,0.9359070658683777
4,cross_02,EOG-REGRESSION,0.6,0.18412964046001434,0.9834499815741365,7.958800792694092,0.8151260614395142,0.9283307790756226
4,cross_02,EOG-REGRESSION,0.7,0.13809724152088165,0.9906086713498056,10.457574844360352,0.9509803652763367,0.9226256012916565
4,cross_02,EOG-REGRESSION,0.8,0.09206482023000717,0.9958021532424342,13.979400634765625,1.0868346691131592,0.9188262820243835
4,cross_02,EOG-REGRESSION,0.9,0.04603242129087448,0.9989478076163899,19.999998092651367,1.2226890325546265,0.9169566035270691
4,cross_02,EOG-REGRESSION,1.0,2.4505366624794078e-08,0.9999999999999998,122.6388168334961,1.3585433959960938,0.9170283079147339
4,cross_02,CCA-RANK1,0.0,0.46032413840293884,0.9072641738586051,0.0,0.0,1.0
4,cross_02,CCA-RANK1,0.1,0.4170566201210022,0.9221422295780082,0.8573745489120483,0.13191917538642883,0.9849188923835754
4,cross_02,CCA-RANK1,0.2,0.3741258978843689,0.9360464031242408,1.800920009613037,0.26383835077285767,0.97133469581604
4,cross_02,CCA-RANK1,0.3,0.33166268467903137,0.9488085620371797,2.8473429679870605,0.3957575261592865,0.9593107104301453
4,cross_02,CCA-RANK1,0.4,0.28987249732017517,0.9602634612967281,4.017134189605713,0.5276767015457153,0.9489065408706665
4,cross_02,CCA-RANK1,0.5,0.24909444153308868,0.970254044354674,5.3339948654174805,0.6595958471298218,0.9401758313179016
4,cross_02,CCA-RANK1,0.6,0.2099190503358841,0.9786370654954104,6.82023811340332,0.791515052318573,0.9331656098365784
4,cross_02,CCA-RANK1,0.7,0.17343580722808838,0.9852886808925628,8.478499412536621,0.9234341382980347,0.9279147386550903
4,cross_02,CCA-RANK1,0.8,0.14173905551433563,0.9901096581006954,10.231484413146973,1.0553534030914307,0.9244533181190491
4,cross_02,CCA-RANK1,0.9,0.11872637271881104,0.9930297185526518,11.770330429077148,1.1872724294662476,0.9228015542030334
4,cross_02,CCA-RANK1,1.0,0.1099906787276268,0.9940107378127834,12.434157371520996,1.3191916942596436,0.922968864440918
4,cross_03,FULL-ORACLE,0.0,0.27097585797309875,0.9673458074053893,0.0,0.0,1.0
4,cross_03,FULL-ORACLE,0.1,0.24387827515602112,0.9732631446060228,0.9151497483253479,0.08692265301942825,0.9925528168678284
4,cross_03,FULL-ORACLE,0.2,0.2167806774377823,0.9786637114153343,1.93820059299469,0.1738453060388565,0.9857288599014282
4,cross_03,FULL-ORACLE,0.3,0.18968309462070465,0.9835160275781013,3.098039150238037,0.26076796650886536,0.9795411229133606
4,cross_03,FULL-ORACLE,0.4,0.16258551180362701,0.9877905658801545,4.436975002288818,0.347690612077713,0.9740016460418701
4,cross_03,FULL-ORACLE,0.5,0.13548792898654938,0.9914601805280152,6.020600318908691,0.43461328744888306,0.9691216945648193
4,cross_03,FULL-ORACLE,0.6,0.10839033871889114,0.9945005158974455,7.958800792694092,0.5215359330177307,0.964911162853241
4,cross_03,FULL-ORACLE,0.7,0.08129275590181351,0.996890387817117,10.457574844360352,0.6084585785865784,0.9613789319992065
4,cross_03,FULL-ORACLE,0.8,0.05419516563415527,0.9986121398643596,13.979401588439941,0.695381224155426,0.9585325121879578
4,cross_03,FULL-ORACLE,0.9,0.027097592130303383,0.9996519336061432,19.999998092651367,0.7823039293289185,0.9563779234886169
4,cross_03,FULL-ORACLE,1.0,2.4503771456352297e-08,1.0000000000000009,118.75591278076172,0.8692265748977661,0.9549199342727661
4,cross_03,QUERY-TRANSFER-ORACLE,0.0,0.27097585797309875,0.9673458074053893,0.0,0.0,1.0
4,cross_03,QUERY-TRANSFER-ORACLE,0.1,0.24387827515602112,0.9732631446060228,0.9151497483253479,0.08692265301942825,0.9925528168678284
