subject,protocol,method,gamma,rrmse,correlation,delta_snr,correction_rms,output_input_rms
1,same_01,FULL-ORACLE,1.0,2.7823137571658663e-08,0.9999999999999997,122.12355041503906,1.2819952964782715,0.9220338463783264
1,same_01,QUERY-TRANSFER-ORACLE,1.0,2.7823137571658663e-08,0.9999999999999997,122.12355041503906,1.2819952964782715,0.9220338463783264
1,same_01,SUPPORT-LINEAR-MATCH,1.0,0.020027948543429375,0.9997995885080737,26.03643035888672,1.2252371311187744,0.9223687648773193
1,same_01,LINEAR-POP,1.0,0.051155947148799896,0.9986918787735244,17.891237258911133,1.4192103147506714,0.9221335649490356
1,same_01,LINEAR-WRONG,1.0,0.08920646458864212,0.9960270491215737,13.06123161315918,1.5131416320800781,0.9229685664176941
1,same_01,RANK-1-PROJECTION-ORACLE,1.0,0.053553082048892975,0.9985700421571464,17.49346923828125,1.2705280780792236,0.9236405491828918
1,same_01,RANK-2-PROJECTION-ORACLE,1.0,0.041331518441438675,0.9991467984630154,19.7435302734375,1.2751771211624146,0.9227400422096252
1,same_01,BOUNDED-CLIP-ORACLE,1.0,0.041331518441438675,0.9991467984630154,19.7435302734375,1.2751771211624146,0.9227400422096252
1,same_01,BOUNDED-TANH-ORACLE,1.0,0.041467346251010895,0.9991412741222104,19.71503448486328,1.2680646181106567,0.9227749705314636
1,same_01,EOG-REGRESSION,1.0,2.7823137571658663e-08,0.9999999999999997,122.12355041503906,1.2819952964782715,0.9220338463783264
1,same_01,CCA-RANK1,1.0,0.06658860296010971,0.9977927695566664,15.601160049438477,1.264222264289856,0.9245588183403015
1,same_02,FULL-ORACLE,1.0,2.603346160867659e-08,1.0000000000000002,120.73139190673828,1.0919097661972046,0.9360706806182861
1,same_02,QUERY-TRANSFER-ORACLE,1.0,2.603346160867659e-08,1.0000000000000002,120.73139190673828,1.0919097661972046,0.9360706806182861
1,same_02,SUPPORT-LINEAR-MATCH,1.0,0.0866532251238823,0.9962766560336089,11.582489013671875,1.0376611948013306,0.9422342777252197
1,same_02,LINEAR-POP,1.0,0.059537552297115326,0.9982206915303566,14.842363357543945,1.1714341640472412,0.935329258441925
1,same_02,LINEAR-WRONG,1.0,0.1349717080593109,0.9909164300764733,7.733328342437744,1.3446366786956787,0.9396085143089294
1,same_02,RANK-1-PROJECTION-ORACLE,1.0,0.14771288633346558,0.989301359562858,6.94981575012207,0.9755069017410278,0.9491904973983765
1,same_02,RANK-2-PROJECTION-ORACLE,1.0,0.11555171757936478,0.9934180334445233,9.08265495300293,1.022252082824707,0.9455008506774902
1,same_02,BOUNDED-CLIP-ORACLE,1.0,0.11555171757936478,0.9934180334445233,9.08265495300293,1.022252082824707,0.9455008506774902
1,same_02,BOUNDED-TANH-ORACLE,1.0,0.11605101078748703,0.9933646171041252,9.045204162597656,1.0055463314056396,0.9457080960273743
1,same_02,EOG-REGRESSION,1.0,2.603346160867659e-08,1.0000000000000002,120.73139190673828,1.0919097661972046,0.9360706806182861
1,same_02,CCA-RANK1,1.0,0.08869178593158722,0.9960678024188968,11.380515098571777,1.0514308214187622,0.9389718770980835
1,same_03,FULL-ORACLE,1.0,2.8256561535044966e-08,1.0000000000000004,121.4799575805664,1.1897660493850708,0.9106350541114807
1,same_03,QUERY-TRANSFER-ORACLE,1.0,2.8256561535044966e-08,1.0000000000000004,121.4799575805664,1.1897660493850708,0.9106350541114807
1,same_03,SUPPORT-LINEAR-MATCH,1.0,0.12211962044239044,0.9925527061308892,10.494280815124512,1.4068598747253418,0.9142571091651917
1,same_03,LINEAR-POP,1.0,0.20528626441955566,0.9792336550342788,5.982791900634766,1.6823903322219849,0.9219613671302795
1,same_03,LINEAR-WRONG,1.0,0.39808425307273865,0.9270679569241962,0.2304893583059311,2.2492308616638184,0.9647278189659119
1,same_03,RANK-1-PROJECTION-ORACLE,1.0,0.16528698801994324,0.9866209718981926,7.865216255187988,1.0881742238998413,0.9253042936325073
1,same_03,RANK-2-PROJECTION-ORACLE,1.0,0.03487878292798996,0.9993887881931874,21.37876319885254,1.1854275465011597,0.9107649326324463
1,same_03,BOUNDED-CLIP-ORACLE,1.0,0.03487878292798996,0.9993887881931874,21.37876319885254,1.1854275465011597,0.9107649326324463
1,same_03,BOUNDED-TANH-ORACLE,1.0,0.03498588129878044,0.9993850606579784,21.352134704589844,1.180516242980957,0.9108396768569946
1,same_03,EOG-REGRESSION,1.0,2.8256561535044966e-08,1.0000000000000004,121.4799575805664,1.1897660493850708,0.9106350541114807
1,same_03,CCA-RANK1,1.0,0.1672821044921875,0.986287301708939,7.761000633239746,1.0855885744094849,0.9252129793167114
1,cross_02,FULL-ORACLE,1.0,2.603346160867659e-08,1.0000000000000002,120.73139190673828,1.0919097661972046,0.9360706806182861
1,cross_02,QUERY-TRANSFER-ORACLE,1.0,2.603346160867659e-08,1.0000000000000002,120.73139190673828,1.0919097661972046,0.9360706806182861
1,cross_02,SUPPORT-LINEAR-MATCH,1.0,0.05307222530245781,0.9985905507088131,15.840837478637695,0.9931942224502563,0.9377448558807373
1,cross_02,LINEAR-POP,1.0,0.06750983744859695,0.9977128061823962,13.75084114074707,1.157099723815918,0.9354937672615051
1,cross_02,LINEAR-WRONG,1.0,0.11635450273752213,0.9932379637028411,9.022518157958984,1.3113055229187012,0.9382823705673218
1,cross_02,RANK-1-PROJECTION-ORACLE,1.0,0.0873422920703888,0.9961828863489861,11.513690948486328,1.0526759624481201,0.9384385943412781
1,cross_02,RANK-2-PROJECTION-ORACLE,1.0,0.047176577150821686,0.9988835611970728,16.86365509033203,1.080610752105713,0.9366836547851562
1,cross_02,BOUNDED-CLIP-ORACLE,1.0,0.047176577150821686,0.9988835611970728,16.86365509033203,1.080610752105713,0.9366836547851562
1,cross_02,BOUNDED-TANH-ORACLE,1.0,0.047435712069272995,0.998871500930815,16.81607437133789,1.0727943181991577,0.936805784702301
1,cross_02,EOG-REGRESSION,1.0,2.603346160867659e-08,1.0000000000000002,120.73139190673828,1.0919097661972046,0.9360706806182861
1,cross_02,CCA-RANK1,1.0,0.08869178593158722,0.9960678024188968,11.380515098571777,1.0514308214187622,0.9389718770980835
1,cross_03,FULL-ORACLE,1.0,2.8256561535044966e-08,1.0000000000000004,121.4799575805664,1.1897660493850708,0.9106350541114807
1,cross_03,QUERY-TRANSFER-ORACLE,1.0,2.8256561535044966e-08,1.0000000000000004,121.4799575805664,1.1897660493850708,0.9106350541114807
1,cross_03,SUPPORT-LINEAR-MATCH,1.0,0.39773085713386536,0.9275119348182613,0.23820430040359497,2.078367233276367,0.9693265557289124
1,cross_03,LINEAR-POP,1.0,0.5098105669021606,0.8876212524648737,-1.9181865453720093,2.414314031600952,1.0074152946472168
1,cross_03,LINEAR-WRONG,1.0,0.5962322354316711,0.8542545417688722,-3.278319835662842,2.7925496101379395,1.0415033102035522
1,cross_03,RANK-1-PROJECTION-ORACLE,1.0,0.17011554539203644,0.9858621551363217,7.615109443664551,1.0818523168563843,0.926521360874176
1,cross_03,RANK-2-PROJECTION-ORACLE,1.0,0.05432320758700371,0.9985212232347894,17.53028106689453,1.1792141199111938,0.9121518135070801
1,cross_03,BOUNDED-CLIP-ORACLE,1.0,0.05432320758700371,0.9985212232347894,17.53028106689453,1.1792141199111938,0.9121518135070801
1,cross_03,BOUNDED-TANH-ORACLE,1.0,0.05457568168640137,0.9985076922520718,17.490007400512695,1.1711301803588867,0.9122673869132996
1,cross_03,EOG-REGRESSION,1.0,2.8256561535044966e-08,1.0000000000000004,121.4799575805664,1.1897660493850708,0.9106350541114807
1,cross_03,CCA-RANK1,1.0,0.1672821044921875,0.986287301708939,7.761000633239746,1.0855885744094849,0.9252129793167114
2,same_01,FULL-ORACLE,1.0,2.594075532158513e-08,1.0,122.60963439941406,1.3546339273452759,0.8945348262786865
2,same_01,QUERY-TRANSFER-ORACLE,1.0,2.594075532158513e-08,1.0,122.60963439941406,1.3546339273452759,0.8945348262786865
2,same_01,SUPPORT-LINEAR-MATCH,1.0,0.04072177782654762,0.9991748730123269,20.80234146118164,1.4156842231750488,0.8934550285339355
2,same_01,LINEAR-POP,1.0,0.1157962828874588,0.9934055937310321,11.724985122680664,1.1183853149414062,0.9032930135726929
2,same_01,LINEAR-WRONG,1.0,0.2783348560333252,0.9636504832093488,4.107524394989014,1.3492861986160278,0.931987464427948
2,same_01,RANK-1-PROJECTION-ORACLE,1.0,0.15550103783607483,0.9881343986460711,9.164210319519043,1.2698770761489868,0.9059485197067261
2,same_01,RANK-2-PROJECTION-ORACLE,1.0,0.0041052065789699554,0.9999915686277598,40.732173919677734,1.354576587677002,0.8945603370666504
2,same_01,BOUNDED-CLIP-ORACLE,1.0,0.0041052065789699554,0.9999915686277598,40.732173919677734,1.354576587677002,0.8945603370666504
2,same_01,BOUNDED-TANH-ORACLE,1.0,0.050595179200172424,0.9987280790802027,18.91669464111328,1.2436068058013916,0.8970787525177002
2,same_01,EOG-REGRESSION,1.0,2.594075532158513e-08,1.0,122.60963439941406,1.3546339273452759,0.8945348262786865
