artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,dataset,delta_SNR_db,exact_cell,method,observation_change_ratio,output_input_RMS_ratio,selected_alpha,statistical_unit,status,training_seed,unit_id
1.0,0.8946235247957237,0.7577200653676746,klados,0.0,19ch_native_linked_mastoid_256hz,RAW,0.0,1.0,0.75,source_record,success,20260811,sim37
0.34378723266396183,0.3075601458656011,0.9531520964715344,klados,9.274205117641799,19ch_native_linked_mastoid_256hz,POP,0.6925012308671338,0.7363265381443517,0.75,source_record,success,20260811,sim37
10.860903837710492,9.716420073759965,0.06506580629901661,klados,-20.71731936950707,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DET-MATCH|deployment,7.043318263803251,7.10502755608812,0.75,source_record,success,20260811,sim37
0.34378723266396183,0.3075601458656011,0.9531520964715344,klados,9.274205117641799,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DET-POP,0.6925012308671338,0.7363265381443517,0.75,source_record,success,20260811,sim37
0.34378723266396183,0.3075601458656011,0.9531520964715344,klados,9.274205117641799,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-POP,0.6925012308671338,0.7363265381443517,0.75,source_record,success,20260811,sim37
0.34378723266396183,0.3075601458656011,0.9531520964715344,klados,9.274205117641799,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|NO-SUPPORT,0.6925012308671338,0.7363265381443517,0.75,source_record,success,20260811,sim37
0.3577006940038475,0.32000745569159866,0.9507970996346174,klados,8.929604344812107,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|RHO-ONLY-POP-BASIS,0.5193759231889257,0.7528050621216944,0.75,source_record,success,20260811,sim37
7.173667597567553,6.417731791848755,0.11250240812506297,klados,-17.114824982659812,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|CONSTANT-RHO-0.5,4.652747161729371,4.7118032484265004,0.75,source_record,success,20260811,sim37
10.740648809753232,9.608837096774431,0.06318477500308887,klados,-20.62061033115322,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH-K8|deployment,6.967568326702156,7.02461739385102,0.75,source_record,success,20260811,sim37
10.926618519248366,9.775209973788206,0.06025550693991393,klados,-20.769715616585273,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH-K1|deployment,7.082056071179826,7.144635698031636,0.75,source_record,success,20260811,sim37
14.308988371300343,12.801157612993734,0.03825898107222675,klados,-23.11217861468929,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH-K8|mechanism_g1,9.290986466304764,9.346971600290557,0.75,source_record,success,20260811,sim37
4.743946843867722,4.24404644690449,0.20964030682726476,klados,-13.522796281895351,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-WRONG-1|deployment,3.4243039411957,3.168847271541598,0.75,source_record,success,20260811,sim37
6.318465340516458,5.652647734232447,0.15599753959490364,klados,-16.012232150839424,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-WRONG-1|mechanism_g1,4.4411045581452395,4.178139637169018,0.75,source_record,success,20260811,sim37
3.999523219547583,3.578067560174,0.2436917633058981,klados,-12.04016444925424,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-WRONG-2|deployment,2.6549971443531293,2.692432976278508,0.75,source_record,success,20260811,sim37
5.311030126449821,4.751372492020817,0.18162404641949284,klados,-14.503575298628675,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-WRONG-2|mechanism_g1,3.4916041392036323,3.5266613842910117,0.75,source_record,success,20260811,sim37
5.998483707293292,5.366384637648445,0.17295519041899216,klados,-15.560829671745282,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-WRONG-3|deployment,3.9130650812351986,3.978108945212895,0.75,source_record,success,20260811,sim37
7.982768762170616,7.141572727642273,0.12990584880212358,klados,-18.043070983848153,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-WRONG-3|mechanism_g1,5.195593898527344,5.259057547182518,0.75,source_record,success,20260811,sim37
0.34378723266396183,0.3075601458656011,0.9531520964715344,klados,9.274205117641799,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH|gamma=0,0.6925012308671338,0.7363265381443517,0.75,source_record,success,20260811,sim37
3.612071116006198,3.231443793614288,0.25301236589981696,klados,-11.15512584603547,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH|gamma=0.25,2.37182897308363,2.43585692046292,0.75,source_record,success,20260811,sim37
7.173667597567553,6.417731791848755,0.11250240812506297,klados,-17.114824982659812,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH|gamma=0.5,4.652747161729371,4.7118032484265004,0.75,source_record,success,20260811,sim37
10.740648809753232,9.608837096774431,0.06318477500308887,klados,-20.62061033115322,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH|gamma=0.75,6.967568326702156,7.02461739385102,0.75,source_record,success,20260811,sim37
14.308988371300343,12.801157612993734,0.03825898107222675,klados,-23.11217861468929,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH|gamma=1,9.290986466304764,9.346971600290557,0.75,source_record,success,20260811,sim37
17.877872927263976,15.99396569403894,0.023246627132374076,klados,-25.046316921296217,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH|gamma=1.25,11.617844866350527,11.673173319971458,0.75,source_record,success,20260811,sim37
