bootstrap_high,bootstrap_low,evidence_status,mean,median,method,metric,panel,participants,positive
1.1133306748397203,0.4319902563716868,,0.7061750155433816,0.41261344480480316,CALIB_REFINE_MATCH,rrmse_temporal,paired,15,15
0.5959360393459583,0.47635380090203816,,0.5297790689517278,0.49945221972448867,CALIB_REFINE_MATCH,rrmse_spectral,paired,15,15
0.9066288598894702,0.8294789720148739,,0.8737396115293288,0.9035120044575363,CALIB_REFINE_MATCH,correlation,paired,15,15
-0.7726347793810866,-1.910902661889479,,-1.2834965350488055,-1.2423567970228546,CALIB_REFINE_MATCH,snr_improvement,paired,15,1
1.677721015081616,1.366817889616422,,1.5061508227830633,1.4432102865382526,CALIB_REFINE_MATCH,artifact_rrmse,paired,15,15
0.40326192826501656,0.3432925760021034,,0.3729002756367477,0.35998298884190333,CALIB_REFINE_MATCH,artifact_correlation,paired,15,15
1.6524539606578998,1.02790534647857,,1.278127019310173,1.0264476735372932,CALIB_REFINE_MATCH,clean_output_rms_ratio,paired,15,15
1.1737404237027107,0.5106129914072168,,0.781853023393412,0.4911285332441897,CALIB_REFINE_POP_SWAP,rrmse_temporal,paired,15,15
0.6161246524683072,0.5019937549789896,,0.5546071950817688,0.5238215229233977,CALIB_REFINE_POP_SWAP,rrmse_spectral,paired,15,15
0.8843745101877456,0.8111962727254269,,0.8517452357739272,0.8747783412918066,CALIB_REFINE_POP_SWAP,correlation,paired,15,15
-1.6896522427799596,-3.2923888580071705,,-2.3657832946228647,-1.9377741771289607,CALIB_REFINE_POP_SWAP,snr_improvement,paired,15,0
2.2316431599292037,1.5569810187216515,,1.8449713196403557,1.614217144458793,CALIB_REFINE_POP_SWAP,artifact_rrmse,paired,15,15
0.3297165226317128,0.2765250668931851,,0.3040378563388444,0.31025942653202665,CALIB_REFINE_POP_SWAP,artifact_correlation,paired,15,15
1.7157886307400685,1.1016787165771842,,1.3496055895895311,1.10952725254073,CALIB_REFINE_POP_SWAP,clean_output_rms_ratio,paired,15,15
1.1255124872936861,0.4403717097557621,,0.7172214692207002,0.41344287227126747,CALIB_REFINE_WRONG,rrmse_temporal,paired,15,15
0.5999080825923039,0.478205572589838,,0.5327561927777272,0.5104062785628621,CALIB_REFINE_WRONG,rrmse_spectral,paired,15,15
0.9048184550799391,0.8269118641345181,,0.8713084445740505,0.90674053189533,CALIB_REFINE_WRONG,correlation,paired,15,15
-0.9724116997260207,-2.0904197095011807,,-1.4734409581655752,-1.3334778613452776,CALIB_REFINE_WRONG,snr_improvement,paired,15,1
1.7452405470830274,1.439258953499043,,1.574505131320169,1.5694337952672766,CALIB_REFINE_WRONG,artifact_rrmse,paired,15,15
0.3894919649970981,0.3262856538122648,,0.35826270295611096,0.3471258858287269,CALIB_REFINE_WRONG,artifact_correlation,paired,15,15
1.6650905027487208,1.0393158081037743,,1.2901410724727136,1.021749209384529,CALIB_REFINE_WRONG,clean_output_rms_ratio,paired,15,15
1.1156276508018828,0.4366352716469733,,0.7097503612928028,0.4188695949435766,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,15,15
0.6026735121634726,0.48355210219822464,,0.5365488619285833,0.5062080680720467,CALIB_SDEDIT_MATCH,rrmse_spectral,paired,15,15
0.9057933306715952,0.8281779308833566,,0.872721390201116,0.9073626440854705,CALIB_SDEDIT_MATCH,correlation,paired,15,15
-1.0037056488257619,-2.204344203872009,,-1.54293471379017,-1.3955610261264892,CALIB_SDEDIT_MATCH,snr_improvement,paired,15,1
1.7739869732569782,1.4168437435974766,,1.5748086762752285,1.5115329522765084,CALIB_SDEDIT_MATCH,artifact_rrmse,paired,15,15
