contrast,effect,first,metric,panel,participant,second
DIFF_SUPPORT,-0.005759808698191815,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-02,POP_SDEDIT
DIFF_SUPPORT,0.0012626750852729463,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-03,POP_SDEDIT
DIFF_SUPPORT,0.008239887726790796,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-05,POP_SDEDIT
DIFF_SUPPORT,0.006783322864436225,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-06,POP_SDEDIT
DIFF_SUPPORT,0.013581565106097537,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-07,POP_SDEDIT
DIFF_SUPPORT,0.01233000923527161,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-09,POP_SDEDIT
DIFF_SUPPORT,0.022692983799457278,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-11,POP_SDEDIT
DIFF_SUPPORT,0.0542761293375168,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-12,POP_SDEDIT
DIFF_SUPPORT,0.029665245778428828,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-14,POP_SDEDIT
DIFF_SUPPORT,0.022921391650855272,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-15,POP_SDEDIT
DIFF_SUPPORT,3.8276040794871236e-05,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-17,POP_SDEDIT
DIFF_SUPPORT,-0.008863562101717348,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-18,POP_SDEDIT
DIFF_SUPPORT,-0.006662921238766661,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-19,POP_SDEDIT
DIFF_SUPPORT,-0.010756892426947107,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-21,POP_SDEDIT
DIFF_SUPPORT,-0.002603911440157647,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-23,POP_SDEDIT
ONE_STEP_SPECIFICITY,-0.0036385752326206777,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-02,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.0018517895642403692,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-03,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.0020262131109815007,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-05,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.021228684555056887,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-06,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.0012725487408437597,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-07,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.027263367772971225,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-09,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.007488120900522421,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-11,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.024050986797512386,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-12,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.0045406806282699,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-14,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.027233921698867625,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-15,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.014743356970185861,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-17,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.0027336125590783356,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-18,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.03712421741422123,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-19,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.0060763003793163906,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-21,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.012498842285199041,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-23,CALIB_REFINE_WRONG
DIFF_SPECIFICITY,-0.001548822133816019,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-02,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0033883711811704686,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-03,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.003489237413117574,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-05,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.02252527784038194,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-06,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.0004374300918484897,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-07,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.027136358070558586,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-09,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.008698738560467878,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-11,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.025371230779704823,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-12,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.000408386939372396,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-14,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.026228788331186803,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-15,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.01459147018436907,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-17,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.003083536004209353,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-18,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0021153977615948616,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-19,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.008217693596589748,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-21,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.010643377313910407,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-23,CALIB_SDEDIT_WRONG
ONE_STEP_BASE,-0.003849277219000413,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-02,V25_DET_MATCH
ONE_STEP_BASE,0.005809872253426385,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-03,V25_DET_MATCH
ONE_STEP_BASE,0.0019855580974332265,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-05,V25_DET_MATCH
ONE_STEP_BASE,0.0054373077227719,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-06,V25_DET_MATCH
ONE_STEP_BASE,0.00423520132994315,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-07,V25_DET_MATCH
ONE_STEP_BASE,-0.005875126207778081,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-09,V25_DET_MATCH
ONE_STEP_BASE,0.0016372896302122575,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-11,V25_DET_MATCH
ONE_STEP_BASE,0.004043044059344858,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-12,V25_DET_MATCH
ONE_STEP_BASE,0.0014225345713874682,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-14,V25_DET_MATCH
ONE_STEP_BASE,-0.0005795231868083173,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-15,V25_DET_MATCH
ONE_STEP_BASE,-0.0007922885600816221,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-17,V25_DET_MATCH
ONE_STEP_BASE,-0.0025233383947873556,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-18,V25_DET_MATCH
ONE_STEP_BASE,-0.0038021278819448945,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-19,V25_DET_MATCH
ONE_STEP_BASE,-0.007942061224962493,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-21,V25_DET_MATCH
ONE_STEP_BASE,8.184734145699757e-05,CALIB_REFINE_MATCH,rrmse_temporal,paired,sub-23,V25_DET_MATCH
DIFF_ONE_STEP,-0.0018907558341421105,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-02,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.007552619769029267,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-03,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.00261510883880417,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-05,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.010004745122110026,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-06,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.006256150138773453,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-07,CALIB_REFINE_MATCH
DIFF_ONE_STEP,0.0053957447728110175,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-09,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.0038828779505288846,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-11,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.005789879847359569,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-12,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.002541775405645763,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-14,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.004207238496746868,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-15,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.0022788613757137033,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-17,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.002728025483734464,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-18,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.004029282889024821,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-19,CALIB_REFINE_MATCH
DIFF_ONE_STEP,0.0021195576215783385,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-21,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.007368167484094024,CALIB_SDEDIT_MATCH,rrmse_temporal,paired,sub-23,CALIB_REFINE_MATCH
ONE_STEP_SUPPORT,6.454428295032955e-05,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-02,POP_REFINE_DET
ONE_STEP_SUPPORT,0.013769008434350694,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-03,POP_REFINE_DET
ONE_STEP_SUPPORT,0.022945052872167193,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-05,POP_REFINE_DET
ONE_STEP_SUPPORT,0.11881590108850815,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-06,POP_REFINE_DET
ONE_STEP_SUPPORT,0.026696156121228443,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-07,POP_REFINE_DET
ONE_STEP_SUPPORT,0.0794618342503306,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-09,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.11655716034206187,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-11,POP_REFINE_DET
ONE_STEP_SUPPORT,0.017602737573598315,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-12,POP_REFINE_DET
ONE_STEP_SUPPORT,0.03742940010582285,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-14,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.010784658866050956,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-15,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.025632357704026054,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-17,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.0010748863999361369,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-18,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.004030114005071028,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-19,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.18985702117828462,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-21,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.08273563210169477,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-23,POP_REFINE_DET
DIFF_SUPPORT,0.016110667418607894,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-02,POP_SDEDIT
DIFF_SUPPORT,0.03372953100780174,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-03,POP_SDEDIT
DIFF_SUPPORT,0.04104279221814733,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-05,POP_SDEDIT
DIFF_SUPPORT,0.08638288764468527,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-06,POP_SDEDIT
DIFF_SUPPORT,0.05313654095297016,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-07,POP_SDEDIT
DIFF_SUPPORT,0.00019185199241555928,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-09,POP_SDEDIT
DIFF_SUPPORT,-0.11747131651049258,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-11,POP_SDEDIT
DIFF_SUPPORT,0.014267356058882852,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-12,POP_SDEDIT
DIFF_SUPPORT,0.07682917104627851,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-14,POP_SDEDIT
DIFF_SUPPORT,0.00798601034360058,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-15,POP_SDEDIT
DIFF_SUPPORT,-0.01038253854051796,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-17,POP_SDEDIT
DIFF_SUPPORT,0.028900549757195027,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-18,POP_SDEDIT
DIFF_SUPPORT,0.007310122436618216,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-19,POP_SDEDIT
DIFF_SUPPORT,-0.13222160608801126,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-21,POP_SDEDIT
DIFF_SUPPORT,0.03976982426643372,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-23,POP_SDEDIT
ONE_STEP_SPECIFICITY,0.00792011431543338,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-02,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.02327040221121679,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-03,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.026668192140313907,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-05,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.15502517938097837,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-06,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.009844823185254814,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-07,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.06894500486676014,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-09,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.007769663054663756,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-11,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.008916923739262783,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-12,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.08521446219661777,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-14,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.02213695301459384,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-15,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.10861769905293006,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-17,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.08307317717402585,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-18,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.005315403513780015,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-19,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.1783730501317542,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-21,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.004485530614852795,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-23,CALIB_REFINE_WRONG
DIFF_SPECIFICITY,0.002963331741688058,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-02,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.01233404999955745,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-03,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.006851434839219239,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-05,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.04730773397854404,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-06,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.010112667388289531,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-07,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.06850829220269028,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-09,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.009548550857616966,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-11,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.009284696502664502,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-12,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.06918295179692113,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-14,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.02257751700205679,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-15,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.10369695806396628,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-17,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.0813601766926011,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-18,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0038624101050398485,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-19,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.13000814011107842,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-21,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.011538429896036817,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-23,CALIB_SDEDIT_WRONG
ONE_STEP_BASE,0.014070715803604639,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-02,V25_DET_MATCH
ONE_STEP_BASE,0.024837155667502664,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-03,V25_DET_MATCH
ONE_STEP_BASE,0.04021087453328476,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-05,V25_DET_MATCH
ONE_STEP_BASE,0.08978309188828326,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-06,V25_DET_MATCH
ONE_STEP_BASE,0.007494711672882626,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-07,V25_DET_MATCH
ONE_STEP_BASE,0.004042158594649958,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-09,V25_DET_MATCH
ONE_STEP_BASE,0.0032793151902721362,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-11,V25_DET_MATCH
ONE_STEP_BASE,0.001666051728309581,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-12,V25_DET_MATCH
ONE_STEP_BASE,0.02105343289542616,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-14,V25_DET_MATCH
ONE_STEP_BASE,0.0004941093615996595,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-15,V25_DET_MATCH
ONE_STEP_BASE,0.0005408790820929932,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-17,V25_DET_MATCH
ONE_STEP_BASE,-0.004322748558194034,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-18,V25_DET_MATCH
ONE_STEP_BASE,-0.0004982860685629475,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-19,V25_DET_MATCH
ONE_STEP_BASE,-0.06696475150922665,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-21,V25_DET_MATCH
ONE_STEP_BASE,0.010891615867614668,CALIB_REFINE_MATCH,remaining_ratio,natural,sub-23,V25_DET_MATCH
DIFF_ONE_STEP,-0.022175539688114476,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-02,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.029035955276389136,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-03,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.0401851053269493,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-05,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.07899504977387262,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-06,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.014795790696086053,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-07,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.012031489934763329,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-09,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.02953121589647756,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-11,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.004582212723906687,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-12,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.05519351183919974,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-14,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.0070305793713300035,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-15,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.00804690319953072,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-17,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.003141893995093792,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-18,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.019199421316940524,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-19,CALIB_REFINE_MATCH
DIFF_ONE_STEP,0.04072510100662985,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-21,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.015258309125900205,CALIB_SDEDIT_MATCH,remaining_ratio,natural,sub-23,CALIB_REFINE_MATCH
ONE_STEP_SUPPORT,-0.005185013888927892,CALIB_REFINE_MATCH,preservation,natural,sub-02,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.005237710757518332,CALIB_REFINE_MATCH,preservation,natural,sub-03,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.005477709305075851,CALIB_REFINE_MATCH,preservation,natural,sub-05,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.02676570771899056,CALIB_REFINE_MATCH,preservation,natural,sub-06,POP_REFINE_DET
ONE_STEP_SUPPORT,0.0056068005715552705,CALIB_REFINE_MATCH,preservation,natural,sub-07,POP_REFINE_DET
ONE_STEP_SUPPORT,0.00048177945675287326,CALIB_REFINE_MATCH,preservation,natural,sub-09,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.020807112441272313,CALIB_REFINE_MATCH,preservation,natural,sub-11,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.01670885479147588,CALIB_REFINE_MATCH,preservation,natural,sub-12,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.00919535054001297,CALIB_REFINE_MATCH,preservation,natural,sub-14,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.02330319705681927,CALIB_REFINE_MATCH,preservation,natural,sub-15,POP_REFINE_DET
ONE_STEP_SUPPORT,0.008791207667165124,CALIB_REFINE_MATCH,preservation,natural,sub-17,POP_REFINE_DET
ONE_STEP_SUPPORT,0.0023471844425194677,CALIB_REFINE_MATCH,preservation,natural,sub-18,POP_REFINE_DET
ONE_STEP_SUPPORT,0.000996692701460744,CALIB_REFINE_MATCH,preservation,natural,sub-19,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.01684998632217316,CALIB_REFINE_MATCH,preservation,natural,sub-21,POP_REFINE_DET
ONE_STEP_SUPPORT,-0.0006415169239044616,CALIB_REFINE_MATCH,preservation,natural,sub-23,POP_REFINE_DET
DIFF_SUPPORT,0.006035056059930155,CALIB_SDEDIT_MATCH,preservation,natural,sub-02,POP_SDEDIT
DIFF_SUPPORT,0.012629286569403764,CALIB_SDEDIT_MATCH,preservation,natural,sub-03,POP_SDEDIT
DIFF_SUPPORT,0.009343115715659489,CALIB_SDEDIT_MATCH,preservation,natural,sub-05,POP_SDEDIT
DIFF_SUPPORT,-0.022778443556714434,CALIB_SDEDIT_MATCH,preservation,natural,sub-06,POP_SDEDIT
DIFF_SUPPORT,-7.851264120017909e-05,CALIB_SDEDIT_MATCH,preservation,natural,sub-07,POP_SDEDIT
DIFF_SUPPORT,-0.008923827097520043,CALIB_SDEDIT_MATCH,preservation,natural,sub-09,POP_SDEDIT
DIFF_SUPPORT,-0.023782103565764934,CALIB_SDEDIT_MATCH,preservation,natural,sub-11,POP_SDEDIT
DIFF_SUPPORT,-0.02080220533390975,CALIB_SDEDIT_MATCH,preservation,natural,sub-12,POP_SDEDIT
DIFF_SUPPORT,-0.015537663771395094,CALIB_SDEDIT_MATCH,preservation,natural,sub-14,POP_SDEDIT
