DIFF_K1_vs_DET1,OF_DET_MATCH_POP_SWAP,OF_DET_MATCH_WRONG_SWAP,OF_DET_SUBJECT,OF_SCAD_MATCH_POP_SWAP,OF_SCAD_MATCH_WRONG_SWAP,OF_SCAD_SUBJECT,seed
0.009490572873668668,0.052681930536623,0.008088836885741853,-0.06793768780810414,0.15646328227464518,0.05780085860618575,-0.05523680069757434,20260808
-0.006744887627094084,0.09454018996964607,0.009496197175365902,-0.1033787505549813,0.1515759835367354,0.03696723451770925,-0.11025646683644953,20260810
-0.012657201619650726,0.02570971313813983,0.008787201188899167,-0.10602399430757162,0.19571617890568796,0.041344483944370625,-0.11230018390343267,20260811
