absolute_path,accepted,best_criterion,config,fold,model,parameters,seed,sha256,size_bytes,training_job,updates
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260808/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260808,e6a838cb82949d62602d54b921f069986521362e9fa068a9fc455edc4c8a8732,2677601,935676,9750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260808,93348e6584cec98cf9d99d58d297d5e765aae8ab1071bfd3456668b02ac64965,5354179,935676,9750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260810/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260810,804128ac4e55ca3da4410a742b68b51c1d584acb5a64830df9a5e1128cf2f951,2677235,936280,6500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260810/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260810,7761ff93c9764dbfb6f8f5b6a989e415ad7ee1ed0e8117bc7230e229cbe8fb70,2677601,936280,6500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260810,149a148b2adaaf0b00ba8d4e710597d0978efe5605acc9b67017972896f05075,5352323,936280,6500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260811/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260811,cf1867075c673a2d8ed5c551566b67e14e8a7149be605a9665ce396bce30ba78,2677235,936280,11000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260811/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260811,3f7d06df5a51d5c63920fa4ee3e3ccf27d596412b36875698efbd512292202c9,2677601,936280,11000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_0/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,0,pop_marginal_det,329720,20260811,bc1b80a97dc750f29aadd516c4b67df0b298c667fb5d3edf33a01e97084e3cc1,5354883,936280,11000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260808/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260808,f0b28d7735dae87265db04e6090cd731aee7576e6513b2e32ec46781a7b226be,2677235,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260808/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260808,20a9ee24f00e515d9968113fcb422f1f10c29bdc946b794dc33ee76342b87f2b,2677601,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260808,8494884d67a6207587dcf5a140f657bec63c9f32769aa4ef940dbdbc4ae707d0,5359939,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260810/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260810,494c76d11fb17e9589a0150de89c55524d17e5755902198477c333ef13a19661,2677235,936280,6250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260810/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260810,f64f0b35e15ae1de890d2c4965627c2cdacc96facc4a4e11ef05ec0453a65797,2677601,936280,6250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260810,ecd1cf0c5524c45bdfa76d539497d838e318623a55e5c29ee6262001c553b8de,5352131,936280,6250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260811/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260811,8affc10ecbfd5c99545c56dde1e1106f34e693c3d0e6037ed460e3e6e826b4c2,2677235,936280,18750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260811/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260811,c6fc5f0527501551b035132c12bf2222e0593cad1f41bb6c6b6e60e2c28ee02b,2677601,936280,18750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_1/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,1,pop_marginal_det,329720,20260811,82e3cf169c24620da390bbd7df441a5de6e393df06ac2982f02848ef9b36b6a3,5359363,936280,18750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260808/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260808,6e7aed858bf48d6d39407c8423caf2aeb727e5b485ceb96b431fae27ca9faa4d,2677235,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260808/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260808,8d9c049ae0207dc309b311b05bea1f7da70360136c7424db3901933a0c5a9f85,2677601,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260808,ce41d3374f13ff9d6220b66b658d283db5b7882a3e3b7cf9e48c8af1c36f54a5,5359939,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260810/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260810,dfa6bd164b3ad55e32cb2b36dfa4e1eabf595f00f7388f2621a2dd94e3d3bb21,2677235,936280,12000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260810/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260810,7ff34faa8dcd1c1828f3a944c1bb9ece03eb321566c734fea6728cd5098ee8f4,2677601,936280,12000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260810,7074c2d957007f64631c72fd956fa0b188b444006a0931de8eba500151857a9c,5355395,936280,12000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260811/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260811,bff0e2103af98ddf7baf02a0dcecfdb570f9f9efd0c04b9af815c1935c7afbe5,2677235,936280,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260811/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260811,7420834c818fe0383ee6e9ab5ee0e632571c90836a3fc71daa1d0d67401af680,2677601,936280,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_2/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,2,pop_marginal_det,329720,20260811,e1d8808f6f5d416a0a06e1d9ce16ee1330b3682a59a6baad0dee0dffe14035f2,5359939,936280,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260808/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260808,63174fde47ef15a8f29afe5937c8e45c051c599ceacced51583236825e15a946,2677235,935676,7750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260808/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260808,2e88dd192204bbb2931fe94532f1343efd309fb78cddcc8cdd5f9bede407d120,2677601,935676,7750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260808,2b5c768cebe4adaa2584d5698637621f9b6c60013e7020fdf3677db694477869,5353027,935676,7750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260810/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260810,0650d9e9b11eb3e75b65619aa3f6c6f2dd807a08545433b818f5b256a2deee0f,2677235,936280,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260810/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260810,a36d306366dd727e5db507b70c2f76867c296bfc2716e2863ae430a8ee8f8038,2677601,936280,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260810,f3d367c9fe7412e27b6f2f17ee242f6936de54cdbd829ff661a04cb660d6ee4f,5359939,936280,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260811/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260811,c8a244611bd533f60a065343c93e05a4ee8464ac94b8e4d10256401b457728b5,2677235,936280,13500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260811/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260811,4821e5a5c8be4ea3766e6ba18bbe2b83ba205ba75c8385f77c1ad9994c06cddc,2677601,936280,13500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_3/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,3,pop_marginal_det,329720,20260811,767cec3756583a59f08900ffbe8c0ecb075b8df8c007b031a5db3c0151311b28,5356291,936280,13500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260808/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260808,2120dbbcba5833e5bb13cf7225b94b177b7fc87a39cb19742ecf817022376554,2677235,935676,11750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260808/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260808,43d6e71e1f14f486db85167e8fb3216e3f521def96e54fce576db69f5f273e2e,2677601,935676,11750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260808,bff70396f9f8517347d08ef988d8dca4948f7dc0047c513aae26b372f3cfcb77,5355267,935676,11750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260810/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260810,63cf9e9e76d2774f017d772c0331e96e4c15413eee181644b8521fbe0c5093cf,2677235,936280,10250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260810/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260810,26002b2238407e4e202c32975bbe89139bf4e4a48872d0e4a2ab2c87c7a9f960,2677601,936280,10250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260810,c0cdc2f8209977351987af1ed5a9d985e86b52f613c1c608324de1d217ffbcb5,5354435,936280,10250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260811/best_artifact.pt,yes,best_artifact,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260811,443dd40fe4912599893cbe6b473bb6fbb69a22756b259537cca9af006d9ba85a,2677235,936280,11500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260811/best_coefficient.pt,yes,best_coefficient,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260811,25c3f7ff1e2d8190f81479f6b2b58daff721423d8ab9a3eeac1a82652a579a55,2677601,936280,11500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_det/fold_4/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_det.yaml,4,pop_marginal_det,329720,20260811,4330375adb893b1574bb57b175c036b16f6e220c3edc32a8d3468236c2c57a14,5355139,936280,11500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_0/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,0,pop_marginal_scad,397944,20260808,38d0014e164dbbaef42730e5f34672ed85a1495ef9c52c295a00475afab75809,3234395,935677,7250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_0/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,0,pop_marginal_scad,397944,20260808,2a7fcb716ac3a5ebfbd6321a95189ede263a284c3ea628213e42d427606660a2,6456016,935677,7250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_0/seed_20260810/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,0,pop_marginal_scad,397944,20260810,23d54e4eca283dfc541a687119b81de8bae80e0ec253721a36914c2e0b5097f7,3234395,936421,5000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_0/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,0,pop_marginal_scad,397944,20260810,8886ce542a88963d77781b66e04b2eaad1a69db903b3b1fc1288db7c9087b5b7,6455376,936421,5000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_0/seed_20260811/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,0,pop_marginal_scad,397944,20260811,96abffc3086a6b10823db65b932e90494f80fe6a471383ec1329e98b6f69ca7f,3234395,936421,7250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_0/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,0,pop_marginal_scad,397944,20260811,cbc1a3ba74c98ab1e3968449f07d94798fc0ecffebdbbdf4f0a212b8f2e35dd4,6456016,936421,7250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_1/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,1,pop_marginal_scad,397944,20260808,30f2865f44bcaabe67f4de3ba028b6a4153ebbe55c1ef2a6b144e3a99712b7e9,3234395,935677,7500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_1/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,1,pop_marginal_scad,397944,20260808,cfcc34f042fd624aab3566eb7b118abeca9508ce79baf1ecafe49cbeac25b8fc,6456080,935677,7500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_1/seed_20260810/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,1,pop_marginal_scad,397944,20260810,877a3d8d6541cd0eb33e0d723aada528a4b16fab88f0184da48b17cbc08eb101,3234395,936421,5500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_1/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,1,pop_marginal_scad,397944,20260810,6257ebaa6b409775702fdf7f8dae818437c0f191db14be150457a4ff5ee6bb54,6455504,936421,5500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_1/seed_20260811/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,1,pop_marginal_scad,397944,20260811,3bdf9b6b447e4957f84a68018ed916a262ed02b506abfbfd9a240c5cfd27a2bd,3234395,936421,7000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_1/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,1,pop_marginal_scad,397944,20260811,5a92cf40ef33978045ac858a489264fc13791b5bfc56e3078f15f43cbe520c07,6455952,936421,7000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_2/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,2,pop_marginal_scad,397944,20260808,857a93e8c17dc104bb3d11896c990ff9a669ef3ec676501a5400280574b1435e,3234395,935677,11000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_2/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,2,pop_marginal_scad,397944,20260808,c5b271574f8e2da1fe22d7a588862789a8eadfc555cb9b8a60f920ee30110141,6457104,935677,11000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_2/seed_20260810/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,2,pop_marginal_scad,397944,20260810,940c632225864349210177e8837336632455fd54ab431920fe41695ce8a96d42,3234395,936421,8250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_2/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,2,pop_marginal_scad,397944,20260810,3bbcf7c96891f4e658e5517a00047ecadd8df35e228c19d49a0be434c3429719,6456336,936421,8250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_2/seed_20260811/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,2,pop_marginal_scad,397944,20260811,b58a3bb7692e11053615fcfb4366fef6fbb3d401a33dd6201d425f0ef3454fe8,3234395,936421,6750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_2/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,2,pop_marginal_scad,397944,20260811,8d7e7388e43b53c67ab960c5b451ae25d1d9287fe6299f1b691d003714b53dd0,6455888,936421,6750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_3/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,3,pop_marginal_scad,397944,20260808,911bf695f18f551ad5a62f379b2e17bf232a50646995fef4cad17d4871c079b0,3234395,935677,14000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_3/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,3,pop_marginal_scad,397944,20260808,80141cb3a349927fffae22fd573e02efc6e740ccf54e1efa0b892bb0c75f7d14,6457936,935677,14000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_3/seed_20260810/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,3,pop_marginal_scad,397944,20260810,c897daa750ab243100fe27e54981cc4d27ffc32a08fe16d689a24dc6d11b6944,3234395,936421,8750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_3/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,3,pop_marginal_scad,397944,20260810,d7cbbf8e2a7ba4a09129cf54df2882ce42ae54180b41e1e802e9a65f20237774,6456464,936421,8750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_3/seed_20260811/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,3,pop_marginal_scad,397944,20260811,85d857978178293f7692d2b0a29a368c98b0a5ae02334a284fd4f6db9b37a8bb,3234395,936421,7750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_3/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,3,pop_marginal_scad,397944,20260811,3a353cf2845ea2673451bd95bf7a4cd18be5778a85f96837a2733be38701cccb,6456144,936421,7750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_4/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,4,pop_marginal_scad,397944,20260808,806c2ca0fdfc6dc6b6e0d66a999c6b91fd885627a3db95f2dfd5db0df8899173,3234395,935677,6000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_4/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,4,pop_marginal_scad,397944,20260808,792d95f1f6101dd834e8538172f95d7479f694648caa5db102e3cb0d0dda7de7,6455632,935677,6000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_4/seed_20260810/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,4,pop_marginal_scad,397944,20260810,9e6189c5649f76b0f9c21816622810f659ba1aa4474c1f558f9188894f97c921,3234395,936421,10250
