method,participant,rrmse_temporal,severity
V22_FIX_POP,sub-11,0.18968806081381306,mild
V22_FIX_POP,sub-12,0.5989239670728382,medium
V22_FIX_POP,sub-14,0.6019263746160449,medium
V22_FIX_WRONG,sub-14,0.13349759476189849,mild
V22_FIX_WRONG,sub-11,1.6987093798816204,severe
V22_FIX_WRONG,sub-11,0.5947269582748413,medium
V22_FIX_WRONG,sub-12,3.4960859090089804,severe
V22_FIX_WRONG,sub-12,0.12666385698126803,mild
V22_FIX_WRONG,sub-14,1.3852536040358245,severe
V22_FIX_WRONG,sub-11,0.1804266224634413,mild
V22_FIX_WRONG,sub-12,0.6066028946324399,medium
V22_FIX_WRONG,sub-14,0.5370677574114366,medium
OF_DET_MATCH,sub-14,0.17982771406089193,mild
OF_DET_MATCH,sub-11,1.993706464767456,severe
OF_DET_MATCH,sub-11,0.5575881596406301,medium
OF_DET_MATCH,sub-12,2.8529245889849135,severe
OF_DET_MATCH,sub-12,0.19444133716729262,mild
OF_DET_MATCH,sub-14,1.4568357025273144,severe
OF_DET_MATCH,sub-11,0.2164087939888375,mild
OF_DET_MATCH,sub-12,0.5596558519622735,medium
OF_DET_MATCH,sub-14,0.5001921605582189,medium
OF_DET_POP_SWAP,sub-14,0.25170659431399994,mild
OF_DET_POP_SWAP,sub-11,1.9432150502171783,severe
OF_DET_POP_SWAP,sub-11,0.622351795832316,medium
OF_DET_POP_SWAP,sub-12,3.437055938773685,severe
OF_DET_POP_SWAP,sub-12,0.22529107086403774,mild
OF_DET_POP_SWAP,sub-14,1.692847269276778,severe
OF_DET_POP_SWAP,sub-11,0.24720959402790896,mild
OF_DET_POP_SWAP,sub-12,0.6099340424203036,medium
OF_DET_POP_SWAP,sub-14,0.6045040352778002,medium
OF_DET_WRONG_SWAP,sub-14,0.18443444995811922,mild
OF_DET_WRONG_SWAP,sub-11,1.8780079931020737,severe
OF_DET_WRONG_SWAP,sub-11,0.5815637946128844,medium
OF_DET_WRONG_SWAP,sub-12,3.429037081864145,severe
OF_DET_WRONG_SWAP,sub-12,0.19655099976807833,mild
OF_DET_WRONG_SWAP,sub-14,1.6743579463412364,severe
OF_DET_WRONG_SWAP,sub-11,0.1978858142164132,mild
OF_DET_WRONG_SWAP,sub-12,0.5608555810493335,medium
OF_DET_WRONG_SWAP,sub-14,0.533116737700472,medium
POP_MARGINAL_DET,sub-14,0.13974845230426472,mild
POP_MARGINAL_DET,sub-11,1.7626075028545325,severe
POP_MARGINAL_DET,sub-11,0.5385662666956584,medium
POP_MARGINAL_DET,sub-12,3.252311713827981,severe
POP_MARGINAL_DET,sub-12,0.1376396709035129,mild
POP_MARGINAL_DET,sub-14,1.5217763814143836,severe
POP_MARGINAL_DET,sub-11,0.16840570294787283,mild
POP_MARGINAL_DET,sub-12,0.5152397249874315,medium
POP_MARGINAL_DET,sub-14,0.5115056766404046,medium
OF_SCAD_K1_MATCH,sub-14,0.236225975936844,mild
OF_SCAD_K1_MATCH,sub-11,2.0794659223821426,severe
OF_SCAD_K1_MATCH,sub-11,0.6041808287302654,medium
OF_SCAD_K1_MATCH,sub-12,2.7784529828362996,severe
OF_SCAD_K1_MATCH,sub-12,0.2505525391433359,mild
OF_SCAD_K1_MATCH,sub-14,1.5092589020108182,severe
OF_SCAD_K1_MATCH,sub-11,0.26539326925255935,mild
OF_SCAD_K1_MATCH,sub-12,0.5960432657024316,medium
OF_SCAD_K1_MATCH,sub-14,0.540694441157158,medium
OF_SCAD_K1_POP_SWAP,sub-14,0.5378838726759549,mild
OF_SCAD_K1_POP_SWAP,sub-11,2.1833612852626376,severe
OF_SCAD_K1_POP_SWAP,sub-11,0.9487928855419159,medium
OF_SCAD_K1_POP_SWAP,sub-12,3.6973417040374543,severe
OF_SCAD_K1_POP_SWAP,sub-12,0.4184223117826636,mild
OF_SCAD_K1_POP_SWAP,sub-14,2.0132355879371366,severe
OF_SCAD_K1_POP_SWAP,sub-11,0.48113916821131425,mild
OF_SCAD_K1_POP_SWAP,sub-12,0.8770170802609961,medium
OF_SCAD_K1_POP_SWAP,sub-14,0.9210081281084003,medium
OF_SCAD_K1_WRONG_SWAP,sub-14,0.23804536487777436,mild
OF_SCAD_K1_WRONG_SWAP,sub-11,1.9311619607938662,severe
OF_SCAD_K1_WRONG_SWAP,sub-11,0.6192810499668121,medium
OF_SCAD_K1_WRONG_SWAP,sub-12,3.5308873289161262,severe
OF_SCAD_K1_WRONG_SWAP,sub-12,0.23841402414002158,mild
OF_SCAD_K1_WRONG_SWAP,sub-14,1.7084356422225635,severe
OF_SCAD_K1_WRONG_SWAP,sub-11,0.24042966233387794,mild
OF_SCAD_K1_WRONG_SWAP,sub-12,0.5931659178775653,medium
OF_SCAD_K1_WRONG_SWAP,sub-14,0.5694730444387957,medium
POP_MARGINAL_SCAD_K1,sub-14,0.15065244656051532,mild
POP_MARGINAL_SCAD_K1,sub-11,1.7302048032482464,severe
POP_MARGINAL_SCAD_K1,sub-11,0.53937886317571,medium
POP_MARGINAL_SCAD_K1,sub-12,3.2070203247997497,severe
POP_MARGINAL_SCAD_K1,sub-12,0.14595350104405783,mild
POP_MARGINAL_SCAD_K1,sub-14,1.5213824049569666,severe
POP_MARGINAL_SCAD_K1,sub-11,0.17664959067989092,mild
POP_MARGINAL_SCAD_K1,sub-12,0.5076293422464738,medium
POP_MARGINAL_SCAD_K1,sub-14,0.5102258128951295,medium
RAW,sub-14,0.1296140207394735,mild
RAW,sub-11,2.440774030983448,severe
RAW,sub-11,0.7383527183532714,medium
RAW,sub-12,4.603556235631307,severe
RAW,sub-12,0.1383679761269758,mild
RAW,sub-14,2.6258188914507627,severe
RAW,sub-11,0.18573178695387219,mild
RAW,sub-12,0.7532487072442707,medium
RAW,sub-14,0.7564883358550795,medium
STANDARD,sub-14,0.1296140207394735,mild
STANDARD,sub-11,2.440774030983448,severe
STANDARD,sub-11,0.7383527183532714,medium
STANDARD,sub-12,4.603556235631307,severe
STANDARD,sub-12,0.1383679761269758,mild
STANDARD,sub-14,2.6258188914507627,severe
STANDARD,sub-11,0.18573178695387219,mild
STANDARD,sub-12,0.7532487072442707,medium
STANDARD,sub-14,0.7564883358550795,medium
V22_FIX_MATCH,sub-18,1.36538519348417,severe
V22_FIX_MATCH,sub-15,0.15548964311980296,mild
V22_FIX_MATCH,sub-17,0.1842245820166898,mild
V22_FIX_MATCH,sub-17,0.5829064026474953,medium
V22_FIX_MATCH,sub-15,0.562895602193372,medium
V22_FIX_MATCH,sub-17,1.2884478637150356,severe
V22_FIX_MATCH,sub-18,0.5909999112288157,medium
V22_FIX_MATCH,sub-18,0.19998404782255305,mild
V22_FIX_MATCH,sub-15,2.827264040708542,severe
V22_FIX_POP,sub-18,1.459431996515819,severe
V22_FIX_POP,sub-15,0.16326795756699047,mild
V22_FIX_POP,sub-17,0.18533649405220612,mild
V22_FIX_POP,sub-17,0.5888998091220856,medium
V22_FIX_POP,sub-15,0.5472251690667251,medium
V22_FIX_POP,sub-17,1.3193226150103978,severe
V22_FIX_POP,sub-18,0.6182334137459596,medium
V22_FIX_POP,sub-18,0.19313482200959697,mild
V22_FIX_POP,sub-15,2.8351104706525803,severe
V22_FIX_WRONG,sub-18,1.41039120384625,severe
V22_FIX_WRONG,sub-15,0.16999515969480153,mild
V22_FIX_WRONG,sub-17,0.18894218697013068,mild
V22_FIX_WRONG,sub-17,0.5855399290720622,medium
V22_FIX_WRONG,sub-15,0.5597657253002298,medium
V22_FIX_WRONG,sub-17,1.3323224714824131,severe
V22_FIX_WRONG,sub-18,0.5893068884809812,medium
V22_FIX_WRONG,sub-18,0.187084168375409,mild
V22_FIX_WRONG,sub-15,2.8200804320248687,severe
OF_DET_MATCH,sub-18,1.6931267539660135,severe
OF_DET_MATCH,sub-15,0.2717138134601365,mild
OF_DET_MATCH,sub-17,0.28365112208421267,mild
OF_DET_MATCH,sub-17,0.6657396617862914,medium
OF_DET_MATCH,sub-15,0.6146597670412612,medium
OF_DET_MATCH,sub-17,1.6335303692590621,severe
OF_DET_MATCH,sub-18,0.6482040584087372,medium
OF_DET_MATCH,sub-18,0.2913594417597936,mild
OF_DET_MATCH,sub-15,2.9314161006248356,severe
OF_DET_POP_SWAP,sub-18,1.8313353107089088,severe
OF_DET_POP_SWAP,sub-15,0.3318502680514472,mild
OF_DET_POP_SWAP,sub-17,0.34633469099090214,mild
OF_DET_POP_SWAP,sub-17,0.7265210035774444,medium
OF_DET_POP_SWAP,sub-15,0.6562128813787438,medium
OF_DET_POP_SWAP,sub-17,1.6492720433643886,severe
OF_DET_POP_SWAP,sub-18,0.7033830504450532,medium
OF_DET_POP_SWAP,sub-18,0.34097169937143,mild
OF_DET_POP_SWAP,sub-15,3.0057339568932853,severe
OF_DET_WRONG_SWAP,sub-18,1.8388032260395233,severe
OF_DET_WRONG_SWAP,sub-15,0.3028961104531604,mild
OF_DET_WRONG_SWAP,sub-17,0.291894172049231,mild
OF_DET_WRONG_SWAP,sub-17,0.6630306472380956,medium
OF_DET_WRONG_SWAP,sub-15,0.6201888963408854,medium
OF_DET_WRONG_SWAP,sub-17,1.6459588419823419,severe
