package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
RAW-SUPPORT-CLEAN,20260808,1,same_01,RAW,0.4012896716594696,0.9290639011983444,0.0,0.0
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-POP,0.4577680826187134,0.8902633069284048,-1.1437513828277588,-0.011713981628417969
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-POP-K1,0.5263453722000122,0.8535055669082572,-2.356257677078247,-0.038125842809677124
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-POP-K8,0.4055936336517334,0.9156320150205531,-0.09266345202922821,0.005694925785064697
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-MATCH,0.4650644361972809,0.8872401424961013,-1.281103491783142,-0.014650464057922363
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-MATCH-K1,0.5301871299743652,0.8507612782328386,-2.419424533843994,-0.045218050479888916
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-MATCH-K8,0.406584769487381,0.9156869245319671,-0.11386281996965408,-0.011277735233306885
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-2,0.48110470175743103,0.8788557777713387,-1.5756334066390991,-0.0048409104347229
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-2-K1,0.5489704608917236,0.8438927553419352,-2.72182035446167,-0.025808721780776978
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-2-K8,0.43777066469192505,0.8997107165755844,-0.755773663520813,0.02024996280670166
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-3,0.4842755198478699,0.8768452533684395,-1.6326911449432373,-0.022363662719726562
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-3-K1,0.6244845986366272,0.7959164976140822,-3.8412749767303467,-0.035101115703582764
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-3-K8,0.5089763402938843,0.8626412792642406,-2.0647928714752197,0.003493696451187134
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-4,0.47009652853012085,0.884148463440748,-1.374582052230835,-0.011734873056411743
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-4-K1,0.5225374698638916,0.8555047342232063,-2.293189287185669,-0.04184338450431824
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-4-K8,0.39937326312065125,0.9188090246311512,0.041579246520996094,-0.0009340345859527588
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-5,0.42992523312568665,0.903092692046047,-0.5987002849578857,0.006659269332885742
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-5-K1,0.4820169508457184,0.8818638435258793,-1.5920876264572144,-0.010942310094833374
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-5-K8,0.36992621421813965,0.9293362083696517,0.7068568468093872,0.03862306475639343
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-6,0.459327757358551,0.8900433742305954,-1.1732946634292603,-0.02554956078529358
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-6-K1,0.5431724786758423,0.8466194984685455,-2.629595994949341,-0.028566330671310425
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-6-K8,0.4146435260772705,0.9104774666620297,-0.28433865308761597,0.021527498960494995
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-7,0.4602314233779907,0.8901765209791938,-1.1903661489486694,-0.01710212230682373
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-7-K1,0.5164781808853149,0.8586511563853477,-2.191880702972412,-0.03701424598693848
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-7-K8,0.4076900780200958,0.9162609766421296,-0.13744385540485382,-0.0022135376930236816
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-8,0.47398829460144043,0.88222429574723,-1.4461928606033325,-0.016820698976516724
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-8-K1,0.5362200140953064,0.8473376245058409,-2.517700672149658,-0.049546509981155396
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-8-K8,0.4020881950855255,0.9182094837500923,-0.017266828566789627,-0.013729959726333618
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-9,0.4466949999332428,0.8971967207642595,-0.9310624003410339,-0.045900553464889526
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-9-K1,0.5357492566108704,0.846222119813842,-2.510073184967041,-0.0722830593585968
RAW-SUPPORT-CLEAN,20260808,1,same_01,DIFF-CLEAN-WRONG-9-K8,0.40330570936203003,0.9192336422204683,-0.043528784066438675,-0.046490997076034546
RAW-SUPPORT-CLEAN,20260808,1,same_01,DET-CLEAN-WRONG-op,0.4577680826187134,0.8902633069284048,-1.1437513828277588,-0.011713981628417969
