artifact_attenuation_db,covariance_distortion,eeg_eog_coherence_reduction,erp_proxy,heldout_eog_remaining_ratio,method,observation_change_ratio,output_input_rms_ratio,participant,preservation,psd_distortion,seed,ssvep_proxy
-0.20835164602912662,0.1815403703471173,0.05189076943765289,0.7923042904558595,1.0306952668245455,OF_SCAD_K1_MATCH,0.19198507461584965,0.9900048689686427,sub-03,0.7923042904558595,0.30399520098804117,20260808,0.7923042904558595
0.15274963482071988,0.21167508386244674,0.054024306606560414,0.7522221817552229,0.9884213149199909,OF_SCAD_K1_MATCH,0.1877689163493216,0.986606345254442,sub-05,0.7522221817552229,0.3580261935054814,20260808,0.7522221817552229
-0.9843841566348098,0.14510241353616996,0.023607385105997983,0.8485088541501016,1.231443927786941,OF_SCAD_K1_WRONG,0.13995306541472954,0.9932848113515513,sub-02,0.8485088541501016,0.3912601828362921,20260808,0.8485088541501016
-1.1469040583126526,0.299932406117222,0.04458274782255516,0.6872467472715811,1.1749521160476577,OF_SCAD_K1_WRONG,0.28655573573567666,1.0138482501600656,sub-03,0.6872467472715811,0.3564133832226751,20260808,0.6872467472715811
-0.16639796039061652,0.4318153314365138,0.05795309954155988,0.5890274006045707,1.0395391526762638,OF_SCAD_K1_WRONG,0.3049973466168061,1.0198486933340858,sub-05,0.5890274006045707,0.4241327616244097,20260808,0.5890274006045707
-0.815368568039235,0.11437888110744376,0.017128797325377806,0.8845023250591048,1.2871882358859013,POP_MARGINAL_SCAD_K1,0.10761968127156407,0.9962697092976575,sub-02,0.8845023250591048,0.2764790464785048,20260808,0.8845023250591048
0.13540840249758734,0.11207964844273043,0.033050389341697003,0.8682122672253275,0.9871660476036469,POP_MARGINAL_SCAD_K1,0.12385977117270984,0.9911288035040133,sub-03,0.8682122672253275,0.21404210488794992,20260808,0.8682122672253275
0.03299023758237512,0.13217034884581072,0.023628805663530716,0.8517627174903385,0.9996156490286491,POP_MARGINAL_SCAD_K1,0.11387781346754217,0.9856420665665985,sub-05,0.8517627174903385,0.253354094365587,20260808,0.8517627174903385
-1.6280729597739562e-08,0.0,0.0,1.0,1.0000000018743889,RAW,0.0,1.0,sub-02,1.0,0.0,20260808,1.0
2.0679765352934454e-08,0.0,0.0,1.0,0.9999999976191546,RAW,0.0,1.0,sub-03,1.0,0.0,20260808,1.0
5.85585401967285e-08,0.0,0.0,1.0,0.9999999932581994,RAW,0.0,1.0,sub-05,1.0,0.0,20260808,1.0
-1.6280729597739562e-08,0.0,0.0,1.0,1.0000000018743889,STANDARD,0.0,1.0,sub-02,1.0,0.0,20260808,1.0
2.0679765352934454e-08,0.0,0.0,1.0,0.9999999976191546,STANDARD,0.0,1.0,sub-03,1.0,0.0,20260808,1.0
5.85585401967285e-08,0.0,0.0,1.0,0.9999999932581994,STANDARD,0.0,1.0,sub-05,1.0,0.0,20260808,1.0
-3.1655936713373385,0.4300766886560344,-0.020995047910163895,0.6447883178020912,1.6795889785173426,OF_DET_MATCH,0.328381508484002,1.0585779818082153,sub-02,0.6447883178020912,0.7917615121552766,20260810,0.6447883178020912
-1.9821584204638125,0.3649384074410768,0.01070360328221178,0.6241728317607462,1.2893032605757542,OF_DET_MATCH,0.35156470198901396,1.05386541034716,sub-03,0.6241728317607462,0.48204553860417554,20260810,0.6241728317607462
-1.1938373858403681,0.5039315684505762,-0.004008499638656348,0.47985397379780004,1.1937638515599065,OF_DET_MATCH,0.41921672575593316,1.0652733216179124,sub-05,0.47985397379780004,0.6206287709355768,20260810,0.47985397379780004
-2.6352153619427585,0.3620816457491573,-0.01743883547156795,0.6955872719974345,1.5331461760334353,OF_DET_WRONG,0.2799577312910196,1.0526103638804913,sub-02,0.6955872719974345,0.6605298304887678,20260810,0.6955872719974345
-2.383466774875526,0.4271773679325404,0.02619327068831119,0.5679309193450672,1.3613969297049142,OF_DET_WRONG,0.4094675887895692,1.0592726989091832,sub-03,0.5679309193450672,0.5221356373136591,20260810,0.5679309193450672
-1.153414842213669,0.5089402683469447,0.007126318783936336,0.4733314558720099,1.1746381638198762,OF_DET_WRONG,0.4094154760428695,1.0689000821318588,sub-05,0.4733314558720099,0.6094360686664121,20260810,0.4733314558720099
-0.6724115826592733,0.10399479619993186,0.0197041083382925,0.8992525092824266,1.2677024702206785,POP_MARGINAL_DET,0.09472978084746171,0.99255218129409,sub-02,0.8992525092824266,0.25841287499883925,20260810,0.8992525092824266
0.22601360270884974,0.09750548041490577,0.031224189068601898,0.8836352654835746,0.9763899939479295,POP_MARGINAL_DET,0.1108860782072844,0.9906366343252292,sub-03,0.8836352654835746,0.19246761181281422,20260810,0.8836352654835746
0.03053199025674526,0.11246142514932796,0.019474784831210446,0.8623333260861404,0.99930555514795,POP_MARGINAL_DET,0.10342700880977111,0.9904494009612345,sub-05,0.8623333260861404,0.22105212954197181,20260810,0.8623333260861404
-4.086751455404397,0.49629294208926705,0.040050958718456035,0.5777819646684238,2.4068472346131915,OF_SCAD_K1_MATCH,0.3944997217902079,0.9925310264907944,sub-02,0.5777819646684238,0.7042337220688958,20260810,0.5777819646684238
-1.8945540251441926,0.34580252645517034,0.05129470245681151,0.6149224114043458,1.2948616949988199,OF_SCAD_K1_MATCH,0.3621792540844959,1.0361629985050183,sub-03,0.6149224114043458,0.515712864655793,20260810,0.6149224114043458
-0.8960495663591694,0.4615883937667869,0.053843554740253985,0.5308297869245869,1.1488361066253134,OF_SCAD_K1_MATCH,0.37040503930575563,1.022661575783111,sub-05,0.5308297869245869,0.6322059665244106,20260810,0.5308297869245869
-2.2610266735739977,0.27601513666902255,-0.01097687325985696,0.7165342502107755,1.4506372411516428,OF_SCAD_K1_WRONG,0.2619035654184005,1.036510542593428,sub-02,0.7165342502107755,0.6100276096795322,20260810,0.7165342502107755
-3.2628770509354275,0.5488837987078452,0.010323370668145095,0.45026299600902303,1.5641735585084107,OF_SCAD_K1_WRONG,0.5076629001041334,1.1032732210647564,sub-03,0.45026299600902303,0.6040516231353124,20260810,0.45026299600902303
-1.5590619556013505,0.8484855541434667,0.013580821346882425,0.2965260635914669,1.2728235974547693,OF_SCAD_K1_WRONG,0.5438145501680233,1.148834235592959,sub-05,0.2965260635914669,0.7014255768288105,20260810,0.2965260635914669
-0.811247241868613,0.14152777820010443,0.03578577700568722,0.8651949485835925,1.3257610070549002,POP_MARGINAL_SCAD_K1,0.1278572273024645,0.9836422362053979,sub-02,0.8651949485835925,0.3318013722472816,20260810,0.8651949485835925
0.2402575933800518,0.13374025300980708,0.05463221165334875,0.8422365740700722,0.9763123509962233,POP_MARGINAL_SCAD_K1,0.1508737039945004,0.9844653741228018,sub-03,0.8422365740700722,0.25546305339790126,20260810,0.8422365740700722
0.2106167169367159,0.17230195334485054,0.05353228728608197,0.8131009998994049,0.9813802463404627,POP_MARGINAL_SCAD_K1,0.14887414457033668,0.9708490748242292,sub-05,0.8131009998994049,0.30689029327205186,20260810,0.8131009998994049
-1.6280729597739562e-08,0.0,0.0,1.0,1.0000000018743889,RAW,0.0,1.0,sub-02,1.0,0.0,20260810,1.0
2.0679765352934454e-08,0.0,0.0,1.0,0.9999999976191546,RAW,0.0,1.0,sub-03,1.0,0.0,20260810,1.0
5.85585401967285e-08,0.0,0.0,1.0,0.9999999932581994,RAW,0.0,1.0,sub-05,1.0,0.0,20260810,1.0
-1.6280729597739562e-08,0.0,0.0,1.0,1.0000000018743889,STANDARD,0.0,1.0,sub-02,1.0,0.0,20260810,1.0
2.0679765352934454e-08,0.0,0.0,1.0,0.9999999976191546,STANDARD,0.0,1.0,sub-03,1.0,0.0,20260810,1.0
5.85585401967285e-08,0.0,0.0,1.0,0.9999999932581994,STANDARD,0.0,1.0,sub-05,1.0,0.0,20260810,1.0
-1.8238306232462467,0.2328125037998671,0.0405757084976007,0.8058301286831488,1.5757629575616476,OF_DET_MATCH,0.17799151761605678,0.9723226742276712,sub-02,0.8058301286831488,0.4042114591957247,20260811,0.8058301286831488
0.30539261594337397,0.1361408013385434,0.056020997433756436,0.8559716213806446,0.9678169843320573,OF_DET_MATCH,0.13589467583750647,0.9806498962776669,sub-03,0.8559716213806446,0.23587030320049865,20260811,0.8559716213806446
0.14907729569005482,0.180682421923713,0.04239234445806322,0.8039881458380919,0.9897384934219997,OF_DET_MATCH,0.13573744302389992,0.9700458711703289,sub-05,0.8039881458380919,0.2821656826889977,20260811,0.8039881458380919
-0.7787406820993428,0.1124491275004373,0.02460135195435395,0.8862587519839996,1.2103073615727682,OF_DET_WRONG,0.10224313948019768,0.9896196305679147,sub-02,0.8862587519839996,0.3250765559331071,20260811,0.8862587519839996
-1.0923706511861302,0.19115581139002122,0.025879062916926432,0.6977563876149486,1.2000145887152793,OF_DET_WRONG,0.2673065963921637,1.050064022411114,sub-03,0.6977563876149486,0.26949889996739307,20260811,0.6977563876149486
-0.6623249633964341,0.2427744254077838,0.014941069075832134,0.6081718194612181,1.125868865967428,OF_DET_WRONG,0.2974414742210965,1.0736562502088343,sub-05,0.6081718194612181,0.32377512286791404,20260811,0.6081718194612181
-0.6112469872471161,0.074225972618529,0.010293820382988667,0.9226046426984156,1.1860561934730012,POP_MARGINAL_DET,0.07215901805891345,0.9954836285733611,sub-02,0.9226046426984156,0.20438498685777448,20260811,0.9226046426984156
0.15524238282409308,0.07046342397294987,0.022667361169863537,0.9121184808565374,0.9833924638820154,POP_MARGINAL_DET,0.08440686133127223,0.9912118839809095,sub-03,0.9121184808565374,0.14561914840930293,20260811,0.9121184808565374
0.04206454753642288,0.0928476262786918,0.01674602490648365,0.8979666019384328,0.9967498989936208,POP_MARGINAL_DET,0.08242736790911649,0.9897098614876721,sub-05,0.8979666019384328,0.19019927183363525,20260811,0.8979666019384328
-2.321292587415566,0.2849997761395919,0.04296680604675382,0.7531331759788107,1.7559634214828048,OF_SCAD_K1_MATCH,0.22718367120137253,0.976003893999609,sub-02,0.7531331759788107,0.521735429301704,20260811,0.7531331759788107
-0.1560776709098591,0.1864201469041987,0.05209676629417922,0.8028810753511112,1.023816486577756,OF_SCAD_K1_MATCH,0.1834405843712378,0.9869372331826011,sub-03,0.8028810753511112,0.3026089754703491,20260811,0.8028810753511112
0.037917261178750924,0.2720337594146138,0.05084340403352916,0.6998228217340711,1.0076377126833143,OF_SCAD_K1_MATCH,0.2003539961799408,0.9699991782428011,sub-05,0.6998228217340711,0.4092269179744921,20260811,0.6998228217340711
-1.1148183966532021,0.15867953617953512,0.025867344423102335,0.8427712043051914,1.2748773967425846,OF_SCAD_K1_WRONG,0.14119987627513633,0.9932408080091887,sub-02,0.8427712043051914,0.40203733855484325,20260811,0.8427712043051914
-1.4499035752049518,0.25626055984056856,0.03553802980696932,0.6387778541465337,1.251629428207931,OF_SCAD_K1_WRONG,0.3228367254079821,1.0583820914084743,sub-03,0.6387778541465337,0.350089259335222,20260811,0.6387778541465337
-0.7225270840925516,0.3601031368979815,0.046122360696429415,0.5435884023455588,1.1368380457826792,OF_SCAD_K1_WRONG,0.3630750885369148,1.07155449050384,sub-05,0.5435884023455588,0.46137028764230914,20260811,0.5435884023455588
-0.651673137084163,0.0933357854815459,0.016734599808749407,0.9031851900219049,1.2056750965530234,POP_MARGINAL_SCAD_K1,0.08878551426618715,0.992648973295796,sub-02,0.9031851900219049,0.24942386953501097,20260811,0.9031851900219049
0.16013526835158579,0.09038547496136153,0.032899656969635684,0.8891085024982921,0.9834065141479179,POP_MARGINAL_SCAD_K1,0.10602442685887777,0.9894809623063416,sub-03,0.8891085024982921,0.18401264507330709,20260811,0.8891085024982921
0.08400742743147172,0.1218820155419252,0.026326871321670373,0.8645357033107507,0.9919471646406856,POP_MARGINAL_SCAD_K1,0.10563995283369032,0.9858061707053721,sub-05,0.8645357033107507,0.23723102662038267,20260811,0.8645357033107507
-1.6280729597739562e-08,0.0,0.0,1.0,1.0000000018743889,RAW,0.0,1.0,sub-02,1.0,0.0,20260811,1.0
2.0679765352934454e-08,0.0,0.0,1.0,0.9999999976191546,RAW,0.0,1.0,sub-03,1.0,0.0,20260811,1.0
5.85585401967285e-08,0.0,0.0,1.0,0.9999999932581994,RAW,0.0,1.0,sub-05,1.0,0.0,20260811,1.0
-1.6280729597739562e-08,0.0,0.0,1.0,1.0000000018743889,STANDARD,0.0,1.0,sub-02,1.0,0.0,20260811,1.0
2.0679765352934454e-08,0.0,0.0,1.0,0.9999999976191546,STANDARD,0.0,1.0,sub-03,1.0,0.0,20260811,1.0
5.85585401967285e-08,0.0,0.0,1.0,0.9999999932581994,STANDARD,0.0,1.0,sub-05,1.0,0.0,20260811,1.0
0.4691022956273339,0.24478582751412822,0.06071638867170579,0.774019601233029,0.9486563441449053,OF_DET_MATCH,0.16769505328887047,0.9419100942107455,sub-06,0.774019601233029,0.38283363146307803,20260808,0.774019601233029
-0.2090411564527117,0.21265463417213412,0.05148750681025325,0.7874564767391545,1.040689997759153,OF_DET_MATCH,0.18615062008796548,0.9801286948203964,sub-07,0.7874564767391545,0.35545888639570894,20260808,0.7874564767391545
-2.9084866461000036,0.3745318089886616,-0.029115549691528853,0.7625804325421583,1.6846157601430791,OF_DET_MATCH,0.22658373932188394,1.0562539947405176,sub-09,0.7625804325421583,0.8557511578902819,20260808,0.7625804325421583
0.22692412758034075,0.17272974547348752,0.03659683484260065,0.8146853871628713,0.9751116975061208,OF_DET_WRONG,0.1373755649010588,0.9755265739461215,sub-06,0.8146853871628713,0.29071048509612885,20260808,0.8146853871628713
-0.2696212919380275,0.22958453939036047,0.04524638594966024,0.777843555285898,1.0486510218955412,OF_DET_WRONG,0.19146257242957795,0.9801387330932019,sub-07,0.777843555285898,0.402825452085899,20260808,0.777843555285898
-2.4818630885896007,0.18488073753897996,0.032889328208989356,0.8434339936253908,1.716712241125851,OF_DET_WRONG,0.1498764693988427,0.9867294006242203,sub-09,0.8434339936253908,0.7918605315039708,20260808,0.8434339936253908
0.1662231595370226,0.08862934928554823,0.016648076526905753,0.8983266900540826,0.9813173447549316,POP_MARGINAL_DET,0.07724446340210561,0.982593941891031,sub-06,0.8983266900540826,0.17153478929504087,20260808,0.8983266900540826
-0.24188599058251883,0.15670327079155022,0.03053248657977928,0.8573093278888381,1.0444018749401807,POP_MARGINAL_DET,0.12938359603126373,0.9798466014025468,sub-07,0.8573093278888381,0.256141305772625,20260808,0.8573093278888381
-1.2829972869939872,0.10502680859419138,0.020410438835226256,0.906614044609264,1.3336574712630285,POP_MARGINAL_DET,0.09145268867141647,0.987598267851154,sub-09,0.906614044609264,0.4295698033727559,20260808,0.906614044609264
0.37130051925858126,0.35102101067449754,0.07686467461680911,0.6213998544623804,0.962663336496648,OF_SCAD_K1_MATCH,0.2801904195713399,0.9541980759462053,sub-06,0.6213998544623804,0.5460415660495818,20260808,0.6213998544623804
-0.508322317358011,0.2973221468422382,0.05675713710483097,0.6925889197924343,1.0877986723010167,OF_SCAD_K1_MATCH,0.2654286037198173,0.9877906703715077,sub-07,0.6925889197924343,0.49021920655473616,20260808,0.6925889197924343
-3.528775275651663,0.864026887089695,-0.09799060759627594,0.5231954332569106,1.8081736182123007,OF_SCAD_K1_MATCH,0.421450232212275,1.1911138611060579,sub-09,0.5231954332569106,0.9858772372743658,20260808,0.5231954332569106
-0.012592578437533966,0.250320605137514,0.02529544108195007,0.7080774672821081,1.0052108694680213,OF_SCAD_K1_WRONG,0.21460175262579162,0.9939273257295409,sub-06,0.7080774672821081,0.41584067112954565,20260808,0.7080774672821081
-0.8068948791577353,0.3364340172042888,0.04967698130993845,0.65692399891854,1.139457776175729,OF_SCAD_K1_WRONG,0.28736746026671356,0.9943979872236098,sub-07,0.65692399891854,0.5764021113408531,20260808,0.65692399891854
-3.34087777613647,0.2551249465293918,0.02362585808239967,0.7789005825477036,1.9925973324387771,OF_SCAD_K1_WRONG,0.20536731779282666,1.0045583579516766,sub-09,0.7789005825477036,0.9258964510765564,20260808,0.7789005825477036
0.16375850344565782,0.11425659458835984,0.02054323865795026,0.8627377837535656,0.9816739477794206,POP_MARGINAL_SCAD_K1,0.10252011870224916,0.9781326998971346,sub-06,0.8627377837535656,0.225288973766036,20260808,0.8627377837535656
-0.2922605218313353,0.17691227068149304,0.03617166374301118,0.8234836600621381,1.0530595589820604,POP_MARGINAL_SCAD_K1,0.15448968736108828,0.9749196438554207,sub-07,0.8234836600621381,0.31067191403768385,20260808,0.8234836600621381
-1.4345715347923822,0.1165150295439568,0.02314622390805325,0.8917649930457072,1.3797434872651533,POP_MARGINAL_SCAD_K1,0.10457285799441123,0.9864011849297906,sub-09,0.8917649930457072,0.49229915375059585,20260808,0.8917649930457072
7.1095150930543254e-09,0.0,0.0,1.0,0.9999999991814875,RAW,0.0,1.0,sub-06,1.0,0.0,20260808,1.0
-9.186062633057433e-08,0.0,0.0,1.0,1.0000000105758462,RAW,0.0,1.0,sub-07,1.0,0.0,20260808,1.0
-1.3933335284529776e-08,0.0,0.0,1.0,1.0000000016041355,RAW,0.0,1.0,sub-09,1.0,0.0,20260808,1.0
7.1095150930543254e-09,0.0,0.0,1.0,0.9999999991814875,STANDARD,0.0,1.0,sub-06,1.0,0.0,20260808,1.0
-9.186062633057433e-08,0.0,0.0,1.0,1.0000000105758462,STANDARD,0.0,1.0,sub-07,1.0,0.0,20260808,1.0
-1.3933335284529776e-08,0.0,0.0,1.0,1.0000000016041355,STANDARD,0.0,1.0,sub-09,1.0,0.0,20260808,1.0
0.307661533112476,0.1966571089370435,0.04033632163276616,0.8057705406933398,0.9660894310345366,OF_DET_MATCH,0.14386076313763577,0.9626489882445636,sub-06,0.8057705406933398,0.3297407798330615,20260810,0.8057705406933398
-0.053978036053297596,0.22609500113665884,0.05575363778949081,0.7777568925344749,1.0174595906887898,OF_DET_MATCH,0.18639235627402753,0.9827970511884541,sub-07,0.7777568925344749,0.3334561550652533,20260810,0.7777568925344749
-2.2626091693748536,0.3397646771955715,0.007031990266866748,0.7438404540844495,1.5145788803399665,OF_DET_MATCH,0.23189624501936176,1.0282303871359917,sub-09,0.7438404540844495,0.7697314474204712,20260810,0.7438404540844495
0.2764932617590676,0.16399485619880028,0.03849711312290902,0.8145647844651632,0.9697359066813508,OF_DET_WRONG,0.13480467998863035,0.9741723944708736,sub-06,0.8145647844651632,0.2707345432532195,20260810,0.8145647844651632
-0.20932539800095618,0.21436150287241026,0.04382519277639526,0.7915847985656989,1.037968332501823,OF_DET_WRONG,0.17761982956064595,0.9788447433180206,sub-07,0.7915847985656989,0.3879923574840994,20260810,0.7915847985656989
-2.335290531798748,0.15581940025571148,0.02973535185591386,0.8626559821297706,1.7057576232080713,OF_DET_WRONG,0.12779921658548518,0.987816086896978,sub-09,0.8626559821297706,0.7348638855465385,20260810,0.8626559821297706
0.19275280673538955,0.1703519749170926,0.028342657727035075,0.828599366066355,0.9790408530900029,POP_MARGINAL_DET,0.1297170768064471,0.9770589035877624,sub-06,0.828599366066355,0.2816628494685334,20260810,0.828599366066355
-0.5597942583681158,0.23885633916943538,0.048771507975921925,0.7876608784022782,1.0969085133465317,POP_MARGINAL_DET,0.19152862910114057,0.9736636731362308,sub-07,0.7876608784022782,0.33976650914552725,20260810,0.7876608784022782
-3.077542701336224,0.22212675828878714,0.04730377240533043,0.8152183508701172,1.931563920726555,POP_MARGINAL_DET,0.1802768967493256,0.9634034765654823,sub-09,0.8152183508701172,0.7502209011934836,20260810,0.8152183508701172
0.5237425028871113,0.4022194189543726,0.09283823924526396,0.6209240545847553,0.9472355407342498,OF_SCAD_K1_MATCH,0.2827304309349318,0.9511446481014486,sub-06,0.6209240545847553,0.5430849098505552,20260810,0.6209240545847553
-0.5975343020093361,0.35464427914618063,0.08624839763819535,0.6238299828734073,1.1099247856977503,OF_SCAD_K1_MATCH,0.3025045262240427,0.9800274798266967,sub-07,0.6238299828734073,0.48813351359393115,20260810,0.6238299828734073
-2.643938809637979,0.6074025434390758,-0.022520450856210444,0.6497071212531625,1.613465296575922,OF_SCAD_K1_MATCH,0.324719785447428,1.074999479328337,sub-09,0.6497071212531625,0.8811369654908833,20260810,0.6497071212531625
0.045693950320451836,0.26790008480094135,0.030046731051648807,0.6600223692669428,0.9982482574845851,OF_SCAD_K1_WRONG,0.23767977470374005,0.9967384998248235,sub-06,0.6600223692669428,0.4030166625514542,20260810,0.6600223692669428
-0.7567702623794664,0.3590733832739292,0.09655797342116097,0.6419731538544943,1.1549615342374044,OF_SCAD_K1_WRONG,0.300156405961332,0.9541895017057849,sub-07,0.6419731538544943,0.5618866359790712,20260810,0.6419731538544943
-2.703012863331486,0.214832737545521,0.05836178316985543,0.7960820289743351,1.8188507865158705,OF_SCAD_K1_WRONG,0.18666043544473646,0.9741112943734827,sub-09,0.7960820289743351,0.8132290299141202,20260810,0.7960820289743351
0.21724164988733605,0.21790261695043198,0.03978915071415226,0.7722220989181747,0.9763027182007482,POP_MARGINAL_SCAD_K1,0.17122641703765454,0.9720562060347477,sub-06,0.7722220989181747,0.36039670711104677,20260810,0.7722220989181747
-0.5313306198468056,0.25341481070495214,0.05953274900346034,0.742248699639525,1.0973058712846788,POP_MARGINAL_SCAD_K1,0.23180674412607047,0.9751804080818826,sub-07,0.742248699639525,0.4182373358261145,20260810,0.742248699639525
-3.438026111684627,0.2522919681698177,0.05236166949673113,0.7795162040824386,2.1058118867784543,POP_MARGINAL_SCAD_K1,0.2104750731536885,0.9615221559456352,sub-09,0.7795162040824386,0.8611285099816163,20260810,0.7795162040824386
7.1095150930543254e-09,0.0,0.0,1.0,0.9999999991814875,RAW,0.0,1.0,sub-06,1.0,0.0,20260810,1.0
-9.186062633057433e-08,0.0,0.0,1.0,1.0000000105758462,RAW,0.0,1.0,sub-07,1.0,0.0,20260810,1.0
-1.3933335284529776e-08,0.0,0.0,1.0,1.0000000016041355,RAW,0.0,1.0,sub-09,1.0,0.0,20260810,1.0
7.1095150930543254e-09,0.0,0.0,1.0,0.9999999991814875,STANDARD,0.0,1.0,sub-06,1.0,0.0,20260810,1.0
-9.186062633057433e-08,0.0,0.0,1.0,1.0000000105758462,STANDARD,0.0,1.0,sub-07,1.0,0.0,20260810,1.0
-1.3933335284529776e-08,0.0,0.0,1.0,1.0000000016041355,STANDARD,0.0,1.0,sub-09,1.0,0.0,20260810,1.0
0.35871587756852974,0.25477242995884386,0.05658459188676446,0.725558832936096,0.9626447558332308,OF_DET_MATCH,0.20536816487217102,0.9593006643499736,sub-06,0.725558832936096,0.4321069609945393,20260811,0.725558832936096
-0.48574198209065766,0.3250841438118289,0.05190922575557579,0.7099542732349665,1.0929114943835572,OF_DET_MATCH,0.2533506853772796,0.9959902513730313,sub-07,0.7099542732349665,0.4179487177398742,20260811,0.7099542732349665
-4.082391020817398,0.37333727674065315,-0.03063517485879741,0.7347701893004137,2.4870913196277105,OF_DET_MATCH,0.2510157943197315,1.0539514351745083,sub-09,0.7347701893004137,0.9517411513903493,20260811,0.7347701893004137
0.2166876696454072,0.2544083729428586,0.04069404482766808,0.7407852515491928,0.977593910814535,OF_DET_WRONG,0.19567399041094893,0.9752816733518731,sub-06,0.7407852515491928,0.36708059998872367,20260811,0.7407852515491928
-0.2716114105212911,0.29846063895534436,0.07147074752061627,0.7143741662824681,1.0720263230067169,OF_DET_WRONG,0.2483008368726495,0.9807869574031175,sub-07,0.7143741662824681,0.4472312626086825,20260811,0.7143741662824681
-3.150040858428644,0.2553860979630469,0.009147194966162212,0.7893912286074025,1.9181982031721663,OF_DET_WRONG,0.20244542315289996,1.013852685716268,sub-09,0.7893912286074025,0.9533452370387968,20260811,0.7893912286074025
0.12339094252161491,0.10403990809481041,0.015898056741063888,0.896212033795544,0.9861153352534967,POP_MARGINAL_DET,0.08028731569798922,0.9813867408979234,sub-06,0.896212033795544,0.1854330986210416,20260811,0.896212033795544
-0.3048379162729769,0.1502410665684475,0.028723169770092764,0.8635780310157505,1.0464855869982752,POP_MARGINAL_DET,0.12162360186880193,0.9748943915055723,sub-07,0.8635780310157505,0.23670739580552388,20260811,0.8635780310157505
-1.6210111630546986,0.12048846062765835,0.017015479636593434,0.8960589642553911,1.38715685777862,POP_MARGINAL_DET,0.10056712896716895,0.987257620254935,sub-09,0.8960589642553911,0.5238624049051137,20260811,0.8960589642553911
0.17589827590647278,0.48059734218405503,0.08638265053228333,0.5165020799327807,0.9930560458674828,OF_SCAD_K1_MATCH,0.35642928446408995,0.9715808699006403,sub-06,0.5165020799327807,0.6391784771932634,20260811,0.5165020799327807
-1.219030186424576,0.4929995683419888,0.07869350249175079,0.5356569746893544,1.246715858972913,OF_SCAD_K1_MATCH,0.3952516744450105,0.9898668602785615,sub-07,0.5356569746893544,0.6036351226494846,20260811,0.5356569746893544
-4.4211691541578535,1.3912863125874342,-0.08744989527729537,0.4830849315808388,2.3151357111772537,OF_SCAD_K1_MATCH,0.4491495014485629,1.1517746143102567,sub-09,0.4830849315808388,1.068702083440739,20260811,0.4830849315808388
0.1656264531848528,0.38016357369649084,0.0734907651902786,0.5857149809779496,0.9906436702722091,OF_SCAD_K1_WRONG,0.3097427843157781,0.970266440261967,sub-06,0.5857149809779496,0.5563264187063185,20260811,0.5857149809779496
-1.0282864923766109,0.49602637050741105,0.1161839636203104,0.5238533167293772,1.2216706682865084,OF_SCAD_K1_WRONG,0.405352132049366,0.9716663084684166,sub-07,0.5238533167293772,0.6980292909816774,20260811,0.5238533167293772
