package,seed,participant,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
CURRENT,20260808,7,LINEAR-MATCH,0.10800223095966373,0.7591438790162405,0.08017511488459268,0.1077509188410507,0.1638888888888889,0.9319485180699166
CURRENT,20260808,7,RAW,0.0,1.0,0.0,0.0,0.2111111111111111,1.0
CURRENT,20260808,8,DET-MATCH,0.10705786366558895,0.8071056554714838,0.08565815770701542,0.10899596743519611,0.375,0.9283339047866841
CURRENT,20260808,8,DIFF-MATCH,0.1085827743123046,0.8054047673940659,0.0821937628727592,0.10618773768622985,0.3513888888888889,0.9322029687560658
CURRENT,20260808,8,DIFF-POP,0.10791126314647546,0.7908371438582739,0.09153904131011568,0.11244230102718232,0.36944444444444446,0.926087157075747
CURRENT,20260808,8,LINEAR-MATCH,0.10094211700824123,0.8143168836832047,0.07751616671302118,0.08628967421842043,0.38888888888888884,0.9452165914046544
CURRENT,20260808,8,RAW,0.0,1.0,0.0,0.0,0.40277777777777785,1.0
CURRENT,20260808,9,DET-MATCH,0.07819939646860895,0.7797389974196752,0.060133878305208964,0.11069465890350089,0.4277777777777778,0.9529720496165558
CURRENT,20260808,9,DIFF-MATCH,0.07957872149939271,0.7821392963329951,0.05806548733623154,0.11107693248177537,0.36111111111111116,0.9558164670360908
CURRENT,20260808,9,DIFF-POP,0.0778260336583932,0.7679398333032926,0.05979219121871116,0.11843174584712189,0.3972222222222222,0.9539151857323221
CURRENT,20260808,9,LINEAR-MATCH,0.07162475217911424,0.7876213043928146,0.052355275264447165,0.07151433024969492,0.4166666666666667,0.9593299721949976
CURRENT,20260808,9,RAW,0.0,1.0,0.0,0.0,0.4416666666666667,1.0
CURRENT,20260810,1,DET-MATCH,0.06373867472608637,0.7871675839026769,0.05128458448199858,0.1167976313325144,0.3333333333333333,0.9606251905765476
CURRENT,20260810,1,DIFF-MATCH,0.06603275472829169,0.7923132926225662,0.04706103565068962,0.11262601257076131,0.33055555555555555,0.9661792789124286
CURRENT,20260810,1,DIFF-POP,0.0645367851679581,0.7566587726275126,0.05242205500191202,0.11920266194747048,0.3416666666666666,0.9646147863348188
CURRENT,20260810,1,LINEAR-MATCH,0.05699522794734325,0.8093478679656982,0.04197873553614134,0.07742412103720676,0.375,0.9719587015266448
CURRENT,20260810,1,RAW,0.0,1.0,0.0,0.0,0.3361111111111111,1.0
CURRENT,20260810,2,DET-MATCH,0.10901891936086887,0.7925572345654169,0.09214993593262516,0.16556963206286626,0.18888888888888888,0.9243356583700671
CURRENT,20260810,2,DIFF-MATCH,0.10900314270351878,0.7887405902147293,0.09376057397088011,0.17269022561783678,0.10277777777777775,0.9229603427438394
CURRENT,20260810,2,DIFF-POP,0.10483191850804519,0.8068821281194687,0.08296181128779288,0.1607663748066177,0.12222222222222219,0.9330117984828741
CURRENT,20260810,2,LINEAR-MATCH,0.10354248085229595,0.8045034408569336,0.08917050129699355,0.1008305489768452,0.15,0.9300134388815358
CURRENT,20260810,2,RAW,0.0,1.0,0.0,0.0,0.11111111111111109,1.0
CURRENT,20260810,3,DET-MATCH,0.11945009733543334,0.8108789871136347,0.0817021954323767,0.13806795083733525,0.016666666666666607,0.9245291668900579
CURRENT,20260810,3,DIFF-MATCH,0.12095096401355006,0.809921070933342,0.07813952907219644,0.13212915480587872,0.0055555555555554985,0.9310839327488544
CURRENT,20260810,3,DIFF-POP,0.11652441641435562,0.8168847411870956,0.0782230765112582,0.13064442264375115,0.008333333333333304,0.9338075318772661
CURRENT,20260810,3,LINEAR-MATCH,0.11154800888204697,0.8382201194763184,0.060981869648424634,0.08797210533271065,-0.036111111111111094,0.9514448307306788
CURRENT,20260810,3,RAW,0.0,1.0,0.0,0.0,-0.05000000000000001,1.0
CURRENT,20260810,4,DET-MATCH,0.12143751268895726,0.7906836569309235,0.06964465593741752,0.1125154972001225,0.7385607510710054,0.940620030838008
CURRENT,20260810,4,DIFF-MATCH,0.1212768545374013,0.7873426874478658,0.06632928320889427,0.10780348380363923,0.7663385288487832,0.9447131528070156
CURRENT,20260810,4,DIFF-POP,0.10608943739499431,0.7729794085025787,0.070379497954317,0.11083376787632787,0.7565118397085611,0.9444954783337524
CURRENT,20260810,4,LINEAR-MATCH,0.11432153045227729,0.807539184888204,0.06398455840033154,0.08629142575318809,0.7373861566484518,0.9419854205882178
CURRENT,20260810,4,RAW,0.0,1.0,0.0,0.0,0.7746718621821165,1.0
CURRENT,20260810,5,DET-MATCH,0.10956605536147752,0.8125971506039301,0.09705496366940221,0.12271756754888095,0.571074134940199,0.9150242964036579
CURRENT,20260810,5,DIFF-MATCH,0.10946043370356029,0.8102051168680191,0.0905993720819334,0.12047445742461595,0.5824568611339359,0.9227084056525178
CURRENT,20260810,5,DIFF-POP,0.10461352996649048,0.8003743290901184,0.09386051771584196,0.12569884070495974,0.5685679722450471,0.920608353273917
CURRENT,20260810,5,LINEAR-MATCH,0.10247088158371113,0.8348292956749598,0.0792286061333549,0.09665038935384777,0.5370991187426183,0.9333551411413664
CURRENT,20260810,5,RAW,0.0,1.0,0.0,0.0,0.6120755229557185,1.0
CURRENT,20260810,6,DET-MATCH,0.11466427120093736,0.8311287264029185,0.06659345493031833,0.14302441095353793,0.40277777777777785,0.9391651120444017
CURRENT,20260810,6,DIFF-MATCH,0.1124074616063682,0.8359121630589167,0.06617758622688216,0.13848155787597569,0.36388888888888893,0.9404728176788227
CURRENT,20260810,6,DIFF-POP,0.10087482412912625,0.8590242862701416,0.05763863764844901,0.12640595933138846,0.35555555555555557,0.9476522667091363
CURRENT,20260810,6,LINEAR-MATCH,0.10595785368688419,0.8548542310794195,0.059102395887424074,0.10366534280261053,0.4083333333333334,0.9505361946620781
CURRENT,20260810,6,RAW,0.0,1.0,0.0,0.0,0.3361111111111111,1.0
CURRENT,20260810,7,DET-MATCH,0.11256434599739758,0.7590117355187734,0.07748337387187432,0.12171539766738293,0.18333333333333326,0.9351097416658348
CURRENT,20260810,7,DIFF-MATCH,0.11301398955947212,0.7560994277397791,0.0756148825525864,0.1225751733708303,0.12222222222222219,0.939461787130472
CURRENT,20260810,7,DIFF-POP,0.10325033225790321,0.7487327605485916,0.07637511608920718,0.12541900605986137,0.13055555555555554,0.937781771366828
CURRENT,20260810,7,LINEAR-MATCH,0.10800223095966373,0.7591438790162405,0.08017511488459268,0.1077509188410507,0.1638888888888889,0.9319485180699166
CURRENT,20260810,7,RAW,0.0,1.0,0.0,0.0,0.2111111111111111,1.0
CURRENT,20260810,8,DET-MATCH,0.10743152249045314,0.8006120721499125,0.0851245405956607,0.11750264146007172,0.39444444444444443,0.9234731808953726
CURRENT,20260810,8,DIFF-MATCH,0.10905477923378959,0.7999630570411682,0.07809818427643865,0.11384408399041678,0.39444444444444443,0.9317335028252222
CURRENT,20260810,8,DIFF-POP,0.10935273619388625,0.7831205725669861,0.0871263094802917,0.12048832380702101,0.4222222222222222,0.9258617141160442
CURRENT,20260810,8,LINEAR-MATCH,0.10094211700824123,0.8143168836832047,0.07751616671302118,0.08628967421842043,0.38888888888888884,0.9452165914046544
CURRENT,20260810,8,RAW,0.0,1.0,0.0,0.0,0.40277777777777785,1.0
CURRENT,20260810,9,DET-MATCH,0.07973108331023421,0.7841088076432546,0.05079040499804527,0.09024115887773858,0.4444444444444445,0.9599975748767141
CURRENT,20260810,9,DIFF-MATCH,0.08071727815502044,0.7845451931158701,0.050441037203826505,0.08905470377279501,0.4277777777777778,0.9605577529493292
CURRENT,20260810,9,DIFF-POP,0.07807030364146114,0.7676577617724737,0.05374368236444247,0.09401211666566504,0.42500000000000004,0.9578779846866458
CURRENT,20260810,9,LINEAR-MATCH,0.07162475220080906,0.7876213043928146,0.052355275264447165,0.07151433024969492,0.4166666666666667,0.9593299721949974
CURRENT,20260810,9,RAW,0.0,1.0,0.0,0.0,0.4416666666666667,1.0
CURRENT,20260811,1,DET-MATCH,0.06428739592413395,0.8039903789758682,0.04631695131372876,0.10344764973107516,0.37222222222222223,0.9651346874085326
CURRENT,20260811,1,DIFF-MATCH,0.0650928097409936,0.8033292343219122,0.04519591796004865,0.10370538527082036,0.3444444444444444,0.9675947886093005
CURRENT,20260811,1,DIFF-POP,0.06838998606456496,0.7685649245977402,0.05079441952127565,0.11124899198711784,0.34722222222222215,0.9633701282445069
CURRENT,20260811,1,LINEAR-MATCH,0.05699522794734325,0.8093478679656982,0.04197873553614134,0.07742412103720676,0.375,0.9719587015266448
CURRENT,20260811,1,RAW,0.0,1.0,0.0,0.0,0.3361111111111111,1.0
CURRENT,20260811,2,DET-MATCH,0.10520410025688583,0.7988029370705286,0.10634851138750517,0.16201780993635487,0.1444444444444444,0.9101989778311297
CURRENT,20260811,2,DIFF-MATCH,0.10503465549657696,0.7958183834950129,0.10059548473528272,0.1705087489386683,0.11944444444444442,0.9169423841237179
CURRENT,20260811,2,DIFF-POP,0.09875483311586329,0.8112901399532954,0.08961622940202078,0.15615692145682733,0.06388888888888888,0.9278043609629162
CURRENT,20260811,2,LINEAR-MATCH,0.10354248085229595,0.8045034408569336,0.08917050129699355,0.1008305489768452,0.15,0.9300134388815358
CURRENT,20260811,2,RAW,0.0,1.0,0.0,0.0,0.11111111111111109,1.0
CURRENT,20260811,3,DET-MATCH,0.12416348296967528,0.8034149408340454,0.06729445425009066,0.12055655464868915,-0.013888888888888914,0.9379507067963145
CURRENT,20260811,3,DIFF-MATCH,0.1245516977344744,0.807370737195015,0.06429080311247466,0.12119159886019382,-0.011111111111111146,0.9423428581459236
CURRENT,20260811,3,DIFF-POP,0.11957766803423082,0.8167978674173355,0.06278926871948443,0.11783160562280696,-0.06666666666666672,0.9471688604226811
CURRENT,20260811,3,LINEAR-MATCH,0.11154800888204697,0.8382201194763184,0.060981869648424634,0.08797210533271065,-0.036111111111111094,0.9514448307306788
CURRENT,20260811,3,RAW,0.0,1.0,0.0,0.0,-0.05000000000000001,1.0
CURRENT,20260811,4,DET-MATCH,0.1172005611513287,0.8072010080019633,0.06753303036966248,0.09463409374879435,0.7401639344262295,0.9392045611659815
CURRENT,20260811,4,DIFF-MATCH,0.11793295007646727,0.8009899407625198,0.06438914158724336,0.09464013471838999,0.7607829732932276,0.943174871852502
CURRENT,20260811,4,DIFF-POP,0.10190105201028031,0.7862799912691116,0.06782939390706572,0.09826612340261308,0.7746718621821165,0.9432418592917388
CURRENT,20260811,4,LINEAR-MATCH,0.11432153045227729,0.807539184888204,0.06398455840033154,0.08629142575318809,0.7373861566484518,0.9419854205882178
CURRENT,20260811,4,RAW,0.0,1.0,0.0,0.0,0.7746718621821165,1.0
CURRENT,20260811,5,DET-MATCH,0.10839436116728851,0.8085514058669409,0.09710866115909289,0.13691301222481683,0.5120991187426184,0.9070379139616381
CURRENT,20260811,5,DIFF-MATCH,0.10807993701454599,0.8076946685711542,0.0994286273399319,0.13848706454498202,0.5569136309686843,0.9056640442570408
CURRENT,20260811,5,DIFF-POP,0.10316341571800984,0.7974414775768915,0.10383401133928188,0.14478467860824837,0.5697224500957069,0.9027253336090572
CURRENT,20260811,5,LINEAR-MATCH,0.10247088158371113,0.8348292956749598,0.0792286061333549,0.09665038935384777,0.5370991187426183,0.9333551411413664
CURRENT,20260811,5,RAW,0.0,1.0,0.0,0.0,0.6120755229557185,1.0
CURRENT,20260811,6,DET-MATCH,0.11794114176913646,0.8215313951174418,0.06783462104420451,0.1677134057236482,0.37777777777777777,0.9431609856361586
CURRENT,20260811,6,DIFF-MATCH,0.11715290710138071,0.8223046213388443,0.06481642323115057,0.16228487190839425,0.37777777777777777,0.9463069652328363
CURRENT,20260811,6,DIFF-POP,0.10457487899981106,0.8471580098072687,0.05578816867532368,0.14774902712090854,0.35000000000000003,0.953816010205298
CURRENT,20260811,6,LINEAR-MATCH,0.10595785368688419,0.8548542310794195,0.059102395887424074,0.10366534280261053,0.4083333333333334,0.9505361946620781
CURRENT,20260811,6,RAW,0.0,1.0,0.0,0.0,0.3361111111111111,1.0
CURRENT,20260811,7,DET-MATCH,0.11111030011391414,0.7664637019236883,0.07823897685481518,0.11954226448863893,0.19999999999999998,0.9328641436004143
CURRENT,20260811,7,DIFF-MATCH,0.11104979237294554,0.7676889250675837,0.07574355090322764,0.1217944979533,0.20277777777777775,0.935910699417842
CURRENT,20260811,7,DIFF-POP,0.10206240504756485,0.7594392448663712,0.07681042125023942,0.12461233398325815,0.16666666666666666,0.933804352998903
CURRENT,20260811,7,LINEAR-MATCH,0.10800223095966373,0.7591438790162405,0.08017511488459268,0.1077509188410507,0.1638888888888889,0.9319485180699166
CURRENT,20260811,7,RAW,0.0,1.0,0.0,0.0,0.2111111111111111,1.0
CURRENT,20260811,8,DET-MATCH,0.10368245430559275,0.8124348223209381,0.07916956088049225,0.10360916011235749,0.4000000000000001,0.9329844990263382
CURRENT,20260811,8,DIFF-MATCH,0.10397368375458012,0.8098350365956625,0.0823173483032366,0.10533560714112335,0.38333333333333336,0.9327133060310745
CURRENT,20260811,8,DIFF-POP,0.10623525097699897,0.7935672253370285,0.09101283813088383,0.1110064348106861,0.3972222222222223,0.927313366299729
CURRENT,20260811,8,LINEAR-MATCH,0.10094211700824123,0.8143168836832047,0.07751616671302118,0.08628967421842043,0.38888888888888884,0.9452165914046544
CURRENT,20260811,8,RAW,0.0,1.0,0.0,0.0,0.40277777777777785,1.0
CURRENT,20260811,9,DET-MATCH,0.07822089115232213,0.7864789168039957,0.05575351102376438,0.09568325941125912,0.41944444444444445,0.9550248785330385
CURRENT,20260811,9,DIFF-MATCH,0.07953253285708635,0.7840738495190939,0.05559035982359752,0.09839221212464493,0.38611111111111107,0.9550251591667965
CURRENT,20260811,9,DIFF-POP,0.07803205360613857,0.7724920113881429,0.05842414468046577,0.10198176273628001,0.4055555555555556,0.9523967127007534
CURRENT,20260811,9,LINEAR-MATCH,0.07162475220080906,0.7876213043928146,0.052355275264447165,0.07151433024969492,0.4166666666666667,0.9593299721949974
CURRENT,20260811,9,RAW,0.0,1.0,0.0,0.0,0.4416666666666667,1.0
OPPOST,20260808,1,OPPOST-MATCH,0.06585414933452279,0.8160550942023596,0.047683089664905566,0.0705725008768282,0.3111111111111111,0.9665001249934857
OPPOST,20260808,1,OPPOST-POP,0.05317545403318457,0.7775612423817316,0.05062162444918223,0.09733374021717955,0.27777777777777773,0.9661618097427972
OPPOST,20260808,1,OPPOST-WRONG-2,0.03073192230865432,0.7497762938340505,0.051628995541213064,0.10720803974217595,0.3166666666666667,0.9661118784302766
OPPOST,20260808,1,OPPOST-WRONG-3,0.04570538606009153,0.7596972435712814,0.05119635785716281,0.10403718442285446,0.28055555555555556,0.9670733169376674
OPPOST,20260808,1,OPPOST-WRONG-4,0.05582595683265903,0.7972650478283564,0.049672870049180605,0.08712416619736311,0.2972222222222222,0.9664611470633694
OPPOST,20260808,1,OPPOST-WRONG-5,0.015577338670763835,0.694115474820137,0.05231774999492878,0.11672427369994158,0.3055555555555555,0.9705567813157634
OPPOST,20260808,1,OPPOST-WRONG-6,-0.0589835106876184,0.60636339088281,0.060827764054104505,0.13128586216954027,0.24166666666666667,0.9710683042970754
OPPOST,20260808,1,OPPOST-WRONG-7,0.050681904439151375,0.8078533858060837,0.04738823555649908,0.07613196094802908,0.3138888888888889,0.9669308550535062
OPPOST,20260808,1,OPPOST-WRONG-8,0.04910510521803874,0.7887450307607651,0.049802866947176345,0.0886899981336734,0.2972222222222222,0.9663078342547905
OPPOST,20260808,1,OPPOST-WRONG-9,0.0626696398293259,0.8166847229003906,0.04843953910778733,0.07376271667477922,0.3361111111111111,0.9662932461099111
OPPOST,20260808,2,OPPOST-MATCH,0.09763826007244046,0.8114363004763921,0.08198075988693038,0.1056435009474035,0.16388888888888886,0.9375369624404989
OPPOST,20260808,2,OPPOST-POP,0.09314802767218826,0.8264640619357427,0.08033150763514439,0.0968167757311945,0.19722222222222222,0.9412841250246619
OPPOST,20260808,2,OPPOST-WRONG-1,0.07770346140392959,0.847357859214147,0.07563311087059837,0.08017707289143841,0.16388888888888886,0.9448947875006991
OPPOST,20260808,2,OPPOST-WRONG-3,0.09184068619069202,0.8106752981742223,0.08175150187559067,0.10388111611797674,0.17499999999999996,0.9405056655539482
OPPOST,20260808,2,OPPOST-WRONG-4,0.09096301718980691,0.8353967269261678,0.07942667548305689,0.091717148380363,0.14444444444444446,0.9422373796044144
OPPOST,20260808,2,OPPOST-WRONG-5,0.0817287430572743,0.7767277459303538,0.08445124742777015,0.10682416295039963,0.14166666666666664,0.9443703067900326
OPPOST,20260808,2,OPPOST-WRONG-6,0.046591565558897007,0.7096518079439799,0.09334099954826337,0.13031556078687498,0.1861111111111111,0.9463490842432359
OPPOST,20260808,2,OPPOST-WRONG-7,0.08730554931884633,0.8459622114896774,0.07660576486136221,0.08508382684089805,0.1444444444444444,0.9429342327296428
OPPOST,20260808,2,OPPOST-WRONG-8,0.08450950034596387,0.8331505904595057,0.07933092967748905,0.09480659195602477,0.15555555555555553,0.9419064326813903
OPPOST,20260808,2,OPPOST-WRONG-9,0.08035633680082817,0.8483352363109589,0.07678595372079026,0.08304377894189804,0.15833333333333333,0.9440069269652925
OPPOST,20260808,3,OPPOST-MATCH,0.10897811416313778,0.8308048397302628,0.06808255526511821,0.10375108351601627,-0.05277777777777785,0.9471450458739964
OPPOST,20260808,3,OPPOST-POP,0.10349438494361067,0.8400934934616089,0.06718826260970827,0.09548168857525184,-0.08055555555555556,0.950823031990084
OPPOST,20260808,3,OPPOST-WRONG-1,0.08197801954117641,0.8708619227011999,0.06100456937834805,0.0656156839438311,-0.03333333333333336,0.9585016192786266
OPPOST,20260808,3,OPPOST-WRONG-2,0.10302507222942142,0.8163667470216751,0.06734939923692293,0.09886685517558197,-0.036111111111111094,0.9487786254426752
OPPOST,20260808,3,OPPOST-WRONG-4,0.09687548176858783,0.8577961325645447,0.06481022892022602,0.08206001281233705,-0.03611111111111117,0.9540746937292557
OPPOST,20260808,3,OPPOST-WRONG-5,0.10511492520632422,0.8012759784857432,0.07157385815553735,0.10587334597847847,0.01388888888888884,0.9466497384484237
OPPOST,20260808,3,OPPOST-WRONG-6,0.09386856944642863,0.7140870690345764,0.08485479440134715,0.129028581245732,-0.008333333333333378,0.9385644940076356
OPPOST,20260808,3,OPPOST-WRONG-7,0.08446808717180493,0.8609517340858778,0.0611451835825533,0.0700764101174263,-0.025000000000000022,0.9564879176308462
OPPOST,20260808,3,OPPOST-WRONG-8,0.09438921268408519,0.8503449310859045,0.0653727621277545,0.08402677102452454,-0.06388888888888893,0.9532519394620586
OPPOST,20260808,3,OPPOST-WRONG-9,0.08367611199071151,0.8668152242898941,0.06130395108197136,0.07132670020773636,-0.055555555555555546,0.9572891063178174
OPPOST,20260808,4,OPPOST-MATCH,0.10078402823378106,0.8085919668277105,0.0622081985953194,0.08734670958112188,0.7468940844043388,0.9489860752838394
OPPOST,20260808,4,OPPOST-POP,0.09664101940719344,0.7929821461439133,0.06409337614673899,0.0940187362232228,0.7386704886704886,0.9480158066467022
OPPOST,20260808,4,OPPOST-WRONG-1,0.09079367781618536,0.8256325572729111,0.05804177795611377,0.07546649602982959,0.7373861566484518,0.9535984070084397
OPPOST,20260808,4,OPPOST-WRONG-2,0.08894995570675879,0.7821083317200342,0.06482855540931508,0.09518754152443215,0.7484972677595628,0.9473872361218344
OPPOST,20260808,4,OPPOST-WRONG-3,0.09074159699183544,0.7810738533735275,0.06538630863853598,0.09596893291425772,0.7386704886704886,0.946871486734748
OPPOST,20260808,4,OPPOST-WRONG-5,0.0693037722490507,0.7420712461074194,0.06856919514189809,0.1017893748599654,0.7386704886704886,0.9475031972745374
OPPOST,20260808,4,OPPOST-WRONG-6,0.06246241964509757,0.6746957997481028,0.07916395072138913,0.11426069008213963,0.7486224768139662,0.9419790723166672
OPPOST,20260808,4,OPPOST-WRONG-7,0.09656838677526942,0.8213405360778173,0.05894129625830119,0.07660293408073049,0.7262750455373407,0.9516726840666009
OPPOST,20260808,4,OPPOST-WRONG-8,0.09651121003788272,0.8043172856171926,0.0625511648654724,0.08852244821159998,0.7290528233151184,0.9490795306105221
OPPOST,20260808,4,OPPOST-WRONG-9,0.0987183479977878,0.825953001777331,0.05901069315983216,0.07718961523241917,0.7596083788706739,0.9514959478914012
OPPOST,20260808,5,OPPOST-MATCH,0.10488873744876116,0.7900882512331009,0.09951706153031124,0.13407046562745378,0.5815435631870628,0.9151324298667965
OPPOST,20260808,5,OPPOST-POP,0.09776285674432794,0.823557565609614,0.09198378542657142,0.11251362264503435,0.5898768965203961,0.921838031034183
OPPOST,20260808,5,OPPOST-WRONG-1,0.07751102500017308,0.8514415870110194,0.08414923925466045,0.08791142189490808,0.6120991187426184,0.9285766729586235
OPPOST,20260808,5,OPPOST-WRONG-2,0.08762797388596395,0.7900943507750829,0.09326877339387647,0.12263151451400112,0.5509880076315072,0.9218710064120069
OPPOST,20260808,5,OPPOST-WRONG-3,0.10072261589788382,0.8133015483617783,0.09406693078007405,0.1181104896426981,0.5704324520759516,0.9198152444349846
OPPOST,20260808,5,OPPOST-WRONG-4,0.08980858354776537,0.8355507453282675,0.08964746689294255,0.1033980796335134,0.5565435631870628,0.9249481743720379
OPPOST,20260808,5,OPPOST-WRONG-6,0.07781563018195452,0.6855296393235525,0.1184887289592137,0.16002308313967586,0.6116921884969465,0.9100966544093523
OPPOST,20260808,5,OPPOST-WRONG-7,0.08748235038676429,0.84455672899882,0.0855797050451743,0.08855891038027149,0.6120991187426184,0.9279675284307105
OPPOST,20260808,5,OPPOST-WRONG-8,0.08724920450226707,0.8288376331329346,0.09015805850152475,0.10644692858900194,0.6120991187426184,0.9239146935774266
OPPOST,20260808,5,OPPOST-WRONG-9,0.08033562762059941,0.8505191206932068,0.0856415346888015,0.08753752193117799,0.6259880076315073,0.9278096819115507
OPPOST,20260808,6,OPPOST-MATCH,0.14553857772730702,0.7871504922707876,0.0737836949244035,0.12917702379845455,0.32222222222222224,0.9377025729124355
OPPOST,20260808,6,OPPOST-POP,0.08238090136508473,0.8830105091134707,0.0592512253460817,0.06322353301226936,0.34722222222222215,0.9498567429785568
OPPOST,20260808,6,OPPOST-WRONG-1,0.05752091430215023,0.8983621522784233,0.0517700731705509,0.04268198351223392,0.3833333333333333,0.9553489209598737
OPPOST,20260808,6,OPPOST-WRONG-2,0.08833273833013633,0.8627343028783798,0.06134982206504169,0.08006623533397501,0.3333333333333333,0.9476955055714898
OPPOST,20260808,6,OPPOST-WRONG-3,0.09462365905037211,0.8666176075736681,0.06154231521736208,0.0848799368200301,0.35555555555555557,0.9485640481234445
OPPOST,20260808,6,OPPOST-WRONG-4,0.07529574625923265,0.8899411807457606,0.057668286222655185,0.05259287219644049,0.38611111111111107,0.9516842998142628
OPPOST,20260808,6,OPPOST-WRONG-5,0.10816231612528292,0.842415526509285,0.06436269016302297,0.09872192381917251,0.3194444444444445,0.9456660901246988
OPPOST,20260808,6,OPPOST-WRONG-7,0.06267181152785878,0.8952395444115003,0.05322681660978184,0.043287624929597736,0.37777777777777777,0.9545885392264264
