adaptive_subject_attack_balanced_accuracy,between_participant_variance,calibration_error,cross_session_same_different_auroc,cross_session_verification_balanced_accuracy,fixed_head_balanced_accuracy,fold,linear_subject_probe_balanced_accuracy,method,n_test_trials,retrained_head_balanced_accuracy,seed,selection_balance,strength,worst_participant_accuracy,variant
0.5133333333333333,0.012769444444444446,0.0690537604358461,0.5449410924824919,0.25777777777777783,0.7822222222222222,1,0.6122222222222222,OneStep-Bridge,900,0.768888888888889,20260940,1.4182836685295286,medium,0.62,canonical
0.8833333333333333,0.012550000000000002,0.07182763364579942,0.5751538024026297,0.36777777777777776,0.7833333333333333,1,0.9377777777777777,OneStep-Bridge,900,0.7733333333333333,20260940,1.3283179530930704,strong,0.62,canonical
0.2977777777777778,0.01655,0.06789085970984565,0.5320296380980423,0.19555555555555557,0.7733333333333333,1,0.31,Gaussian-Bridge,900,0.7644444444444445,20260940,1.460130369523529,weak,0.5900000000000001,canonical
0.18,0.015411111111111115,0.0733213991589016,0.514273167428509,0.15666666666666668,0.768888888888889,1,0.2033333333333333,Gaussian-Bridge,900,0.7666666666666666,20260940,1.4891282388127047,medium,0.62,canonical
0.14666666666666667,0.01642777777777778,0.0738256151146359,0.505008922130198,0.14,0.7644444444444445,1,0.15555555555555559,Gaussian-Bridge,900,0.77,20260940,1.497276885564758,strong,0.61,canonical
0.2255555555555556,0.01301111111111111,0.06355297565460208,0.5287571203295585,0.20111111111111113,0.7811111111111111,1,0.2922222222222222,Stratified-Resample,900,0.77,20260940,1.4918465101892664,weak,0.62,canonical
0.14222222222222222,0.01301111111111111,0.06313534928692714,0.5106977778822017,0.1277777777777778,0.7811111111111111,1,0.17444444444444446,Stratified-Resample,900,0.7666666666666666,20260940,1.5111524444340019,medium,0.62,canonical
0.12333333333333335,0.01301111111111111,0.06045385678609213,0.5035971378907138,0.11,0.7811111111111111,1,0.12000000000000001,Stratified-Resample,900,0.7544444444444445,20260940,1.504362508433151,strong,0.62,canonical
0.3944444444444445,0.013275,0.06656224780612521,0.5502102230898623,0.2611111111111111,0.78,1,0.5566666666666665,SARD-Bridge,900,0.7633333333333334,20260940,1.439701199913236,weak,0.62,canonical
0.8766666666666666,0.013324999999999998,0.06987176610363857,0.6251779762152501,0.47111111111111104,0.78,1,0.938888888888889,SARD-Bridge,900,0.7711111111111111,20260940,1.3194266468229194,medium,0.62,canonical
0.9499999999999998,0.013761111111111111,0.0714699046479331,0.654164877094198,0.49444444444444446,0.7811111111111111,1,0.99,SARD-Bridge,900,0.7644444444444445,20260940,1.2926390678461357,strong,0.62,canonical
0.4088888888888889,0.0177,0.1443939153353373,0.5413508079279309,0.26222222222222225,0.7433333333333334,1,0.42555555555555563,OneStep-Bridge,900,0.7544444444444445,20260941,1.3914204747627625,weak,0.53,canonical
0.7022222222222223,0.0177,0.14444431503613786,0.5690756907713528,0.42666666666666664,0.7433333333333334,1,0.741111111111111,OneStep-Bridge,900,0.7622222222222222,20260941,1.3230924309228649,medium,0.53,canonical
0.9611111111111111,0.0177,0.1444906665881475,0.6522854334023911,0.7944444444444445,0.7433333333333334,1,0.9844444444444443,OneStep-Bridge,900,0.741111111111111,20260941,1.2289381233264276,strong,0.53,canonical
0.26111111111111107,0.017600000000000008,0.14320935845375066,0.5274950334594009,0.23777777777777778,0.7466666666666667,1,0.2833333333333334,Gaussian-Bridge,900,0.7522222222222222,20260941,1.430861607765171,weak,0.52,canonical
0.15444444444444447,0.01868611111111112,0.14055803517500562,0.5055041130841684,0.15222222222222218,0.741111111111111,1,0.16777777777777778,Gaussian-Bridge,900,0.7333333333333334,20260941,1.4352829220249164,medium,0.5,canonical
0.11000000000000001,0.017927777777777775,0.15322460174560543,0.4958545378968694,0.11555555555555556,0.7244444444444444,1,0.12777777777777777,Gaussian-Bridge,900,0.7255555555555555,20260941,1.4220854537896868,strong,0.51,canonical
0.31444444444444447,0.0177,0.1533244195911619,0.5315190150332263,0.21555555555555556,0.7433333333333334,1,0.3422222222222222,Stratified-Resample,900,0.7611111111111111,20260941,1.4226814318300107,weak,0.53,canonical
0.13666666666666666,0.0177,0.15803413252035772,0.5099695333820458,0.1466666666666667,0.7433333333333334,1,0.19,Stratified-Resample,900,0.7477777777777779,20260941,1.45594749110624,medium,0.53,canonical
0.10666666666666666,0.0177,0.16778947697745428,0.49976358243247465,0.11555555555555556,0.7433333333333334,1,0.11555555555555556,Stratified-Resample,900,0.7288888888888889,20260941,1.4455319137988032,strong,0.53,canonical
0.5622222222222222,0.018061111111111115,0.14649981770250536,0.5547169625894663,0.29444444444444445,0.741111111111111,1,0.6366666666666667,SARD-Bridge,900,0.7577777777777778,20260941,1.3528616370743864,weak,0.53,canonical
0.9822222222222222,0.017819444444444447,0.14528708550665118,0.6279615979545985,0.6488888888888888,0.7422222222222222,1,0.9988888888888889,SARD-Bridge,900,0.758888888888889,20260941,1.242759395760096,medium,0.53,canonical
0.9744444444444444,0.017625000000000005,0.1408133339881897,0.6672255692865023,0.6855555555555556,0.7466666666666666,1,1.0,SARD-Bridge,900,0.73,20260941,1.2163329986269054,strong,0.53,canonical
0.3655555555555556,0.009077777777777773,0.09457120233111913,0.5499362174086737,0.2466666666666667,0.7544444444444445,2,0.4488888888888889,OneStep-Bridge,900,0.7611111111111111,20260940,1.4191730449257993,weak,0.63,canonical
0.6044444444444443,0.009077777777777773,0.09141276558240256,0.557819013796599,0.3444444444444444,0.7544444444444445,2,0.6488888888888888,OneStep-Bridge,900,0.7566666666666666,20260940,1.35421809862034,medium,0.63,canonical
0.7855555555555556,0.008827777777777776,0.09247559593783486,0.5861453835648026,0.5588888888888889,0.7555555555555555,2,0.9277777777777779,OneStep-Bridge,900,0.75,20260940,1.3005521283101864,strong,0.63,canonical
0.28777777777777774,0.009219444444444442,0.07958057635360295,0.5375075849125925,0.2255555555555556,0.7477777777777779,2,0.3566666666666667,Gaussian-Bridge,900,0.7511111111111111,20260940,1.4231936859531853,weak,0.62,canonical
0.19777777777777777,0.00926944444444444,0.0742760814560784,0.5149084376180749,0.19,0.7477777777777779,2,0.20666666666666667,Gaussian-Bridge,900,0.7333333333333334,20260940,1.4301758229048593,medium,0.61,canonical
0.1588888888888889,0.009200000000000007,0.07571101804574329,0.5037571854573001,0.12888888888888891,0.74,2,0.15333333333333332,Gaussian-Bridge,900,0.7366666666666666,20260940,1.4365687258987143,strong,0.58,canonical
0.2911111111111111,0.009961111111111108,0.08575979557302263,0.5371085031013954,0.22666666666666668,0.7511111111111111,2,0.3311111111111111,Stratified-Resample,900,0.7477777777777778,20260940,1.4224002608009714,weak,0.62,canonical
0.18888888888888888,0.009961111111111108,0.08528291145960488,0.5129575314899422,0.17777777777777778,0.7511111111111111,2,0.19,Stratified-Resample,900,0.7433333333333334,20260940,1.4459264690732279,medium,0.62,canonical
0.10777777777777778,0.009961111111111108,0.08927048120233746,0.5032134089414352,0.11777777777777776,0.7511111111111111,2,0.11666666666666667,Stratified-Resample,900,0.7322222222222222,20260940,1.4560675479947454,strong,0.62,canonical
0.49444444444444446,0.009477777777777774,0.09123668074607849,0.5616857434978654,0.29000000000000004,0.7544444444444445,2,0.5933333333333333,SARD-Bridge,900,0.7477777777777778,20260940,1.3724425367613244,weak,0.62,canonical
0.8588888888888889,0.008811111111111115,0.09534870942433674,0.6206649262147135,0.5044444444444445,0.758888888888889,2,0.9555555555555555,SARD-Bridge,900,0.7544444444444445,20260940,1.2865446184896399,medium,0.63,canonical
0.8977777777777778,0.009025000000000004,0.09276520954238043,0.6428067903380953,0.5366666666666667,0.7566666666666667,2,0.9977777777777779,SARD-Bridge,900,0.7466666666666666,20260940,1.2646082098550795,strong,0.63,canonical
0.38666666666666666,0.005325000000000001,0.07328204320536719,0.549813338274451,0.29000000000000004,0.78,2,0.4233333333333333,OneStep-Bridge,900,0.7844444444444445,20260941,1.4627964439503327,weak,0.6599999999999999,canonical
0.5277777777777778,0.0051,0.07600604633490243,0.5537027214712771,0.3144444444444445,0.78,2,0.5422222222222223,OneStep-Bridge,900,0.778888888888889,20260941,1.421574172297317,medium,0.6599999999999999,canonical
0.7344444444444443,0.004900000000000001,0.07938282542758518,0.5753198294855116,0.4722222222222222,0.7833333333333334,2,0.8233333333333334,OneStep-Bridge,900,0.7711111111111111,20260941,1.3633013503847822,strong,0.6599999999999999,canonical
0.3377777777777778,0.005886111111111109,0.06986698455280728,0.5425751383216851,0.2733333333333333,0.778888888888889,2,0.3711111111111111,Gaussian-Bridge,900,0.7766666666666666,20260941,1.4668535972789425,weak,0.63,canonical
0.21333333333333332,0.006302777777777772,0.07727262675762175,0.5177629238609625,0.17999999999999997,0.7744444444444445,2,0.22,Gaussian-Bridge,900,0.7655555555555555,20260941,1.4848903742805706,medium,0.6200000000000001,canonical
0.13666666666666666,0.006852777777777777,0.061396711402469245,0.5026338847969504,0.14555555555555555,0.7655555555555555,2,0.15555555555555556,Gaussian-Bridge,900,0.7666666666666666,20260941,1.4977921670758605,strong,0.63,canonical
0.32,0.005275000000000001,0.07433124158117504,0.5391046743626107,0.2622222222222222,0.78,2,0.3644444444444444,Stratified-Resample,900,0.7844444444444445,20260941,1.4805339770081833,weak,0.6599999999999999,canonical
0.19666666666666666,0.005275000000000001,0.07956180002954275,0.5126421111998652,0.19111111111111112,0.78,2,0.19666666666666666,Stratified-Resample,900,0.7766666666666666,20260941,1.5062357888800135,medium,0.6599999999999999,canonical
0.1388888888888889,0.005275000000000001,0.08685371663835312,0.5012468992648931,0.12777777777777777,0.78,2,0.13555555555555557,Stratified-Resample,900,0.7666666666666666,20260941,1.511819754517955,strong,0.6599999999999999,canonical
0.5133333333333333,0.005400000000000001,0.07736418465773265,0.5541254680340029,0.33666666666666667,0.78,2,0.6044444444444443,SARD-Bridge,900,0.7833333333333333,20260941,1.4295874531965997,weak,0.6499999999999999,canonical
0.8922222222222221,0.005825000000000001,0.07743740651342601,0.6282113556015907,0.5544444444444445,0.78,2,0.958888888888889,SARD-Bridge,900,0.7755555555555556,20260941,1.319678864439841,medium,0.6499999999999999,canonical
0.9333333333333333,0.005650000000000001,0.07968548304504816,0.6645123847853264,0.6144444444444446,0.78,2,0.9933333333333335,SARD-Bridge,900,0.7666666666666667,20260941,1.2968820948548008,strong,0.6499999999999999,canonical
0.34555555555555556,0.0048111111111111115,0.0939035285843743,0.5316932147301395,0.29,0.721111111111111,3,0.3755555555555556,OneStep-Bridge,900,0.7322222222222222,20260940,1.3637751229714303,weak,0.6000000000000001,canonical
0.4655555555555555,0.0047444444444444435,0.09288420478502911,0.5335684862526325,0.3055555555555555,0.7222222222222222,3,0.51,OneStep-Bridge,900,0.7277777777777779,20260940,1.330254262485848,medium,0.6000000000000001,canonical
0.7455555555555554,0.0047444444444444435,0.09297547731134627,0.5536018721527988,0.45000000000000007,0.7222222222222222,3,0.8333333333333335,OneStep-Bridge,900,0.7344444444444445,20260940,1.2649175905624976,strong,0.6000000000000001,canonical
0.29,0.004450000000000001,0.08948138746950363,0.5240846339137547,0.23222222222222222,0.7266666666666667,3,0.3111111111111111,Gaussian-Bridge,900,0.7322222222222222,20260940,1.3839804254975134,weak,0.6200000000000001,canonical
0.17555555555555558,0.006624999999999998,0.08808282587263318,0.502477558060579,0.18222222222222223,0.7266666666666667,3,0.2111111111111111,Gaussian-Bridge,900,0.7377777777777779,20260940,1.420307799749498,medium,0.5900000000000001,canonical
0.13444444444444445,0.006452777777777781,0.09782068179713355,0.4951236791862516,0.13555555555555554,0.7155555555555555,3,0.14888888888888888,Gaussian-Bridge,900,0.72,20260940,1.4014568123630695,strong,0.5700000000000001,canonical
0.2866666666666667,0.004519444444444444,0.09682736257712049,0.5253640329003867,0.2566666666666667,0.7222222222222222,3,0.3111111111111111,Stratified-Resample,900,0.7244444444444444,20260940,1.3724635967099614,weak,0.6100000000000001,canonical
0.1688888888888889,0.004519444444444444,0.09718756881025106,0.5060354155892552,0.16333333333333333,0.7222222222222222,3,0.16777777777777778,Stratified-Resample,900,0.7277777777777777,20260940,1.4071742362188522,medium,0.6100000000000001,canonical
0.11333333333333334,0.004519444444444444,0.10392141613695356,0.4988152553888391,0.10111111111111111,0.7222222222222222,3,0.1111111111111111,Stratified-Resample,900,0.7144444444444444,20260940,1.4082148588722172,strong,0.6100000000000001,canonical
0.4444444444444444,0.004900000000000001,0.09516242451137963,0.5399690308020388,0.30666666666666664,0.72,3,0.5688888888888889,SARD-Bridge,900,0.7366666666666666,20260940,1.3415586524753516,weak,0.6000000000000001,canonical
0.8911111111111111,0.004549999999999999,0.09208287735780077,0.5806260945241694,0.4488888888888889,0.7233333333333334,3,0.9444444444444444,SARD-Bridge,900,0.731111111111111,20260940,1.2236040572142497,medium,0.6000000000000001,canonical
0.9477777777777777,0.004702777777777776,0.0912553584575653,0.605106982902616,0.4488888888888889,0.7244444444444444,3,0.9922222222222222,SARD-Bridge,900,0.71,20260940,1.1869893017097384,strong,0.5900000000000001,canonical
0.32999999999999996,0.008469444444444443,0.12439501735899183,0.5276890603162835,0.2411111111111111,0.7177777777777778,3,0.3966666666666667,OneStep-Bridge,900,0.72,20260941,1.3525088717461495,weak,0.55,canonical
0.42333333333333334,0.008049999999999998,0.12067308915985957,0.530857085352026,0.28111111111111114,0.7166666666666667,3,0.5188888888888888,OneStep-Bridge,900,0.7166666666666667,20260941,1.3244142914647976,medium,0.55,canonical
0.7677777777777778,0.007686111111111109,0.12297633098231422,0.5563877627876823,0.5211111111111111,0.7188888888888889,3,0.811111111111111,OneStep-Bridge,900,0.7088888888888889,20260941,1.2301945570545652,strong,0.56,canonical
0.27555555555555555,0.008049999999999998,0.12116961320241293,0.5216853208222442,0.22111111111111112,0.7133333333333334,3,0.3566666666666667,Gaussian-Bridge,900,0.7233333333333334,20260941,1.3656092456955535,weak,0.55,canonical
0.14888888888888893,0.007236111111111113,0.11884498377641044,0.502131961992095,0.15777777777777777,0.7111111111111111,3,0.17333333333333334,Gaussian-Bridge,900,0.7122222222222223,20260941,1.3858979149119015,medium,0.57,canonical
0.1366666666666667,0.007944444444444443,0.11670181214809419,0.49557831614961134,0.1411111111111111,0.7077777777777778,3,0.13333333333333336,Gaussian-Bridge,900,0.7055555555555555,20260941,1.3787244982816278,strong,0.5700000000000001,canonical
0.2422222222222222,0.008469444444444443,0.12231077233950297,0.5223685847536238,0.22111111111111112,0.7177777777777778,3,0.31,Stratified-Resample,900,0.7233333333333334,20260941,1.3783186970801933,weak,0.55,canonical
0.13888888888888887,0.008469444444444443,0.12249873134824968,0.5061902783748027,0.15111111111111108,0.7177777777777778,3,0.1711111111111111,Stratified-Resample,900,0.7166666666666667,20260941,1.3991031943847418,medium,0.55,canonical
0.11666666666666664,0.008469444444444443,0.13056875414318506,0.5004061779494499,0.14,0.7177777777777778,3,0.11888888888888889,Stratified-Resample,900,0.7066666666666667,20260941,1.395237159982833,strong,0.55,canonical
0.4388888888888889,0.008886111111111112,0.1234566756751802,0.5345163290289054,0.29666666666666663,0.721111111111111,3,0.5644444444444444,SARD-Bridge,900,0.7211111111111111,20260941,1.3290483670971092,weak,0.55,canonical
0.8822222222222222,0.008394444444444442,0.12079310602611963,0.577994419735495,0.5155555555555557,0.7177777777777778,3,0.9533333333333334,SARD-Bridge,900,0.7177777777777777,20260941,1.2072005580264507,medium,0.55,canonical
0.9355555555555556,0.008974999999999995,0.12277506550153101,0.596683401912618,0.5266666666666667,0.72,3,0.9922222222222222,SARD-Bridge,900,0.7088888888888889,20260941,1.1853316598087382,strong,0.55,canonical
0.31666666666666665,0.0034111111111111135,0.1540723399983512,0.5312558587959447,0.2222222222222222,0.721111111111111,4,0.3577777777777778,OneStep-Bridge,900,0.7422222222222222,20260940,1.3810410807870723,weak,0.64,canonical
0.5011111111111112,0.003686111111111114,0.15620793157153662,0.5470732080632811,0.3388888888888889,0.7188888888888889,4,0.5822222222222223,OneStep-Bridge,900,0.7355555555555555,20260940,1.3244593458603384,medium,0.63,canonical
0.8744444444444444,0.003975000000000003,0.1550412610504362,0.5961730247660367,0.6155555555555556,0.72,4,0.9333333333333333,OneStep-Bridge,900,0.7222222222222222,20260940,1.2139938086345072,strong,0.62,canonical
0.2488888888888889,0.005144444444444447,0.16052092883321972,0.5275424848629856,0.18222222222222223,0.7122222222222223,4,0.2977777777777778,Gaussian-Bridge,900,0.7266666666666667,20260940,1.3739124181803684,weak,0.63,canonical
0.15222222222222223,0.005077777777777779,0.16071021080017092,0.5136319462301415,0.1488888888888889,0.7155555555555555,4,0.19444444444444442,Gaussian-Bridge,900,0.7166666666666667,20260940,1.3928034720436526,medium,0.63,canonical
0.10333333333333333,0.005544444444444449,0.16011340849929384,0.4983482555290582,0.11777777777777779,0.7122222222222222,4,0.13333333333333336,Gaussian-Bridge,900,0.69,20260940,1.3762237144417946,strong,0.63,canonical
0.2777777777777778,0.0037111111111111142,0.16116981042755973,0.5179223828194821,0.19444444444444445,0.721111111111111,4,0.31444444444444447,Stratified-Resample,900,0.7344444444444445,20260940,1.3843188728291629,weak,0.64,canonical
0.13333333333333336,0.0037111111111111142,0.1633611030711068,0.49624983969624376,0.12555555555555553,0.721111111111111,4,0.1822222222222222,Stratified-Resample,900,0.7277777777777779,20260940,1.4151805395251797,medium,0.64,canonical
0.1,0.0037111111111111142,0.16050377296076884,0.49236302842689483,0.11444444444444442,0.721111111111111,4,0.09777777777777778,Stratified-Resample,900,0.7155555555555555,20260940,1.410902969509356,strong,0.64,canonical
0.47,0.003711111111111114,0.15462852815786998,0.5402655317903569,0.2644444444444444,0.721111111111111,4,0.5444444444444444,SARD-Bridge,900,0.7355555555555555,20260940,1.3351401134876308,weak,0.64,canonical
0.9177777777777778,0.00399444444444445,0.15403320372104645,0.5795164104068032,0.45000000000000007,0.7222222222222222,4,0.9722222222222222,SARD-Bridge,900,0.7188888888888889,20260940,1.2037150256259865,medium,0.63,canonical
0.9688888888888888,0.004061111111111116,0.15561641434828435,0.6014068876210387,0.5577777777777776,0.721111111111111,4,1.0,SARD-Bridge,900,0.7122222222222222,20260940,1.1809704223490072,strong,0.63,canonical
0.2888888888888889,0.006250000000000003,0.1142012094789081,0.5200969068806525,0.19333333333333333,0.7266666666666666,4,0.29555555555555557,OneStep-Bridge,900,0.72,20260941,1.372434753756379,weak,0.62,canonical
0.32333333333333336,0.006250000000000003,0.11190268225140043,0.5327579201274069,0.24555555555555555,0.7266666666666666,4,0.40222222222222226,OneStep-Bridge,900,0.7122222222222222,20260941,1.3547797635428147,medium,0.62,canonical
0.6822222222222223,0.006400000000000003,0.1146448879771762,0.5725986940253568,0.4933333333333334,0.7266666666666666,4,0.7844444444444444,OneStep-Bridge,900,0.7166666666666667,20260941,1.2655179083752421,strong,0.61,canonical
0.26666666666666666,0.005994444444444446,0.11308045049508413,0.5166234366195417,0.16333333333333333,0.7222222222222222,4,0.26555555555555554,Gaussian-Bridge,900,0.7188888888888889,20260941,1.3727821007824903,weak,0.63,canonical
0.14333333333333334,0.006125000000000001,0.11805958800845676,0.5027471736161896,0.13333333333333333,0.7133333333333334,4,0.14444444444444443,Gaussian-Bridge,900,0.7177777777777777,20260941,1.3950030604161587,medium,0.59,canonical
0.10777777777777779,0.005411111111111115,0.11633845130602519,0.494154977203403,0.11555555555555556,0.7088888888888889,4,0.13555555555555557,Gaussian-Bridge,900,0.7144444444444444,20260941,1.3958043866092291,strong,0.59,canonical
0.21666666666666667,0.0058777777777777795,0.11963002059194777,0.5181129080374429,0.18,0.7244444444444444,4,0.30666666666666664,Stratified-Resample,900,0.7255555555555555,20260941,1.394022042529589,weak,0.62,canonical
0.11666666666666667,0.0058777777777777795,0.12187749134169684,0.5132254942956251,0.13,0.7244444444444444,4,0.16222222222222224,Stratified-Resample,900,0.7177777777777778,20260941,1.4117330061259932,medium,0.62,canonical
0.10777777777777778,0.0058777777777777795,0.12630463037225934,0.5086557114880456,0.11666666666666667,0.7244444444444444,4,0.11333333333333334,Stratified-Resample,900,0.71,20260941,1.4066344288511954,strong,0.62,canonical
0.4066666666666666,0.00610277777777778,0.11386822223663329,0.5337663091422484,0.25,0.7244444444444444,4,0.48777777777777775,SARD-Bridge,900,0.721111111111111,20260941,1.340512257974664,weak,0.62,canonical
0.9033333333333334,0.005977777777777781,0.1127232109838062,0.6027571999730013,0.4833333333333334,0.7255555555555555,4,0.9455555555555555,SARD-Bridge,900,0.7288888888888889,20260941,1.218335391113811,medium,0.62,canonical
0.9566666666666666,0.005375000000000001,0.11493140776952107,0.6152176552179978,0.5322222222222223,0.7233333333333334,4,0.9977777777777779,SARD-Bridge,900,0.73,20260941,1.202644901144867,strong,0.62,canonical
0.3066666666666667,0.013352777777777778,0.09638456278377111,0.5246878340921961,0.20444444444444446,0.7544444444444445,5,0.36888888888888893,OneStep-Bridge,900,0.76,20260940,1.4353089943685582,weak,0.62,canonical
0.43111111111111117,0.013699999999999999,0.09744474960698021,0.5242135436293087,0.23888888888888887,0.7533333333333334,5,0.47777777777777775,OneStep-Bridge,900,0.76,20260940,1.4031342011926249,medium,0.61,canonical
0.7055555555555555,0.013699999999999999,0.09739220215214622,0.5421489087843816,0.3288888888888889,0.7533333333333334,5,0.7866666666666666,OneStep-Bridge,900,0.7477777777777778,20260940,1.3205073313437843,strong,0.61,canonical
0.2788888888888889,0.011200000000000003,0.09563218401537998,0.5198072043529877,0.16777777777777778,0.7633333333333333,5,0.33666666666666667,Gaussian-Bridge,900,0.7477777777777778,20260940,1.43940816845359,weak,0.64,canonical
0.14777777777777779,0.01108611111111111,0.09836176640457575,0.504579041996479,0.13777777777777778,0.7611111111111111,5,0.19111111111111112,Gaussian-Bridge,900,0.7455555555555555,20260940,1.4692643180225742,medium,0.64,canonical
0.1388888888888889,0.010850000000000002,0.09926647928025989,0.5005733895752227,0.12888888888888891,0.75,5,0.13111111111111112,Gaussian-Bridge,900,0.731111111111111,20260940,1.4463315499313665,strong,0.61,canonical
0.2788888888888889,0.013352777777777778,0.09818125314182703,0.5191819224748749,0.18777777777777777,0.7544444444444445,5,0.3422222222222222,Stratified-Resample,900,0.7588888888888888,20260940,1.4416929188636234,weak,0.62,canonical
