artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,dataset,delta_SNR_db,exact_cell,method,observation_change_ratio,output_input_RMS_ratio,selected_alpha,statistical_unit,status,training_seed,unit_id
1.0,0.8946235247957239,0.7577200653676753,klados,0.0,19ch_native_linked_mastoid_256hz,RAW,0.0,1.0,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,POP,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
9.18091476482176,8.213462327753946,0.0691471249475673,klados,-19.257719108821757,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DET-MATCH|deployment,5.945273617591926,6.003762484007166,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DET-POP,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-POP,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,R2_FIR_residual|NO-SUPPORT,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
0.39614249777272076,0.35439839767881365,0.9412087648304881,klados,8.042971288336734,19ch_native_linked_mastoid_256hz,R2_FIR_residual|RHO-ONLY-POP-BASIS,0.49291528240296795,0.7631673826889714,0.75,source_record,success,20260812,sim37
5.767485511740591,5.159728217721637,0.14812208846476857,klados,-15.219730244429533,19ch_native_linked_mastoid_256hz,R2_FIR_residual|CONSTANT-RHO-0.5,3.7527340083497345,3.805839650500062,0.75,source_record,success,20260812,sim37
8.618635454342439,7.7104340290932285,0.0872965456741334,klados,-18.708770231668797,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH-K8|deployment,5.598468965305232,5.646708758046498,0.75,source_record,success,20260812,sim37
10.01258416848531,8.95749334112419,0.06276683871869375,klados,-20.01092359808574,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH-K1|deployment,6.522459130788909,6.545888490372729,0.75,source_record,success,20260812,sim37
11.471597020965232,10.262760561932042,0.056284834990074036,klados,-21.192477650287213,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH-K8|mechanism_g1,7.4537843006017,7.49949515482381,0.75,source_record,success,20260812,sim37
